datetime,open,high,low,close,volume
2023-07-01 00:00:00,30460.2,30476.0,30460.2,30470.6,146.2
2023-06-30 23:59:00,30460.2,30471.9,30460.0,30460.2,114.721
2023-06-30 23:58:00,30465.8,30465.8,30456.1,30460.2,49.482
2023-06-30 23:57:00,30458.8,30468.8,30458.6,30465.7,43.319
2023-06-30 23:56:00,30473.8,30475.5,30458.7,30458.7,39.048
2023-06-30 23:55:00,30481.4,30481.4,30467.3,30473.7,61.439
2023-06-30 23:54:00,30482.8,30486.1,30481.3,30481.3,20.31
2023-06-30 23:53:00,30479.4,30484.3,30477.7,30482.7,41.992
2023-06-30 23:52:00,30491.1,30491.1,30479.4,30479.5,45.698
2023-06-30 23:51:00,30484.8,30492.0,30479.2,30491.0,65.402
2023-06-30 23:50:00,30463.9,30484.8,30454.2,30484.8,217.009
2023-06-30 23:49:00,30467.0,30467.0,30462.0,30463.9,58.064
2023-06-30 23:48:00,30465.9,30470.7,30454.3,30466.9,105.797
2023-06-30 23:47:00,30468.7,30472.0,30456.9,30466.0,155.027
2023-06-30 23:46:00,30483.8,30483.8,30461.5,30468.7,118.938
2023-06-30 23:45:00,30500.8,30500.9,30480.8,30483.7,81.026
2023-06-30 23:44:00,30501.1,30510.9,30501.0,30501.0,97.743
2023-06-30 23:43:00,30508.5,30508.5,30500.0,30501.0,49.823
2023-06-30 23:42:00,30508.9,30512.3,30505.0,30508.5,58.299
2023-06-30 23:41:00,30494.3,30512.1,30489.0,30508.9,143.642
2023-06-30 23:40:00,30474.5,30494.4,30470.0,30494.3,80.204
2023-06-30 23:39:00,30482.5,30482.5,30471.4,30474.5,49.962
2023-06-30 23:38:00,30467.5,30482.5,30467.5,30482.4,77.8
2023-06-30 23:37:00,30470.7,30477.4,30467.5,30467.5,174.779
2023-06-30 23:36:00,30501.9,30502.0,30463.0,30470.6,307.755
2023-06-30 23:35:00,30517.0,30534.0,30501.8,30501.9,289.355
2023-06-30 23:34:00,30535.7,30536.1,30517.0,30517.0,146.028
2023-06-30 23:33:00,30523.9,30537.3,30518.9,30535.7,277.165
2023-06-30 23:32:00,30507.7,30534.0,30507.6,30523.8,495.645
2023-06-30 23:31:00,30497.6,30507.6,30497.5,30507.6,66.88
2023-06-30 23:30:00,30495.4,30497.6,30495.3,30497.6,72.595
2023-06-30 23:29:00,30489.9,30502.0,30489.9,30495.5,96.066
2023-06-30 23:28:00,30488.5,30490.0,30488.5,30489.9,19.032
2023-06-30 23:27:00,30494.1,30494.1,30486.2,30488.5,48.011
2023-06-30 23:26:00,30495.7,30507.0,30494.0,30494.1,150.845
2023-06-30 23:25:00,30490.4,30496.2,30482.7,30495.7,119.448
2023-06-30 23:24:00,30482.4,30501.8,30480.5,30490.5,253.753
2023-06-30 23:23:00,30467.2,30486.3,30467.1,30482.5,84.771
2023-06-30 23:22:00,30472.4,30472.4,30463.1,30467.2,95.73
2023-06-30 23:21:00,30468.0,30473.8,30468.0,30472.4,37.917
2023-06-30 23:20:00,30469.5,30469.6,30468.0,30468.1,24.969
2023-06-30 23:19:00,30458.9,30469.6,30458.9,30469.6,36.004
2023-06-30 23:18:00,30456.6,30459.0,30456.5,30459.0,39.528
2023-06-30 23:17:00,30447.4,30456.6,30447.3,30456.6,37.429
2023-06-30 23:16:00,30444.4,30447.4,30443.8,30447.4,27.345
2023-06-30 23:15:00,30455.1,30455.1,30444.4,30444.4,58.417
2023-06-30 23:14:00,30458.6,30458.7,30455.0,30455.0,25.424
2023-06-30 23:13:00,30455.4,30458.7,30455.4,30458.6,18.907
2023-06-30 23:12:00,30455.1,30455.5,30450.7,30455.4,28.353
2023-06-30 23:11:00,30450.1,30456.0,30450.0,30455.1,27.399
2023-06-30 23:10:00,30450.1,30450.1,30450.0,30450.1,28.846
2023-06-30 23:09:00,30453.8,30456.2,30450.0,30450.0,45.152
2023-06-30 23:08:00,30451.2,30453.9,30451.2,30453.9,15.629
2023-06-30 23:07:00,30459.0,30459.0,30451.2,30451.3,37.822
2023-06-30 23:06:00,30450.0,30459.0,30450.0,30459.0,50.042
2023-06-30 23:05:00,30452.0,30452.0,30450.0,30450.1,40.044
2023-06-30 23:04:00,30452.0,30452.0,30451.9,30451.9,24.827
2023-06-30 23:03:00,30452.4,30452.5,30447.5,30451.9,51.888
2023-06-30 23:02:00,30452.9,30456.0,30444.7,30452.4,243.009
2023-06-30 23:01:00,30469.6,30469.7,30452.8,30452.8,78.19
2023-06-30 23:00:00,30468.6,30469.7,30468.5,30469.6,29.663
2023-06-30 22:59:00,30463.0,30468.6,30463.0,30468.6,35.915
2023-06-30 22:58:00,30452.1,30463.0,30452.1,30463.0,52.513
2023-06-30 22:57:00,30459.5,30459.6,30452.1,30452.1,68.286
2023-06-30 22:56:00,30456.7,30459.6,30456.7,30459.5,27.717
2023-06-30 22:55:00,30456.2,30458.5,30450.0,30456.7,171.028
2023-06-30 22:54:00,30450.5,30456.3,30450.5,30456.2,25.151
2023-06-30 22:53:00,30450.5,30456.5,30450.5,30450.5,38.251
2023-06-30 22:52:00,30457.4,30457.5,30450.5,30450.5,42.022
2023-06-30 22:51:00,30464.3,30464.4,30450.4,30457.4,109.551
2023-06-30 22:50:00,30468.6,30468.7,30464.3,30464.4,59.656
2023-06-30 22:49:00,30468.5,30469.2,30465.8,30468.6,55.722
2023-06-30 22:48:00,30474.2,30478.7,30468.5,30468.5,63.061
2023-06-30 22:47:00,30488.8,30488.9,30474.2,30474.2,61.32
2023-06-30 22:46:00,30484.8,30488.9,30484.8,30488.8,32.18
2023-06-30 22:45:00,30488.5,30488.5,30482.0,30484.8,44.881
2023-06-30 22:44:00,30484.5,30488.5,30484.5,30488.5,32.338
2023-06-30 22:43:00,30488.9,30493.6,30484.3,30484.5,41.263
2023-06-30 22:42:00,30487.9,30489.0,30483.8,30489.0,37.314
2023-06-30 22:41:00,30482.1,30488.0,30480.5,30487.9,45.491
2023-06-30 22:40:00,30496.6,30496.7,30482.1,30482.1,148.532
2023-06-30 22:39:00,30500.0,30500.2,30496.6,30496.7,36.004
2023-06-30 22:38:00,30489.6,30504.7,30489.5,30499.9,150.332
2023-06-30 22:37:00,30489.5,30494.4,30489.5,30489.5,66.76
2023-06-30 22:36:00,30475.6,30493.2,30475.1,30489.5,146.989
2023-06-30 22:35:00,30474.7,30478.2,30472.3,30475.6,48.221
2023-06-30 22:34:00,30495.2,30495.2,30473.2,30474.7,159.195
2023-06-30 22:33:00,30500.1,30500.1,30491.8,30495.2,122.991
2023-06-30 22:32:00,30500.0,30500.1,30500.0,30500.0,61.266
2023-06-30 22:31:00,30500.7,30500.7,30500.0,30500.1,100.606
2023-06-30 22:30:00,30503.9,30503.9,30500.6,30500.6,58.341
2023-06-30 22:29:00,30459.7,30510.0,30456.2,30503.9,863.869
2023-06-30 22:28:00,30467.2,30470.0,30450.8,30459.6,286.512
2023-06-30 22:27:00,30483.0,30483.1,30467.2,30467.3,108.498
2023-06-30 22:26:00,30485.4,30485.5,30483.0,30483.0,35.048
2023-06-30 22:25:00,30481.1,30485.5,30481.1,30485.4,37.012
2023-06-30 22:24:00,30477.1,30481.2,30477.0,30481.2,61.783
2023-06-30 22:23:00,30486.0,30486.0,30473.5,30477.1,93.516
2023-06-30 22:22:00,30479.8,30486.0,30479.8,30486.0,51.162
2023-06-30 22:21:00,30479.2,30488.1,30478.9,30479.8,131.527
2023-06-30 22:20:00,30498.1,30498.2,30479.1,30479.2,108.44
2023-06-30 22:19:00,30479.9,30501.6,30479.0,30498.1,186.529
2023-06-30 22:18:00,30506.4,30506.5,30479.8,30479.8,281.231
2023-06-30 22:17:00,30520.0,30520.0,30506.4,30506.4,109.31
2023-06-30 22:16:00,30518.0,30520.0,30515.0,30520.0,88.174
2023-06-30 22:15:00,30507.7,30518.0,30507.6,30518.0,104.278
2023-06-30 22:14:00,30501.6,30513.8,30501.6,30507.6,240.323
2023-06-30 22:13:00,30494.5,30502.0,30494.5,30501.6,79.514
2023-06-30 22:12:00,30502.1,30502.6,30491.9,30494.5,302.471
2023-06-30 22:11:00,30501.2,30504.0,30501.2,30502.1,53.119
2023-06-30 22:10:00,30508.7,30509.8,30487.1,30501.1,466.453
2023-06-30 22:09:00,30505.5,30508.7,30505.5,30508.7,155.498
2023-06-30 22:08:00,30485.0,30507.6,30484.9,30505.5,494.844
2023-06-30 22:07:00,30479.4,30485.0,30479.4,30484.9,76.143
2023-06-30 22:06:00,30469.4,30480.0,30469.4,30479.4,97.271
2023-06-30 22:05:00,30470.9,30478.8,30466.2,30469.5,130.994
2023-06-30 22:04:00,30476.3,30476.4,30470.9,30470.9,73.997
2023-06-30 22:03:00,30469.1,30479.6,30468.2,30476.3,111.969
2023-06-30 22:02:00,30464.2,30475.9,30462.7,30469.1,163.316
2023-06-30 22:01:00,30467.9,30473.0,30464.1,30464.1,67.111
2023-06-30 22:00:00,30472.8,30475.0,30457.7,30467.8,126.966
