datetime,open,high,low,close,volume
2020-12-01 00:00:00,19722.09,19748.43,19697.77,19741.14,597.216
2020-11-30 23:59:00,19684.8,19735.8,19681.0,19720.0,569.101
2020-11-30 23:58:00,19676.47,19699.99,19674.36,19684.8,324.284
2020-11-30 23:57:00,19681.71,19710.99,19672.0,19676.48,246.175
2020-11-30 23:56:00,19692.06,19693.63,19663.4,19679.8,474.196
2020-11-30 23:55:00,19660.16,19725.0,19660.15,19692.11,767.995
2020-11-30 23:54:00,19743.02,19760.94,19647.27,19660.16,784.308
2020-11-30 23:53:00,19771.51,19774.49,19726.37,19743.55,436.276
2020-11-30 23:52:00,19768.22,19775.0,19767.5,19774.0,139.32
2020-11-30 23:51:00,19767.5,19774.99,19747.65,19768.22,544.152
2020-11-30 23:50:00,19770.47,19775.34,19763.73,19767.49,272.347
2020-11-30 23:49:00,19729.98,19775.0,19724.68,19770.22,467.746
2020-11-30 23:48:00,19739.0,19749.9,19717.69,19731.16,221.078
2020-11-30 23:47:00,19738.99,19753.9,19734.45,19738.99,463.684
2020-11-30 23:46:00,19707.26,19738.99,19694.76,19738.99,489.893
2020-11-30 23:45:00,19708.01,19709.99,19686.44,19707.26,363.053
2020-11-30 23:44:00,19708.73,19716.3,19694.88,19708.01,204.17
2020-11-30 23:43:00,19689.6,19715.72,19689.6,19707.01,432.457
2020-11-30 23:42:00,19688.17,19698.88,19683.29,19689.59,114.146
2020-11-30 23:41:00,19651.63,19698.13,19651.63,19686.86,254.435
2020-11-30 23:40:00,19694.27,19695.13,19650.81,19651.63,144.565
2020-11-30 23:39:00,19693.64,19700.0,19680.0,19693.0,226.048
2020-11-30 23:38:00,19666.95,19693.64,19658.46,19693.64,180.975
2020-11-30 23:37:00,19647.77,19667.0,19647.77,19666.95,256.694
2020-11-30 23:36:00,19662.4,19684.9,19643.2,19647.77,294.869
2020-11-30 23:35:00,19663.24,19670.0,19613.75,19662.39,525.694
2020-11-30 23:34:00,19682.45,19690.0,19661.48,19662.01,389.333
2020-11-30 23:33:00,19698.27,19700.0,19680.0,19682.45,504.993
2020-11-30 23:32:00,19681.0,19698.28,19680.99,19698.27,160.313
2020-11-30 23:31:00,19690.55,19699.96,19662.04,19681.0,372.248
2020-11-30 23:30:00,19641.79,19699.34,19640.0,19690.54,840.357
2020-11-30 23:29:00,19635.48,19644.0,19630.01,19641.0,255.638
2020-11-30 23:28:00,19612.25,19639.6,19609.65,19635.48,313.044
2020-11-30 23:27:00,19594.44,19633.32,19584.51,19612.47,448.805
2020-11-30 23:26:00,19582.99,19594.65,19576.98,19594.45,126.308
2020-11-30 23:25:00,19578.95,19586.49,19573.77,19582.99,130.647
2020-11-30 23:24:00,19580.33,19586.98,19561.26,19578.96,144.437
2020-11-30 23:23:00,19595.37,19613.8,19577.01,19580.84,419.467
2020-11-30 23:22:00,19581.85,19599.0,19567.92,19597.4,237.444
2020-11-30 23:21:00,19591.07,19592.0,19580.0,19581.85,198.26
2020-11-30 23:20:00,19591.21,19600.0,19563.38,19591.06,447.998
2020-11-30 23:19:00,19546.99,19594.8,19539.88,19591.21,796.018
2020-11-30 23:18:00,19502.19,19551.91,19500.0,19546.99,391.524
2020-11-30 23:17:00,19505.01,19508.49,19500.06,19502.2,86.404
2020-11-30 23:16:00,19509.0,19512.0,19500.0,19506.99,100.18
