datetime,open,high,low,close,volume
2021-05-01 00:00:00,57688.29,57712.12,57527.0,57531.99,657.631
2021-04-30 23:59:00,57714.23,57733.65,57678.46,57684.16,250.579
2021-04-30 23:58:00,57768.46,57793.98,57702.41,57714.23,150.827
2021-04-30 23:57:00,57752.13,57778.7,57752.13,57768.38,103.459
2021-04-30 23:56:00,57751.35,57775.0,57740.71,57752.13,96.218
2021-04-30 23:55:00,57798.22,57813.48,57751.34,57751.34,167.102
2021-04-30 23:54:00,57750.0,57814.56,57749.27,57798.22,153.488
2021-04-30 23:53:00,57702.3,57786.0,57701.51,57750.01,171.884
2021-04-30 23:52:00,57751.31,57755.81,57650.0,57700.01,466.727
2021-04-30 23:51:00,57889.95,57935.0,57740.0,57751.11,499.043
2021-04-30 23:50:00,57892.48,57907.2,57855.0,57889.96,270.158
2021-04-30 23:49:00,57791.1,57893.25,57791.09,57892.49,296.93
2021-04-30 23:48:00,57816.69,57816.69,57769.88,57795.56,164.852
2021-04-30 23:47:00,57829.54,57834.98,57799.52,57816.68,193.513
2021-04-30 23:46:00,57763.94,57835.2,57739.17,57827.94,165.382
2021-04-30 23:45:00,57817.13,57843.33,57756.0,57758.01,490.252
2021-04-30 23:44:00,57784.27,57844.35,57779.49,57817.12,124.6
2021-04-30 23:43:00,57816.38,57833.46,57717.13,57784.27,473.402
2021-04-30 23:42:00,57712.56,57891.02,57711.1,57813.98,494.344
2021-04-30 23:41:00,57725.48,57730.35,57702.61,57712.56,138.993
2021-04-30 23:40:00,57746.21,57776.63,57700.0,57725.47,223.442
2021-04-30 23:39:00,57744.53,57800.0,57722.54,57746.21,381.717
2021-04-30 23:38:00,57703.0,57750.0,57700.01,57743.46,232.76
2021-04-30 23:37:00,57665.0,57703.0,57644.15,57703.0,142.186
2021-04-30 23:36:00,57669.99,57675.0,57611.0,57665.0,259.686
2021-04-30 23:35:00,57685.37,57700.0,57650.0,57670.0,216.247
2021-04-30 23:34:00,57689.29,57711.34,57661.55,57685.37,191.431
2021-04-30 23:33:00,57670.49,57728.0,57640.0,57689.29,417.52
2021-04-30 23:32:00,57522.28,57777.0,57502.73,57670.49,2345.719
2021-04-30 23:31:00,57419.84,57540.0,57400.01,57521.15,614.411
2021-04-30 23:30:00,57486.2,57500.0,57406.32,57419.86,267.586
2021-04-30 23:29:00,57398.96,57500.0,57396.95,57486.2,428.787
2021-04-30 23:28:00,57396.03,57408.4,57396.02,57396.95,74.185
2021-04-30 23:27:00,57414.99,57416.79,57352.6,57396.03,173.673
2021-04-30 23:26:00,57353.48,57421.0,57353.48,57414.99,229.421
2021-04-30 23:25:00,57340.73,57356.53,57340.01,57353.48,47.461
