datetime,open,high,low,close,volume
2022-11-01 00:00:00,20482.1,20486.9,20465.4,20465.4,481.486
2022-10-31 23:59:00,20490.0,20490.3,20481.0,20482.0,194.516
2022-10-31 23:58:00,20487.8,20490.3,20487.7,20490.0,223.091
2022-10-31 23:57:00,20488.1,20498.1,20487.5,20487.7,164.947
2022-10-31 23:56:00,20491.0,20491.1,20488.0,20488.0,196.995
2022-10-31 23:55:00,20490.0,20492.6,20490.0,20491.1,98.825
2022-10-31 23:54:00,20490.1,20495.0,20490.0,20490.0,117.956
2022-10-31 23:53:00,20493.3,20494.0,20490.0,20490.1,54.964
2022-10-31 23:52:00,20490.1,20501.0,20490.0,20493.2,147.829
2022-10-31 23:51:00,20484.7,20495.6,20484.7,20490.0,217.544
2022-10-31 23:50:00,20490.5,20493.0,20484.7,20484.7,184.362
2022-10-31 23:49:00,20496.5,20506.8,20490.5,20490.6,223.313
2022-10-31 23:48:00,20504.5,20504.5,20492.5,20496.6,214.343
2022-10-31 23:47:00,20490.2,20514.1,20486.1,20504.5,786.173
2022-10-31 23:46:00,20483.2,20499.0,20483.1,20490.2,588.434
2022-10-31 23:45:00,20480.3,20485.0,20480.3,20483.1,124.988
2022-10-31 23:44:00,20476.6,20480.7,20476.6,20480.3,79.986
2022-10-31 23:43:00,20475.6,20483.5,20475.5,20476.7,63.844
2022-10-31 23:42:00,20472.0,20484.0,20471.9,20475.5,195.654
2022-10-31 23:41:00,20467.9,20472.8,20465.7,20472.0,81.426
2022-10-31 23:40:00,20473.7,20477.5,20465.9,20467.9,108.223
2022-10-31 23:39:00,20463.2,20477.2,20462.7,20473.6,61.375
2022-10-31 23:38:00,20464.9,20468.0,20463.2,20463.2,43.586
2022-10-31 23:37:00,20471.4,20471.5,20458.0,20465.0,142.943
2022-10-31 23:36:00,20476.0,20477.1,20471.4,20471.5,53.047
2022-10-31 23:35:00,20473.8,20477.2,20471.6,20475.9,57.118
2022-10-31 23:34:00,20471.9,20478.5,20471.9,20473.7,161.869
2022-10-31 23:33:00,20464.8,20472.0,20463.4,20471.9,115.565
2022-10-31 23:32:00,20469.9,20469.9,20464.8,20464.8,70.868
