datetime,open,high,low,close,volume
2021-02-01 00:00:00,33125.11,33140.03,33075.32,33078.44,216.065
2021-01-31 23:59:00,33119.5,33159.69,33116.85,33126.21,101.179
2021-01-31 23:58:00,33108.22,33160.0,33108.22,33119.72,240.022
2021-01-31 23:57:00,33145.99,33148.66,33090.79,33108.22,198.91
2021-01-31 23:56:00,33259.99,33275.51,33125.94,33149.06,247.319
2021-01-31 23:55:00,33234.11,33280.73,33234.11,33259.99,295.21
2021-01-31 23:54:00,33204.62,33233.73,33185.0,33233.73,129.909
2021-01-31 23:53:00,33168.67,33204.62,33168.67,33204.62,144.888
2021-01-31 23:52:00,33193.61,33198.0,33161.57,33168.67,105.858
2021-01-31 23:51:00,33131.28,33196.53,33124.71,33193.53,66.006
2021-01-31 23:50:00,33162.21,33162.21,33104.83,33131.28,118.237
2021-01-31 23:49:00,33188.63,33199.98,33158.21,33162.21,125.185
2021-01-31 23:48:00,33162.99,33188.69,33158.78,33188.51,46.5
2021-01-31 23:47:00,33127.3,33188.69,33127.3,33162.95,103.034
2021-01-31 23:46:00,33119.5,33145.52,33108.21,33127.3,137.717
2021-01-31 23:45:00,33138.42,33170.83,33116.51,33119.5,75.951
2021-01-31 23:44:00,33131.55,33145.48,33113.89,33138.42,37.267
2021-01-31 23:43:00,33143.04,33174.31,33129.45,33131.56,54.027
2021-01-31 23:42:00,33084.97,33151.73,33084.97,33140.59,84.18
2021-01-31 23:41:00,33125.94,33149.09,33074.0,33084.97,112.08
2021-01-31 23:40:00,33158.84,33158.84,33125.94,33125.94,59.851
2021-01-31 23:39:00,33160.01,33180.0,33157.77,33158.84,59.338
2021-01-31 23:38:00,33154.01,33179.0,33154.0,33160.0,52.519
2021-01-31 23:37:00,33154.0,33180.0,33154.0,33154.01,49.94
2021-01-31 23:36:00,33142.06,33176.0,33138.57,33154.0,80.574
2021-01-31 23:35:00,33144.95,33174.0,33130.94,33142.06,83.453
2021-01-31 23:34:00,33109.92,33186.0,33109.91,33144.95,141.536
2021-01-31 23:33:00,33103.38,33149.78,33101.02,33109.91,68.579
2021-01-31 23:32:00,33160.18,33160.18,33084.04,33104.13,223.797
2021-01-31 23:31:00,33149.01,33184.24,33149.0,33160.63,102.46
2021-01-31 23:30:00,33149.95,33189.98,33146.32,33149.01,59.532
2021-01-31 23:29:00,33167.14,33195.7,33149.95,33149.95,49.339
2021-01-31 23:28:00,33114.55,33210.92,33114.55,33167.14,162.479
2021-01-31 23:27:00,33120.49,33120.49,33101.0,33114.55,63.681
2021-01-31 23:26:00,33133.49,33178.0,33120.33,33120.86,194.264
2021-01-31 23:25:00,33141.56,33161.04,33132.22,33133.5,86.302
2021-01-31 23:24:00,33160.01,33184.47,33141.55,33141.56,100.299
2021-01-31 23:23:00,33194.36,33201.24,33160.0,33160.01,106.43
2021-01-31 23:22:00,33223.41,33238.49,33148.33,33194.36,172.845
2021-01-31 23:21:00,33104.83,33254.94,33104.82,33223.41,293.031
2021-01-31 23:20:00,33150.0,33150.01,33103.93,33104.82,62.909
2021-01-31 23:19:00,33129.27,33184.81,33126.78,33150.0,93.409
2021-01-31 23:18:00,33185.0,33190.33,33122.21,33128.6,144.984
2021-01-31 23:17:00,33082.45,33192.91,33069.2,33190.78,162.562
2021-01-31 23:16:00,33074.12,33089.0,33050.0,33082.45,111.417
2021-01-31 23:15:00,33066.88,33144.3,33060.02,33073.08,80.643
2021-01-31 23:14:00,33074.86,33092.4,33052.94,33066.89,74.018
2021-01-31 23:13:00,33101.26,33102.49,33046.2,33074.87,94.921
2021-01-31 23:12:00,33114.16,33117.71,33069.13,33102.6,165.031
