index,datetime,percentage_change,duration,trend,volatility
0,2023-04-18 12:22:00,,,,
1,2023-04-18 18:02:00,-0.015550168509430662,20400.00m,-1.3923529411764748,
2,2023-04-18 20:54:00,0.015011678345011726,10320.00m,2.615697674418613,
3,2023-04-19 09:08:00,-0.04470428896873433,44040.00m,-1.8527247956403288,
4,2023-04-19 14:39:00,0.014260151410874104,19860.00m,1.2519637462235693,
5,2023-04-20 03:05:00,-0.029388214857639195,44760.00m,-1.1611260053619312,
6,2023-04-20 06:17:00,0.015069106060500085,11520.00m,2.2453124999999923,
7,2023-04-20 12:17:00,-0.02342687323730253,21600.00m,-1.8897222222222203,
8,2023-04-20 12:53:00,0.02013470150569484,2160.00m,15.86111111111111,
9,2023-04-21 06:51:00,-0.037742827514690686,64680.00m,-1.0128942486085357,
10,2023-04-21 13:40:00,0.016337321871823254,24540.00m,1.1119804400978066,
11,2023-04-22 01:17:00,-0.0401655539022158,41820.00m,-1.630416068866573,
12,2023-04-22 23:07:00,0.025920129619059946,78600.00m,0.5373282442748103,
13,2023-04-23 15:19:00,-0.018678841653386218,58320.00m,-0.5353909465020591,
14,2023-04-24 01:18:00,0.022856620336503344,35940.00m,1.0432387312187001,
15,2023-04-24 08:59:00,-0.028285457841794533,27660.00m,-1.7158351409978307,
16,2023-04-24 13:52:00,0.018753289001578667,17580.00m,1.7392491467576743,
17,2023-04-24 17:02:00,-0.024075712969819568,11400.00m,-3.5078947368421054,
18,2023-04-26 12:57:00,0.1094533071769626,158100.00m,1.1222390891840601,
19,2023-04-26 20:04:00,-0.08914029111799847,25620.00m,-6.257377049180323,
20,2023-04-26 22:00:00,0.05079444147358086,6960.00m,11.955172413793099,
21,2023-04-26 22:31:00,-0.01637212869043887,1860.00m,-15.15161290322583,
22,2023-04-27 00:26:00,0.04262685467038521,6900.00m,10.460000000000013,
23,2023-04-27 01:24:00,-0.026371243482812348,3480.00m,-13.377586206896577,
24,2023-04-27 05:34:00,0.0210603114538352,15000.00m,2.413199999999997,
25,2023-04-27 06:54:00,-0.019966085006290685,4800.00m,-7.3,
26,2023-04-27 15:21:00,0.027510325965617404,30420.00m,1.5554240631163752,
27,2023-04-27 15:44:00,-0.017050199971481172,1380.00m,-21.834782608695683,
28,2023-04-27 18:44:00,0.03205305332964908,10800.00m,5.155555555555556,
29,2023-04-28 13:53:00,-0.03152275769745654,68940.00m,-0.8197563098346401,
30,2023-04-30 15:30:00,0.03464636586368843,178620.00m,0.3367819952972799,
31,2023-05-01 20:57:00,-0.0761137849148484,106020.00m,-1.2897000565930965,
32,2023-05-02 19:12:00,0.04288585703027277,80100.00m,0.8886142322097373,
33,2023-05-03 15:06:00,-0.023907987007809772,71640.00m,-0.5776381909547714,
34,2023-05-03 17:42:00,0.02171288141371661,9360.00m,3.9192307692307553,
35,2023-05-03 19:10:00,-0.017931998136935183,5280.00m,-5.862499999999975,
36,2023-05-04 10:35:00,0.03910964504015375,55500.00m,1.1945945945945946,
37,2023-05-04 13:40:00,-0.023120757249079592,11100.00m,-3.669189189189205,
38,2023-05-05 02:01:00,0.026973406647815112,44460.00m,1.0439946018893416,
39,2023-05-05 12:33:00,-0.019596858798724803,37920.00m,-0.9132911392405075,
40,2023-05-06 00:38:00,0.03156545980295396,43500.00m,1.2572413793103447,
41,2023-05-06 15:01:00,-0.046233382570162504,51780.00m,-1.5958285052143693,
42,2023-05-07 01:27:00,0.023987356920607657,37560.00m,1.0886581469648562,
43,2023-05-08 08:56:00,-0.04973824689007057,113340.00m,-0.7660137638962414,
44,2023-05-08 15:01:00,0.014707744173512394,21900.00m,1.113972602739732,
45,2023-05-08 20:10:00,-0.02771648266249345,18540.00m,-2.516181229773463,
46,2023-05-09 13:12:00,0.019285483823658814,61320.00m,0.5146771037181996,
47,2023-05-09 16:05:00,-0.01662566006244517,10380.00m,-2.6716763005780386,
48,2023-05-10 13:03:00,0.03473162095529333,75480.00m,0.7547694753577107,
49,2023-05-10 17:21:00,-0.05181757442280564,15480.00m,-5.681395348837206,
50,2023-05-10 20:19:00,0.04054522610255053,10680.00m,6.109550561797753,
51,2023-05-12 06:19:00,-0.06423283911513686,122400.00m,-0.8787745098039219,
52,2023-05-12 14:15:00,0.0180344377352422,28560.00m,0.9894957983193278,
53,2023-05-12 19:28:00,-0.027256964686678452,18780.00m,-2.3153354632587884,
54,2023-05-14 15:09:00,0.048753044890384005,157260.00m,0.4810759252193824,
55,2023-05-15 00:48:00,-0.014533308263192267,34740.00m,-0.6808290155440427,
56,2023-05-15 17:12:00,0.03387991634773299,59040.00m,0.9203252032520309,
57,2023-05-16 01:31:00,-0.02755171827336768,29940.00m,-1.5258517034068093,
58,2023-05-16 08:22:00,0.014765255508132399,24660.00m,0.9654501216544994,
59,2023-05-17 11:44:00,-0.02588492411269243,98520.00m,-0.42990255785627374,
60,2023-05-18 12:15:00,0.03341640065048488,88260.00m,0.6034670292318156,
61,2023-05-18 17:57:00,-0.03950459885256352,20520.00m,-3.1710526315789473,
62,2023-05-19 15:20:00,0.028963137135922357,76980.00m,0.5952455183164463,
63,2023-05-19 15:34:00,-0.016099249217704725,840.00m,-31.19999999999995,
64,2023-05-21 00:58:00,0.02088413891792065,120240.00m,0.2781936127744511,
65,2023-05-22 02:05:00,-0.026236221397014575,90420.00m,-0.4744525547445255,
66,2023-05-23 05:54:00,0.03329263605326822,100140.00m,0.5293588975434392,
67,2023-05-24 15:09:00,-0.04806917351363384,119700.00m,-0.660701754385966,
68,2023-05-24 20:32:00,0.014048301331657935,19380.00m,1.135294117647061,
69,2023-05-25 01:27:00,-0.021949791269196623,17700.00m,-1.9694915254237289,
70,2023-05-29 00:22:00,0.09684995268169262,341700.00m,0.4402633889376645,
71,2023-05-29 17:05:00,-0.030331950499721764,60180.00m,-0.8587238285144558,
72,2023-05-30 10:37:00,0.017563420436180012,63120.00m,0.4596958174904929,
73,2023-05-31 16:07:00,-0.041483897908851756,106200.00m,-0.6566666666666662,
74,2023-06-01 00:16:00,0.01747108632027349,29340.00m,0.9595092024539893,
75,2023-06-01 03:05:00,-0.024962488563586405,10140.00m,-4.036094674556205,
76,2023-06-01 16:56:00,0.018151177236712165,49860.00m,0.5819494584837528,
77,2023-06-02 00:38:00,-0.022336092013344938,27720.00m,-1.3114718614718648,
78,2023-06-04 22:16:00,0.03288764205938029,250680.00m,0.20876017233125915,
79,2023-06-05 16:03:00,-0.06796311439502353,64020.00m,-1.7447985004686044,
80,2023-06-05 16:17:00,0.015949175711191477,840.00m,29.08571428571434,
81,2023-06-05 19:27:00,-0.020336722144473615,11400.00m,-2.776315789473684,
82,2023-06-05 23:29:00,0.016957356714467922,14520.00m,1.7805785123967002,
83,2023-06-06 12:11:00,-0.016353413281634033,45720.00m,-0.5545931758530213,
84,2023-06-07 00:45:00,0.07699721862693805,45240.00m,2.595755968169762,
85,2023-06-07 10:02:00,-0.03611152712382603,33420.00m,-1.7748653500897638,
86,2023-06-07 11:32:00,0.021229588027755382,5400.00m,6.224444444444453,
87,2023-06-07 21:59:00,-0.029909566237072274,37620.00m,-1.2854864433811801,
88,2023-06-08 15:53:00,0.024179573787674137,64440.00m,0.5885474860335181,
89,2023-06-09 02:24:00,-0.016911929483827567,37860.00m,-0.7175911251980971,
90,2023-06-09 13:23:00,0.016522802911721268,39540.00m,0.6599393019726826,
91,2023-06-10 05:51:00,-0.04851603933308661,59280.00m,-1.3138663967611321,
92,2023-06-10 17:44:00,0.026317856862282975,42780.00m,0.9396914446002805,
93,2023-06-10 18:58:00,-0.023170545009185604,4440.00m,-8.1810810810811,
94,2023-06-11 20:11:00,0.025502887636839566,90780.00m,0.430204890945143,
95,2023-06-12 02:49:00,-0.01969167287523646,23880.00m,-1.294974874371863,
96,2023-06-12 09:09:00,0.015702643609620412,22800.00m,1.0602631578947406,
97,2023-06-12 17:23:00,-0.015805226200069123,29640.00m,-0.8338056680161974,
98,2023-06-13 12:31:00,0.028375264629168388,68880.00m,0.6339721254355426,
99,2023-06-15 11:17:00,-0.057940849758690474,168360.00m,-0.5446543121881693,
100,2023-06-15 21:33:00,0.036183125005030556,36960.00m,1.4595779220779257,
101,2023-06-16 14:46:00,-0.019046361422573724,61980.00m,-0.47473378509196656,
102,2023-06-17 06:23:00,0.05946795579891754,56220.00m,1.6029882604055496,
103,2023-06-19 00:54:00,-0.017197759283688316,153060.00m,-0.18039984319874586,
104,2023-06-19 18:15:00,0.026422957439608256,62460.00m,0.6675312199807891,
105,2023-06-19 19:00:00,-0.021589982959176086,2700.00m,-12.951111111111095,
106,2023-06-20 01:14:00,0.027211940388925937,22440.00m,1.9216577540106972,
107,2023-06-20 14:29:00,-0.017357233163410164,47700.00m,-0.5923270440251591,
108,2023-06-21 16:35:00,0.15329532240519153,93960.00m,2.609642401021712,
109,2023-06-21 21:43:00,-0.030368474290713845,18480.00m,-3.0314935064935087,
110,2023-06-22 02:57:00,0.022460754058768233,18840.00m,2.1324840764331165,
111,2023-06-22 11:56:00,-0.02008424754606048,32340.00m,-1.1358070500927588,
112,2023-06-22 13:48:00,0.015273155804937396,6720.00m,4.0732142857142595,
113,2023-06-22 14:54:00,-0.022274909647294696,3960.00m,-10.234848484848484,
114,2023-06-23 16:08:00,0.058380916084600054,90840.00m,1.14332892998679,
115,2023-06-23 16:23:00,-0.01860036773726852,900.00m,-38.91333333333314,
116,2023-06-23 17:58:00,0.014663575496632785,5700.00m,4.7536842105263,
117,2023-06-24 16:03:00,-0.03053537713206825,79500.00m,-0.720150943396227,
118,2023-06-25 04:38:00,0.02426489034421756,45300.00m,0.9736423841059632,
119,2023-06-26 01:20:00,-0.03287152069455589,74520.00m,-0.821256038647343,
120,2023-06-26 07:14:00,0.018290630758516283,21240.00m,1.5505649717514063,
121,2023-06-26 10:09:00,-0.014077777923216904,10500.00m,-2.458285714285718,
122,2023-06-26 13:59:00,0.016681823914818553,13800.00m,2.185217391304357,
123,2023-06-26 17:16:00,-0.022460758964715714,11820.00m,-3.4923857868020303,
124,2023-06-27 14:08:00,0.03493948542573942,75120.00m,0.8356230031948887,
125,2023-06-28 13:04:00,-0.030939611609130956,82560.00m,-0.6968023255813974,
126,2023-06-28 14:42:00,0.014421956271270044,5880.00m,4.419387755102063,
127,2023-06-28 19:31:00,-0.018576207092375563,17340.00m,-1.9581314878892784,
128,2023-06-29 13:17:00,0.030774839620306586,63960.00m,0.8631332082551615,
129,2023-06-29 20:24:00,-0.01712965516793816,25620.00m,-1.236299765807966,
130,2023-06-30 04:51:00,0.03215582700561241,30420.00m,1.921104536489152,
131,2023-06-30 06:35:00,-0.020598771750255887,6240.00m,-6.1923076923076925,
132,2023-06-30 12:31:00,0.015395166557805404,21360.00m,1.3241573033707905,
133,2023-06-30 13:47:00,-0.04782351389773382,4560.00m,-19.564473684210544,
134,2023-06-30 17:22:00,0.03654849769460724,12900.00m,5.032558139534884,
135,2023-07-02 15:23:00,-0.014420021833705375,165660.00m,-0.16026801883375588,
136,2023-07-03 19:51:00,0.037035445046951415,102480.00m,0.6557962529273996,
137,2023-07-05 13:29:00,-0.036513083429781094,149880.00m,-0.45844675740592356,
138,2023-07-06 09:00:00,0.041460807640251555,70260.00m,1.069940222032449,
139,2023-07-06 14:40:00,-0.050515064279767895,20400.00m,-4.675882352941175,
140,2023-07-06 16:06:00,0.018974633558664078,5160.00m,6.593023255813954,
141,2023-07-07 00:03:00,-0.02295641893001412,28620.00m,-1.4654088050314464,
142,2023-07-07 16:12:00,0.02267899159663868,58140.00m,0.6962848297213629,
143,2023-07-10 00:17:00,-0.015250766646836287,201900.00m,-0.13789004457652304,
144,2023-07-10 20:07:00,0.03487234944443886,71400.00m,0.8779831932773102,
145,2023-07-10 21:57:00,-0.02627275805905399,6600.00m,-7.405454545454532,
146,2023-07-12 12:30:00,0.024603440109436926,138780.00m,0.3211413748378726,
