datetime,sigai_output
2023-04-19 11:00:00,0.005277
2023-04-25 03:00:00,-0.001499
2023-04-26 09:00:00,0.001804
2023-04-28 19:00:00,0.000449
2023-04-30 23:00:00,0.003277
2023-05-02 19:00:00,0.003219
2023-05-05 03:00:00,0.005217
2023-05-10 19:00:00,0.002065
2023-05-13 03:00:00,0.000333
2023-05-14 07:00:00,-0.000981
2023-05-16 08:00:00,-0.001857
2023-05-18 07:00:00,0.00482
2023-05-20 02:00:00,0.001085
2023-05-25 23:00:00,0.00401
2023-05-27 03:00:00,0.001903
2023-06-03 15:00:00,0.003169
2023-06-03 19:00:00,0.00196
2023-06-05 07:00:00,0.005341
2023-06-05 15:00:00,0.004934
2023-06-05 22:00:00,0.00268
2023-06-06 06:00:00,-0.002475
2023-06-08 06:00:00,0.006093
2023-06-09 07:00:00,0.005744
2023-06-10 11:00:00,0.003952
2023-06-13 19:00:00,0.009696
2023-06-17 23:00:00,0.010909
2023-06-20 15:00:00,0.006601
2023-06-23 23:00:00,0.006088
2023-06-26 01:00:00,0.009948
2023-06-26 15:00:00,0.009239
2023-06-26 23:00:00,0.006428
2023-06-27 23:00:00,0.002538
2023-07-02 20:00:00,0.009975
2023-07-04 07:00:00,0.009606
2023-07-05 03:00:00,0.006697
2023-07-07 14:00:00,-0.00541
2023-07-12 18:00:00,0.004143
2023-07-14 19:00:00,0.010656
2023-07-16 19:00:00,-0.001791
2023-07-19 23:00:00,0.003966
2023-07-20 23:00:00,0.003202
2023-07-21 04:00:00,0.001439
2023-07-21 07:00:00,0.000201
2023-07-22 11:00:00,-0.002968
2023-07-22 14:00:00,-0.005095
2023-07-26 23:00:00,0.003027
2023-07-29 03:00:00,0.004476
2023-08-02 18:00:00,0.011966
2023-08-02 23:00:00,0.011494
2023-08-04 17:00:00,0.009626
2023-08-08 15:00:00,0.011153
2023-08-08 19:00:00,0.008569
2023-08-10 23:00:00,0.01036
2023-08-13 04:00:00,0.006357
2023-08-17 03:00:00,0.011936
2023-08-18 03:00:00,-0.016678
2023-08-20 07:00:00,-0.001976
2023-08-23 01:00:00,0.002455
2023-08-24 07:00:00,0.004298
2023-08-24 11:00:00,0.003
2023-08-26 08:00:00,0.003512
2023-08-29 15:00:00,0.000102
2023-08-30 22:00:00,0.001558
2023-09-04 23:00:00,0.004234
2023-09-10 07:00:00,0.000953
2023-09-18 19:00:00,-0.001693
2023-09-21 18:00:00,0.000572
2023-09-21 23:00:00,0.000642
2023-09-24 22:00:00,0.003925
2023-09-28 16:00:00,0.004666
2023-09-30 11:00:00,0.005255
2023-09-30 15:00:00,0.00508
2023-10-02 12:00:00,0.004215
2023-10-04 07:00:00,0.004607
2023-10-05 13:00:00,0.00369
2023-10-10 23:00:00,0.003841
2023-10-11 02:00:00,0.003507
2023-10-14 00:00:00,0.007737
2023-10-14 19:00:00,0.006121
2023-10-14 23:00:00,0.004769
2023-10-16 03:00:00,0.004369
2023-10-16 07:00:00,0.003524
2023-10-17 15:00:00,0.002662
