datetime,sigai_output
2023-04-18 01:00:00,0.0030485
2023-04-18 08:00:00,0.00310901
2023-04-18 09:00:00,0.00279371
2023-04-18 11:00:00,0.00343033
2023-04-18 15:00:00,0.00585847
2023-04-18 17:00:00,0.00685856
2023-04-18 18:00:00,0.00724451
2023-04-18 19:00:00,0.00743413
2023-04-18 22:00:00,0.00890239
2023-04-18 23:00:00,0.00890179
2023-04-19 00:00:00,0.00813502
2023-04-19 01:00:00,0.00809185
2023-04-19 02:00:00,0.00801516
2023-04-19 03:00:00,0.0080878
2023-04-19 04:00:00,0.00798349
2023-04-20 12:00:00,0.00107349
2023-04-20 13:00:00,0.0014155
2023-04-21 00:00:00,0.00651973
2023-04-21 01:00:00,0.00645398
2023-04-21 02:00:00,0.00646574
2023-04-21 03:00:00,0.00668824
2023-04-21 12:00:00,0.00790745
2023-04-21 13:00:00,0.00795949
2023-04-21 15:00:00,0.00797217
2023-04-21 22:00:00,0.01138304
2023-04-21 23:00:00,0.01136909
2023-04-23 11:00:00,0.00419677
2023-04-23 12:00:00,0.00522295
2023-04-23 13:00:00,0.00390199
2023-04-23 14:00:00,0.00325173
2023-04-23 15:00:00,0.00304025
2023-04-24 12:00:00,0.0030881
2023-04-24 14:00:00,0.00301616
2023-04-24 15:00:00,0.00276456
2023-04-24 20:00:00,0.00676058
2023-04-24 21:00:00,0.00674949
2023-04-24 22:00:00,0.00640235
2023-04-24 23:00:00,0.00572712
2023-04-25 12:00:00,0.00641063
2023-04-25 13:00:00,0.00646068
2023-04-25 14:00:00,0.00612095
2023-04-26 14:00:00,0.00381971
2023-04-26 15:00:00,0.00435525
2023-04-26 22:00:00,0.01036454
2023-04-26 23:00:00,0.00941372
2023-04-27 23:00:00,0.00395522
2023-04-28 01:00:00,0.00627807
2023-04-28 02:00:00,0.00576641
2023-04-28 03:00:00,0.00644785
2023-04-29 20:00:00,-0.00355611
2023-04-29 21:00:00,-0.00385542
2023-04-29 22:00:00,-0.00412259
2023-04-29 23:00:00,-0.00421576
2023-04-30 11:00:00,0.00648904
2023-04-30 13:00:00,0.00794929
2023-04-30 14:00:00,0.00770423
2023-04-30 15:00:00,0.00799407
2023-04-30 16:00:00,0.00671575
2023-04-30 17:00:00,0.00672832
2023-04-30 18:00:00,0.00676332
2023-04-30 19:00:00,0.00682497
2023-05-01 12:00:00,0.00822943
2023-05-01 13:00:00,0.00825912
2023-05-01 14:00:00,0.00836241
2023-05-01 15:00:00,0.00862315
2023-05-02 12:00:00,0.00619228
2023-05-02 13:00:00,0.00605683
2023-05-02 14:00:00,0.00616366
2023-05-03 11:00:00,0.00438185
2023-05-04 04:00:00,0.01207845
2023-05-04 05:00:00,0.01207502
2023-05-04 06:00:00,0.01207353
2023-05-04 07:00:00,0.01201242
2023-05-05 23:00:00,0.00461202
2023-05-07 10:00:00,-0.00322469
2023-05-07 11:00:00,-0.00273925
2023-05-07 12:00:00,0.00114536
2023-05-07 13:00:00,0.00067338
2023-05-07 14:00:00,0.00047148
2023-05-07 15:00:00,-7.88e-06
2023-05-08 16:00:00,-0.00778364
2023-05-08 17:00:00,-0.00760575
2023-05-08 18:00:00,-0.0073778
2023-05-08 19:00:00,-0.00717297
2023-05-08 20:00:00,-0.00625437
2023-05-08 21:00:00,-0.00639124
2023-05-08 22:00:00,-0.00665368
2023-05-08 23:00:00,-0.00710488
2023-05-09 08:00:00,-0.00704245
2023-05-09 09:00:00,-0.00572056
2023-05-09 10:00:00,-0.00511661
2023-05-09 11:00:00,-0.00566208
2023-05-10 00:00:00,0.00214718
2023-05-10 01:00:00,0.00353917
2023-05-10 02:00:00,0.00314872
2023-05-10 03:00:00,0.00320494
2023-05-10 04:00:00,0.0015885
2023-05-10 05:00:00,0.00162549
2023-05-10 06:00:00,0.00190047
2023-05-10 07:00:00,0.002479
2023-05-10 08:00:00,0.00313252
2023-05-10 09:00:00,0.00319225
2023-05-10 10:00:00,0.0031506
2023-05-10 12:00:00,0.00432894
2023-05-11 08:00:00,0.00325618
2023-05-11 09:00:00,0.00394717
2023-05-11 10:00:00,0.00439613
2023-05-11 11:00:00,0.0040337
2023-05-11 12:00:00,0.00612672
2023-05-11 13:00:00,0.00568573
2023-05-11 14:00:00,0.00570936
2023-05-11 15:00:00,0.00580681
2023-05-12 00:00:00,0.00634129
2023-05-12 01:00:00,0.00626828
2023-05-12 02:00:00,0.00598242
2023-05-12 03:00:00,0.00593085
2023-05-12 16:00:00,0.00410875
2023-05-12 17:00:00,0.00498368
2023-05-12 18:00:00,0.00484087
2023-05-12 19:00:00,0.00525177
2023-05-12 20:00:00,0.00636853
2023-05-12 21:00:00,0.00607374
2023-05-12 22:00:00,0.0053893
2023-05-13 18:00:00,0.00370769
2023-05-13 19:00:00,0.00350056
2023-05-13 20:00:00,0.00503169
2023-05-13 23:00:00,0.00442632
2023-05-14 00:00:00,0.00514784
2023-05-14 01:00:00,0.00459573
2023-05-14 02:00:00,0.00471186
2023-05-14 03:00:00,0.00449826
2023-05-14 20:00:00,0.00502427
2023-05-14 21:00:00,0.00532633
2023-05-14 22:00:00,0.00546146
2023-05-14 23:00:00,0.00533571
2023-05-15 08:00:00,0.0027882
2023-05-15 09:00:00,0.00265818
2023-05-15 10:00:00,0.00294805
2023-05-15 11:00:00,0.00342925
2023-05-15 12:00:00,0.00568663
2023-05-15 13:00:00,0.00649313
2023-05-15 14:00:00,0.00679159
2023-05-15 15:00:00,0.0067507
2023-05-16 04:00:00,0.01056543
2023-05-16 05:00:00,0.01038372
2023-05-16 06:00:00,0.01029203
2023-05-16 07:00:00,0.01030833
2023-05-16 16:00:00,0.00884883
2023-05-16 17:00:00,0.009131
2023-05-16 18:00:00,0.00939038
2023-05-16 19:00:00,0.0094092
2023-05-16 20:00:00,0.01291629
2023-05-16 21:00:00,0.01288702
2023-05-16 22:00:00,0.01278576
2023-05-16 23:00:00,0.01273119
2023-05-17 22:00:00,0.00802033
2023-05-17 23:00:00,0.00803058
2023-05-18 02:00:00,0.00871301
2023-05-18 03:00:00,0.00812556
2023-05-19 11:00:00,0.00792275
2023-05-19 12:00:00,0.00737373
2023-05-19 13:00:00,0.00742709
2023-05-19 14:00:00,0.0075681
2023-05-19 15:00:00,0.00774418
2023-05-20 21:00:00,0.00241387
2023-05-20 22:00:00,0.0029465
2023-05-20 23:00:00,0.00282026
2023-05-21 03:00:00,0.00222917
2023-05-21 04:00:00,0.00224962
2023-05-21 05:00:00,0.00228428
2023-05-21 06:00:00,0.002295
2023-05-21 22:00:00,0.00388086
2023-05-21 23:00:00,0.00386243
2023-05-22 06:00:00,0.00898578
2023-05-22 07:00:00,0.00860916
2023-05-23 03:00:00,0.00851874
2023-05-23 14:00:00,0.01532333
2023-05-23 15:00:00,0.01484943
2023-05-25 06:00:00,0.00680099
2023-05-25 07:00:00,0.00679746
2023-05-26 15:00:00,0.00567511
2023-05-27 23:00:00,0.00857945
2023-05-28 10:00:00,0.00709441
2023-05-28 11:00:00,0.00797235
2023-05-28 12:00:00,0.00857187
2023-05-28 13:00:00,0.00878905
2023-05-28 14:00:00,0.0089399
2023-05-28 15:00:00,0.00906003
2023-05-28 18:00:00,0.00835679
2023-05-28 19:00:00,0.00854297
2023-05-28 20:00:00,0.00861987
2023-05-28 21:00:00,0.00905933
2023-05-28 22:00:00,0.00982341
2023-05-29 05:00:00,0.01574037
2023-05-29 06:00:00,0.01506646
2023-05-29 07:00:00,0.01442002
2023-05-30 06:00:00,0.01039016
2023-05-31 01:00:00,0.00970851
2023-05-31 02:00:00,0.00971154
2023-05-31 03:00:00,0.00948246
2023-05-31 06:00:00,0.01067573
2023-05-31 07:00:00,0.01042815
2023-05-31 16:00:00,0.009405
2023-05-31 17:00:00,0.00935596
2023-06-01 19:00:00,0.00683845
2023-06-01 21:00:00,0.00808947
2023-06-01 22:00:00,0.00753208
2023-06-01 23:00:00,0.00709309
2023-06-02 10:00:00,0.0083177
2023-06-02 11:00:00,0.00864532
2023-06-03 04:00:00,0.01000355
2023-06-03 05:00:00,0.01047699
2023-06-03 06:00:00,0.0107861
2023-06-03 07:00:00,0.01077338
2023-06-04 17:00:00,0.01189411
2023-06-04 18:00:00,0.01179663
2023-06-04 19:00:00,0.01157467
2023-06-04 20:00:00,0.01142963
2023-06-04 21:00:00,0.01149215
2023-06-04 22:00:00,0.01153854
2023-06-04 23:00:00,0.01124254
2023-06-06 16:00:00,0.00323467
2023-06-06 17:00:00,0.00371632
2023-06-07 05:00:00,0.01560861
2023-06-07 06:00:00,0.01537546
2023-06-07 07:00:00,0.01528948
2023-06-08 19:00:00,0.00796283
2023-06-08 20:00:00,0.00834056
2023-06-08 21:00:00,0.0083996
2023-06-09 00:00:00,0.00805271
2023-06-09 01:00:00,0.00809234
2023-06-09 02:00:00,0.00777516
2023-06-09 23:00:00,0.0135301
2023-06-11 08:00:00,0.00348519
2023-06-11 09:00:00,0.00328338
2023-06-11 10:00:00,0.00325007
2023-06-11 11:00:00,0.00291517
2023-06-11 12:00:00,0.00373483
2023-06-11 17:00:00,0.00388039
2023-06-11 18:00:00,0.00402919
2023-06-11 19:00:00,0.00402574
2023-06-11 22:00:00,0.00527964
2023-06-11 23:00:00,0.00519931
2023-06-12 05:00:00,0.00755557
2023-06-12 06:00:00,0.00733502
2023-06-12 07:00:00,0.00713437
2023-06-12 16:00:00,0.00677594
2023-06-12 18:00:00,0.00707341
2023-06-12 19:00:00,0.00747685
2023-06-13 05:00:00,0.0119697
2023-06-13 06:00:00,0.01149159
2023-06-13 07:00:00,0.01108699
2023-06-13 08:00:00,0.0114889
2023-06-13 09:00:00,0.01171969
2023-06-13 10:00:00,0.01160867
2023-06-13 11:00:00,0.0113246
2023-06-13 14:00:00,0.01209278
2023-06-13 15:00:00,0.01225957
2023-06-15 08:00:00,0.00871532
2023-06-15 14:00:00,0.01430408
2023-06-15 15:00:00,0.01387948
2023-06-16 15:00:00,0.00934444
2023-06-17 01:00:00,0.01646981
2023-06-17 02:00:00,0.01528462
2023-06-19 02:00:00,0.01154058
2023-06-19 03:00:00,0.01110778
2023-06-19 04:00:00,0.01160983
2023-06-19 05:00:00,0.0111727
2023-06-20 00:00:00,0.01012436
2023-06-20 01:00:00,0.01078483
2023-06-20 06:00:00,0.01150392
2023-06-20 07:00:00,0.01108481
2023-06-21 05:00:00,0.00916023
2023-06-21 06:00:00,0.0097018
2023-06-21 07:00:00,0.00986024
2023-06-21 13:00:00,0.01779784
2023-06-21 14:00:00,0.01634861
2023-06-21 15:00:00,0.01573803
2023-06-22 02:00:00,0.02187913
2023-06-22 03:00:00,0.02214639
2023-06-22 04:00:00,0.02257785
2023-06-22 05:00:00,0.02207079
