index,datetime,percentage_change,duration,trend,volatility
0,2023-04-18 12:22:00,,,,
1,2023-04-20 12:17:00,-0.06846804233429911,172500.00m,-0.7250086956521744,
2,2023-04-20 12:53:00,0.02013470150569484,2160.00m,15.86111111111111,
3,2023-04-21 06:51:00,-0.037742827514690686,64680.00m,-1.0128942486085357,
4,2023-04-21 13:40:00,0.016337321871823254,24540.00m,1.1119804400978066,
5,2023-04-22 01:17:00,-0.0401655539022158,41820.00m,-1.630416068866573,
6,2023-04-22 23:07:00,0.025920129619059946,78600.00m,0.5373282442748103,
7,2023-04-23 15:19:00,-0.018678841653386218,58320.00m,-0.5353909465020591,
8,2023-04-24 01:18:00,0.022856620336503344,35940.00m,1.0432387312187001,
9,2023-04-24 08:59:00,-0.028285457841794533,27660.00m,-1.7158351409978307,
10,2023-04-24 13:52:00,0.018753289001578667,17580.00m,1.7392491467576743,
11,2023-04-24 17:02:00,-0.024075712969819568,11400.00m,-3.5078947368421054,
12,2023-04-26 12:57:00,0.1094533071769626,158100.00m,1.1222390891840601,
13,2023-04-26 20:04:00,-0.08914029111799847,25620.00m,-6.257377049180323,
14,2023-04-26 22:00:00,0.05079444147358086,6960.00m,11.955172413793099,
15,2023-04-26 22:31:00,-0.01637212869043887,1860.00m,-15.15161290322583,
16,2023-04-27 00:26:00,0.04262685467038521,6900.00m,10.460000000000013,
17,2023-04-27 01:24:00,-0.026371243482812348,3480.00m,-13.377586206896577,
18,2023-04-27 05:34:00,0.0210603114538352,15000.00m,2.413199999999997,
19,2023-04-27 06:54:00,-0.019966085006290685,4800.00m,-7.3,
20,2023-04-27 15:21:00,0.027510325965617404,30420.00m,1.5554240631163752,
21,2023-04-27 15:44:00,-0.017050199971481172,1380.00m,-21.834782608695683,
22,2023-04-27 18:44:00,0.03205305332964908,10800.00m,5.155555555555556,
23,2023-04-28 13:53:00,-0.03152275769745654,68940.00m,-0.8197563098346401,
24,2023-04-30 15:30:00,0.03464636586368843,178620.00m,0.3367819952972799,
25,2023-05-01 20:57:00,-0.0761137849148484,106020.00m,-1.2897000565930965,
26,2023-05-02 19:12:00,0.04288585703027277,80100.00m,0.8886142322097373,
27,2023-05-03 15:06:00,-0.023907987007809772,71640.00m,-0.5776381909547714,
28,2023-05-03 17:42:00,0.02171288141371661,9360.00m,3.9192307692307553,
29,2023-05-03 19:10:00,-0.017931998136935183,5280.00m,-5.862499999999975,
30,2023-05-04 10:35:00,0.03910964504015375,55500.00m,1.1945945945945946,
31,2023-05-04 13:40:00,-0.023120757249079592,11100.00m,-3.669189189189205,
32,2023-05-05 02:01:00,0.026973406647815112,44460.00m,1.0439946018893416,
33,2023-05-05 12:33:00,-0.019596858798724803,37920.00m,-0.9132911392405075,
34,2023-05-06 00:38:00,0.03156545980295396,43500.00m,1.2572413793103447,
35,2023-05-06 15:01:00,-0.046233382570162504,51780.00m,-1.5958285052143693,
36,2023-05-07 01:27:00,0.023987356920607657,37560.00m,1.0886581469648562,
37,2023-05-08 20:10:00,-0.06248732482478174,153780.00m,-0.7092859929769793,
38,2023-05-09 13:12:00,0.019285483823658814,61320.00m,0.5146771037181996,
39,2023-05-09 16:05:00,-0.01662566006244517,10380.00m,-2.6716763005780386,
40,2023-05-10 13:03:00,0.03473162095529333,75480.00m,0.7547694753577107,
41,2023-05-10 17:21:00,-0.05181757442280564,15480.00m,-5.681395348837206,
42,2023-05-10 20:19:00,0.04054522610255053,10680.00m,6.109550561797753,
43,2023-05-12 06:19:00,-0.06423283911513686,122400.00m,-0.8787745098039219,
44,2023-05-12 14:15:00,0.0180344377352422,28560.00m,0.9894957983193278,
45,2023-05-12 19:28:00,-0.027256964686678452,18780.00m,-2.3153354632587884,
