datetime,average,duration,trend,next-position
6/11/2023 0:00,5.6e-05,1,0.0,WB
6/12/2023 12:00,0.0044715,2,-5.3e-05,WB
6/13/2023 18:00,0.0098295,2,-0.000267,SB
6/14/2023 5:00,0.007224667,6,8.79e-05,WB
6/15/2023 7:00,0.001713,1,0.0,MS
6/16/2023 8:00,0.0076772,5,-8.74e-05,WB
6/17/2023 12:00,0.01106375,4,-0.0001941,WB
6/17/2023 17:00,0.011482714,7,-0.00014425,SB
6/18/2023 1:00,0.010123143,7,3.54e-05,WS
6/18/2023 12:00,0.010131,1,0.0,WB
6/18/2023 20:00,0.0082045,4,0.0001448,SS
6/19/2023 8:00,0.007042091,11,-0.000159082,WB
6/20/2023 12:00,0.0069485,4,-0.0002202,SB
6/21/2023 1:00,0.005398333,3,0.0001435,WS
6/21/2023 16:00,0.0063226,5,0.0004339,WB
6/22/2023 11:00,0.007706067,15,-7.79e-05,WB
6/23/2023 20:00,0.006929,4,-0.0004434,SB
6/24/2023 4:00,0.00344875,4,1.89e-05,WS
6/26/2023 1:00,0.009948,1,0.0,SB
6/26/2023 3:00,0.010105,4,6.4e-06,WB
6/26/2023 12:00,0.009897,4,-0.0004856,SB
6/26/2023 22:00,0.0064265,2,3e-06,SB
6/27/2023 3:00,0.0044402,5,0.000115,MS
6/27/2023 22:00,0.0022735,2,0.000529,SB
6/28/2023 1:00,0.000352,3,5.3e-05,WB
6/29/2023 4:00,0.005549,4,0.0002146,SS
6/30/2023 3:00,0.008041,2,0.000198,WB
6/30/2023 18:00,0.007702333,6,1.4e-05,WS
7/2/2023 20:00,0.009975,1,0.0,SB
7/2/2023 22:00,0.009815,1,0.0,WS
7/3/2023 0:00,0.009991,1,0.0,WB
7/3/2023 18:00,0.009915833,6,-3.34e-05,WB
7/4/2023 3:00,0.0097572,5,-9.89e-05,SB
7/4/2023 14:00,0.006844,2,0.000134,MS
7/5/2023 1:00,0.006508333,3,0.000165,SB
7/5/2023 6:00,0.0050485,2,-5.3e-05,WS
7/5/2023 16:00,0.0061445,2,0.000111,WB
7/5/2023 20:00,0.005564333,3,-2.45e-05,WB
7/7/2023 3:00,-0.003388333,12,-0.000327021,SB
7/9/2023 5:00,-0.004083667,3,0.0002335,WS
7/10/2023 8:00,0.003209,4,-4e-07,WS
7/11/2023 22:00,0.00474,2,0.000568,WB
7/12/2023 16:00,0.004693667,3,-0.000518,SB
7/13/2023 1:00,0.001492333,6,0.000203029,WB
7/14/2023 19:00,0.010656,1,0.0,SB
7/16/2023 16:00,-0.002594,1,0.0,WB
7/16/2023 18:00,-0.001794,2,6e-06,SB
7/17/2023 8:00,-0.002868667,6,-0.000318057,WB
7/19/2023 17:00,0.003256,1,0.0,WB
7/19/2023 23:00,0.003966,1,0.0,SB
7/20/2023 2:00,0.003551,1,0.0,WB
7/20/2023 20:00,0.0032615,4,-3.36e-05,SB
7/21/2023 1:00,0.0023435,4,-0.0003096,SB
7/21/2023 7:00,0.000201,1,0.0,SB
7/22/2023 8:00,-0.00347175,4,0.0003915,SB
7/22/2023 13:00,-0.005189,2,0.000188,SB
7/22/2023 16:00,-0.00458625,4,7.7e-06,WB
7/24/2023 14:00,-0.0048555,2,0.000749,WS
7/26/2023 16:00,0.003891,1,0.0,WB
7/26/2023 22:00,0.00321,2,-0.000366,SB
7/27/2023 5:00,0.000153,3,0.000263,MS
7/27/2023 17:00,-0.002417286,7,-0.000289429,WS
7/29/2023 0:00,0.00485525,4,-0.0002053,SB
7/29/2023 8:00,0.004297,2,0.000226,WB
7/29/2023 12:00,0.0030966,5,6.82e-05,WB
7/30/2023 22:00,0.00094,2,2e-06,WS
8/1/2023 7:00,-0.001264,1,0.0,WB
8/2/2023 17:00,0.0121155,2,-0.000299,SB
8/2/2023 21:00,0.01162,3,-0.0001235,SB
8/3/2023 3:00,0.0099446,5,3.52e-05,WS
8/4/2023 1:00,0.011554571,7,6.64e-05,WB
8/4/2023 12:00,0.011235833,6,-0.000512029,SB
8/5/2023 0:00,0.008924,3,0.0001755,WB
8/6/2023 8:00,0.0102065,2,0.000275,WB
8/7/2023 15:00,0.016262,1,0.0,SS
8/8/2023 5:00,0.012342727,11,-0.000116845,SB
8/8/2023 17:00,0.009073,3,-0.0003985,SB
8/8/2023 22:00,0.009138,2,0.001006,WB
8/9/2023 16:00,0.00920425,8,-7.4e-05,WS
8/10/2023 20:00,0.010594,4,-0.0001706,SB
8/11/2023 1:00,0.008671429,7,0.000203714,MS
8/11/2023 17:00,0.006899923,13,-2.31e-05,WB
8/13/2023 3:00,0.006363,2,-1.2e-05,SB
8/15/2023 0:00,0.0101388,5,-6.55e-05,WB
8/15/2023 16:00,0.0116566,5,-6.54e-05,WB
8/15/2023 23:00,0.009694,9,-0.000136417,MS
8/17/2023 3:00,0.011936,1,0.0,SB
8/17/2023 12:00,0.0021744,5,0.0003862,WB
8/18/2023 1:00,-0.016465667,3,5e-07,SB
8/18/2023 6:00,-0.0283975,2,-0.000273,WB
8/19/2023 11:00,-0.0019836,5,-0.0002991,WB
8/19/2023 19:00,-0.001508333,3,-0.0002515,WB
8/20/2023 1:00,-0.002148,3,5.2e-05,WB
8/20/2023 7:00,-0.001976,1,0.0,SB
8/20/2023 15:00,-0.0065016,5,-9.74e-05,WB
8/22/2023 3:00,8.8e-05,1,0.0,WS
8/23/2023 1:00,0.002455,1,0.0,SB
8/23/2023 5:00,0.001867333,3,0.000463,MS
8/24/2023 7:00,0.004298,1,0.0,SB
8/24/2023 10:00,0.002886,2,0.000228,SB
8/24/2023 13:00,0.001184667,3,0.000106,MS
8/25/2023 0:00,0.001753333,3,0.000101,WB
8/25/2023 4:00,0.00019075,4,7.49e-05,WS
8/26/2023 7:00,0.003848,2,-0.000672,SB
8/28/2023 3:00,-0.0004262,5,-8.31e-05,WS
8/28/2023 16:00,-0.00181375,4,0.0001885,MS
8/29/2023 15:00,0.000102,1,0.0,SB
8/29/2023 20:00,-0.001837333,3,0.0004855,WB
8/30/2023 20:00,0.001571667,3,3.7e-05,SB
8/31/2023 1:00,0.00244,3,0.0003385,WS
8/31/2023 16:00,0.002364,2,0.000452,WB
9/1/2023 5:00,-0.009114667,3,0.0008575,WS
9/2/2023 15:00,-0.003641,4,0.0007628,WB
9/4/2023 22:00,0.0043555,2,-0.000243,SB
9/5/2023 12:00,-0.00069575,4,0.0001245,MS
9/6/2023 16:00,0.0019645,2,3.1e-05,WB
9/7/2023 12:00,0.0018835,4,9.36e-05,SS
9/8/2023 3:00,-0.0015955,2,0.001055,WB
9/9/2023 15:00,0.001645,2,-0.0004,WS
9/10/2023 5:00,0.000770667,3,0.0002635,SB
9/10/2023 10:00,-0.000171,1,0.0,WB
9/11/2023 1:00,-0.0011374,5,1.82e-05,WB
9/11/2023 20:00,4e-05,2,0.00045,WB
9/12/2023 1:00,-0.000230333,3,0.000213,WB
9/12/2023 5:00,0.000205333,3,-0.0002855,WB
9/12/2023 16:00,0.000136,1,0.0,WB
9/13/2023 1:00,-0.00143175,4,0.0003645,WB
9/13/2023 18:00,-0.00296,10,-0.000107818,WB
9/14/2023 20:00,-0.001832,2,-0.00011,WB
9/16/2023 0:00,-0.000978125,8,-5.93e-05,WS
9/17/2023 9:00,0.0004332,5,0.0002021,WB
9/17/2023 15:00,-4.2e-05,2,-0.000624,WB
9/18/2023 19:00,-0.001693,1,0.0,SB
9/18/2023 21:00,-0.0024047,10,-0.000155121,WB
9/20/2023 0:00,-0.002519,2,0.000166,WB
9/20/2023 8:00,-0.0026214,5,0.0001813,WB
9/21/2023 16:00,0.001047,3,-0.000508,SB
9/21/2023 20:00,0.0005045,4,-3.12e-05,SB
9/22/2023 6:00,-0.004373,2,0.000342,WB
9/22/2023 9:00,-0.003163,1,0.0,WB
9/23/2023 21:00,-0.0023145,2,0.001085,WB
9/24/2023 22:00,0.003925,1,0.0,SB
9/25/2023 6:00,-0.0064425,2,0.001177,WB
9/28/2023 8:00,0.00562825,4,-3.63e-05,WB
9/28/2023 16:00,0.004666,1,0.0,SB
9/28/2023 21:00,0.001299,1,0.0,WB
9/30/2023 8:00,0.00550075,4,-0.0001301,SB
9/30/2023 15:00,0.00508,1,0.0,SB
10/1/2023 0:00,0.001738889,9,-0.000240033,WB
10/2/2023 12:00,0.004215,1,0.0,SB
10/2/2023 16:00,0.004444,1,0.0,WB
10/3/2023 13:00,0.005359667,3,-0.000114,WS
10/4/2023 0:00,0.00616,1,0.0,WB
10/4/2023 7:00,0.004607,1,0.0,SB
10/4/2023 15:00,0.00297,1,0.0,WB
10/5/2023 8:00,0.003201,1,0.0,WB
10/5/2023 12:00,0.0035555,2,0.000269,SB
10/5/2023 23:00,0.0004238,5,0.0001108,WB
10/6/2023 19:00,-0.002821,1,0.0,WB
10/7/2023 16:00,-0.00201625,12,-0.00012257,WB
10/9/2023 9:00,0.0019065,2,0.000243,WB
10/9/2023 12:00,0.001689,1,0.0,WB
10/9/2023 16:00,0.0016465,4,-1.3e-05,WB
10/10/2023 16:00,0.002467,1,0.0,WS
10/10/2023 20:00,0.00384325,4,1.35e-05,SB
10/11/2023 1:00,0.003549,2,-8.4e-05,SB
10/11/2023 8:00,0.002132,1,0.0,WB
10/12/2023 8:00,0.00610125,8,0.000135214,WB
10/13/2023 0:00,0.0067845,2,-0.000215,WB
10/13/2023 23:00,0.0077565,2,-3.9e-05,SB
10/14/2023 6:00,0.007057,1,0.0,WB
10/14/2023 18:00,0.006062,2,0.000118,SB
10/14/2023 21:00,0.004691333,3,5.9e-05,SB
10/15/2023 1:00,0.003633571,7,-4.33e-05,WB
10/16/2023 3:00,0.004369,1,0.0,SB
10/16/2023 6:00,0.003407,2,0.000234,SB
10/16/2023 9:00,0.003426,1,0.0,WB
10/17/2023 0:00,0.002872,8,-0.000227119,WB
10/17/2023 12:00,0.0030565,4,-0.0002406,SB
10/17/2023 18:00,-0.0005844,10,6.17e-05,WB
10/18/2023 16:00,-0.00078125,4,-0.0001479,SB
10/19/2023 6:00,-0.006037,2,5.8e-05,WB
10/19/2023 20:00,-0.00931975,4,-9e-07,WB
10/21/2023 12:00,0.00014775,4,0.0001965,SB
10/21/2023 18:00,-0.000861,2,0.001044,WS
10/23/2023 13:00,0.008545,2,-0.001534,SB
10/23/2023 21:00,-0.0016745,2,0.001091,WB
10/24/2023 22:00,0.011014,5,-2.64e-05,WB
10/25/2023 23:00,0.011832,1,0.0,WS
10/26/2023 17:00,0.0109345,2,0.000549,SB
10/26/2023 21:00,0.010563714,7,0.000232071,WB
10/27/2023 22:00,0.010685,1,0.0,SB
10/28/2023 4:00,0.0088375,4,0.0004168,SS
10/29/2023 12:00,0.016035,1,0.0,WB
10/30/2023 3:00,0.018987,1,0.0,SB
10/30/2023 8:00,0.012750625,8,-0.000195774,WB
10/31/2023 0:00,0.01174075,4,-0.0001861,SB
10/31/2023 10:00,0.0086385,4,0.0005832,WB
11/2/2023 14:00,0.016929,2,-0.001746,SB
11/2/2023 22:00,0.009270294,17,-0.000298292,WB
11/4/2023 4:00,0.0050525,4,0.000327,MS
11/6/2023 10:00,0.012369167,6,-0.000501229,WB
11/6/2023 17:00,0.012113857,7,-0.000492321,SB
11/7/2023 4:00,0.00706925,4,0.0001383,WB
11/8/2023 8:00,0.00773775,8,-1.4e-05,MS
11/10/2023 14:00,0.012294067,15,-0.000830121,WB
11/11/2023 16:00,0.0091874,5,-9.81e-05,WB
11/13/2023 15:00,0.013643,1,0.0,WB
11/13/2023 17:00,0.015105143,7,-0.000724036,SB
11/14/2023 1:00,0.009168143,7,-0.000169143,MS
11/15/2023 0:00,0.0097045,8,-0.00018381,WB
11/15/2023 16:00,0.008179143,7,0.000128143,WB
11/16/2023 18:00,0.010097167,6,8.67e-05,SB
11/17/2023 3:00,0.0078528,5,-8e-05,WS
11/18/2023 0:00,0.0080815,8,-1.14e-06,SS
11/18/2023 16:00,0.007869625,16,-5.82e-05,WB
11/20/2023 16:00,0.009013875,8,-5.72e-05,SB
11/21/2023 4:00,0.00686825,4,6.23e-05,WB
11/23/2023 18:00,0.010327667,3,-0.0003865,SB
11/23/2023 22:00,0.010293444,9,7.11e-05,WB
11/24/2023 8:00,0.010235,1,0.0,WB
11/25/2023 6:00,0.004818,2,-6.2e-05,WB
11/25/2023 16:00,0.00634025,4,-2.81e-05,WB
11/26/2023 20:00,0.007122,3,0.0002295,SB
11/27/2023 9:00,0.006296667,3,-0.0001665,SB
11/27/2023 14:00,0.0050425,2,-1.7e-05,SB
11/27/2023 19:00,0.0035238,5,-2.6e-05,WS
11/30/2023 16:00,0.005014125,8,-9.68e-06,WS
12/2/2023 0:00,0.008615333,3,-0.0004495,SB
12/2/2023 5:00,0.007971333,3,0.0003795,WB
12/3/2023 19:00,0.013596,1,0.0,MS
12/4/2023 18:00,0.0177035,2,-0.000695,SB
12/4/2023 23:00,0.0153058,5,0.0003964,WB
12/5/2023 14:00,0.014274,1,0.0,SB
12/5/2023 20:00,0.01180525,4,2.57e-05,MS
12/6/2023 11:00,0.0092518,5,1.07e-05,WS
12/7/2023 4:00,0.005812,4,1e-05,WS
12/8/2023 22:00,0.019163,2,-0.000102,SB
12/9/2023 5:00,0.011982333,3,0.0008015,MS
12/9/2023 16:00,0.013756,1,0.0,WB
12/11/2023 15:00,0.011377,1,0.0,WB
12/12/2023 0:00,0.00926025,8,-8.45e-05,WS
12/13/2023 10:00,0.010813667,6,0.000351771,MS
12/14/2023 3:00,0.0059232,5,5.84e-05,WB
12/16/2023 2:00,0.011328,6,0.000235943,SS
12/17/2023 17:00,0.025536714,7,0.000292607,WS
12/18/2023 6:00,0.026538,1,0.0,WB
12/18/2023 13:00,0.011021,3,0.0002155,WS
12/19/2023 0:00,0.0105735,4,0.0002888,WB
12/20/2023 13:00,0.010430333,3,0.000883,WB
12/21/2023 23:00,0.02246,1,0.0,SB
12/22/2023 4:00,0.01715275,4,0.0004031,SS
12/22/2023 17:00,0.0186195,2,-0.000313,WB
12/22/2023 22:00,0.011161929,14,-0.000713321,WB
12/23/2023 15:00,0.0086615,2,0.000903,WB
12/24/2023 1:00,0.007062,1,0.0,WB
12/27/2023 6:00,0.027226429,7,-5.18e-05,WB
12/29/2023 6:00,0.046932,2,-0.000112,SB
12/29/2023 13:00,0.0351525,8,-0.00022769,WB
12/29/2023 23:00,0.0330514,5,-0.0003145,WB
12/30/2023 16:00,0.03048125,8,-0.000512071,WB
1/1/2024 20:00,0.031582,1,0.0,WB
1/2/2024 20:00,0.039308,2,-0.001202,SB
1/3/2024 7:00,0.014264778,9,-0.000377167,SB
1/3/2024 20:00,-0.0029,4,0.0004844,WS
1/5/2024 5:00,0.002964333,3,0.00022,WS
1/6/2024 3:00,0.001162,1,0.0,SB
1/6/2024 5:00,0.002111333,3,0.0007585,WB
1/6/2024 17:00,0.001830333,3,-1.3e-05,SB
1/7/2024 21:00,0.0033725,2,-0.000119,SB
1/8/2024 7:00,-0.00048225,4,-2.79e-05,WB
1/9/2024 16:00,0.007851125,8,0.000124369,WB
1/10/2024 14:00,0.008296,1,0.0,WB
1/10/2024 21:00,0.005282333,3,0.000168,MS
1/12/2024 0:00,0.006839727,11,9.31e-05,WB
1/13/2024 1:00,0.000344364,11,-0.000504273,WB
1/14/2024 16:00,0.006131667,3,0.000706,WB
1/15/2024 21:00,0.011858,1,0.0,SB
1/16/2024 0:00,0.011142,3,0.000298,WB
1/16/2024 4:00,0.011253667,3,2.55e-05,WB
1/16/2024 8:00,0.0106565,2,0.000381,WB
1/16/2024 23:00,0.00633,1,0.0,SB
1/17/2024 2:00,0.004347143,14,-6.69e-05,MS
1/19/2024 0:00,0.00640075,4,-0.0002359,SB
1/19/2024 5:00,0.004411667,6,0.000538171,WB
1/20/2024 15:00,0.003355,11,-0.000309736,WB
1/21/2024 8:00,0.002542333,3,-0.000169,WS
1/22/2024 9:00,0.005618286,7,-3.26e-05,MS
1/23/2024 8:00,0.006010429,7,0.000164393,WB
1/24/2024 18:00,0.007235333,6,-1.78e-05,WB
1/26/2024 8:00,0.008533,1,0.0,WB
1/27/2024 2:00,0.0073475,14,-0.000193492,SB
1/27/2024 17:00,0.005489667,3,0.000514,WS
1/28/2024 3:00,0.00346,2,-0.0002,WB
1/28/2024 8:00,0.003304,1,0.0,WB
1/31/2024 1:00,0.002379667,6,0.000226571,WB
2/3/2024 1:00,0.007354,2,0.000664,WB
2/3/2024 4:00,0.006889714,7,2.48e-05,WB
2/4/2024 13:00,0.003140333,3,0.000165,WB
2/5/2024 0:00,0.0022535,2,5.5e-05,WB
2/5/2024 4:00,0.002405,2,0.000208,WB
2/6/2024 0:00,0.00618,8,3.47e-05,WS
2/7/2024 0:00,0.007923375,8,9.81e-05,SB
2/7/2024 9:00,0.007508,1,0.0,WB
2/7/2024 16:00,0.007582,1,0.0,WB
2/9/2024 4:00,0.006295,2,0.001506,WB
2/9/2024 16:00,0.00351075,8,-0.000676405,WB
2/11/2024 18:00,0.010008333,3,-0.0007685,SB
2/11/2024 23:00,0.009745,1,0.0,WB
2/13/2024 8:00,0.011004188,16,-0.000191396,SB
2/14/2024 4:00,0.0058285,4,0.0005654,WB
2/15/2024 0:00,0.00863,1,0.0,WB
2/15/2024 5:00,0.010395333,3,-0.000334,WS
2/15/2024 16:00,0.0104275,2,0.002047,WB
2/16/2024 21:00,0.016094,3,-0.0005605,SB
2/17/2024 5:00,0.010083,3,0.000174,WB
2/17/2024 20:00,0.007488333,3,0.000646,WB
2/19/2024 17:00,0.018051,1,0.0,SB
2/20/2024 4:00,0.006223,3,0.001865,WB
2/21/2024 8:00,0.005568375,8,-0.000536345,WB
2/22/2024 20:00,0.009039333,12,-0.000258902,WB
2/23/2024 21:00,0.0079184,5,-0.0001207,WB
2/25/2024 4:00,0.012965,3,0.000337,WB
2/25/2024 16:00,0.014021,4,-0.0006972,WB
2/26/2024 3:00,0.011748364,11,-0.000281273,WB
2/27/2024 20:00,0.02174875,12,-0.000483955,MS
2/29/2024 17:00,0.060448,1,0.0,WS
2/29/2024 21:00,0.059875,1,0.0,SB
3/1/2024 0:00,0.0563795,2,0.004909,WB
3/1/2024 9:00,0.0519385,2,-0.003471,SB
3/1/2024 14:00,0.0422306,5,-0.0005733,SB
3/2/2024 1:00,0.0250765,6,0.000781229,WB
3/3/2024 8:00,0.031139,1,0.0,WB
3/4/2024 20:00,0.052489,1,0.0,SB
3/5/2024 19:00,0.059259,1,0.0,SB
3/6/2024 3:00,0.0224788,5,0.002617,WB
3/6/2024 21:00,0.024866,1,0.0,WB
3/6/2024 23:00,0.024673,1,0.0,WB
3/7/2024 2:00,0.023442667,6,-0.001208971,WB
3/7/2024 21:00,0.022442,3,0.000599,WB
3/8/2024 19:00,0.027987,1,0.0,SB
3/9/2024 3:00,0.01349,4,0.0015312,WB
3/10/2024 20:00,0.035191833,6,0.000754086,WB
3/12/2024 5:00,0.0604005,6,-0.000161,WB
3/12/2024 21:00,0.055113333,3,-0.0029695,SB
3/13/2024 1:00,0.0505225,2,-0.000623,SB
3/13/2024 7:00,0.0419655,4,-0.0002282,WB
3/13/2024 16:00,0.033727667,3,-0.004283,SB
3/14/2024 1:00,0.014582,2,0.005224,WB
3/15/2024 3:00,0.032413,1,0.0,SB
3/15/2024 7:00,0.024145462,13,-0.001475115,SB
3/15/2024 23:00,0.0098844,5,-0.0001696,WB
3/17/2024 17:00,0.027302,1,0.0,SB
3/18/2024 2:00,0.014942,2,0.002964,WB
3/18/2024 19:00,0.013992,5,-0.0007676,SB
3/19/2024 3:00,0.012783,3,0.0010015,WB
3/20/2024 4:00,0.013711667,12,-0.000273056,WB
3/20/2024 19:00,0.010232667,9,-0.000242917,WB
3/21/2024 14:00,0.0097425,2,-7.1e-05,WB
3/21/2024 23:00,0.0097175,2,-0.000777,SB
3/22/2024 4:00,0.0081595,4,0.0002048,WB
3/23/2024 2:00,0.009538333,6,0.000180743,WS
3/24/2024 0:00,0.010631,5,5.92e-05,WB
3/24/2024 6:00,0.011618,1,0.0,WB
3/25/2024 5:00,0.0171735,2,-0.000953,SB
3/25/2024 8:00,0.017896,1,0.0,SB
3/25/2024 14:00,0.013324,1,0.0,WB
3/26/2024 14:00,0.027263,3,-0.0001865,WB
3/27/2024 22:00,0.032679,1,0.0,SB
3/28/2024 4:00,0.0358485,4,-0.0004312,WB
3/29/2024 0:00,0.0286565,2,0.002747,WB
3/29/2024 4:00,0.02397825,4,0.0008255,WB
3/29/2024 23:00,0.026361,1,0.0,SB
3/30/2024 23:00,0.029561,1,0.0,WB
3/31/2024 1:00,0.0304965,4,0.0010508,WB
4/1/2024 5:00,0.051596,1,0.0,SB
4/1/2024 17:00,0.008116278,18,-0.000567151,WB
4/2/2024 20:00,0.004066833,6,0.000124371,WB
4/3/2024 23:00,0.004715,1,0.0,SB
4/4/2024 4:00,0.00409,1,0.0,WB
4/5/2024 0:00,0.003317,2,-0.000776,SB
4/5/2024 3:00,0.004858,1,0.0,WS
4/5/2024 16:00,0.004548333,3,-0.000319,SB
4/5/2024 23:00,0.002199,1,0.0,WS
4/8/2024 1:00,0.009874,1,0.0,WB
4/8/2024 6:00,0.009859,2,-0.000294,WB
4/8/2024 21:00,0.010065875,8,-0.000209393,WB
4/9/2024 7:00,0.007040667,9,-0.0003969,MS
4/9/2024 23:00,0.00658975,4,3.3e-06,WB
4/10/2024 15:00,0.0072048,5,-0.0002481,SB
4/10/2024 23:00,0.006244,2,0.000634,WB
4/11/2024 17:00,0.0064205,4,-0.0006594,SB
4/11/2024 22:00,0.005189,6,0.000106343,WB
4/12/2024 19:00,0.0047155,2,-0.001369,SB
4/12/2024 22:00,0.0048755,2,0.000785,SS
4/13/2024 10:00,0.0068175,2,0.000139,WB
4/13/2024 23:00,-0.005463,1,0.0,SS
4/14/2024 17:00,0.003505,1,0.0,WB
4/14/2024 22:00,0.006002111,9,-0.001085983,SB
4/15/2024 10:00,0.000236333,3,0.0006485,WB
4/16/2024 8:00,0.003794727,11,8.41e-05,WB
4/17/2024 2:00,0.002482,1,0.0,WB
4/17/2024 5:00,0.002349714,7,-5.3e-05,SB
4/17/2024 13:00,0.000706,3,0.000585,SS
