datetime,average,duration,trend,next-position
8/21/2023 4:00,0.001644167,6,0.000324143,MS
8/22/2023 8:00,0.004251,1,0.0,MS
8/22/2023 11:00,0.005113,1,0.0,MS
8/23/2023 10:00,0.006142,1,0.0,MS
8/24/2023 20:00,0.008338,2,-0.000274,MS
8/29/2023 0:00,0.003651,2,-7.2e-05,MS
8/29/2023 12:00,0.0045215,2,0.000247,MS
8/30/2023 8:00,0.007782,2,-6e-06,MS
9/2/2023 0:00,0.009103,1,0.0,MS
9/3/2023 20:00,0.005625333,3,-0.0001605,MS
9/5/2023 17:00,0.0067885,4,0.0001854,MS
9/7/2023 0:00,0.005860667,3,9.75e-05,MS
9/7/2023 16:00,0.0081735,2,-0.000735,MS
9/10/2023 17:00,0.005126667,3,0.000564,MS
9/12/2023 12:00,0.006301333,3,-0.000523,MS
9/14/2023 8:00,0.007066333,6,0.000138571,MS
9/15/2023 15:00,0.0062026,5,0.0006497,WS
9/18/2023 12:00,0.003547,1,0.0,WS
9/19/2023 16:00,0.0025175,6,0.000143114,MS
9/20/2023 20:00,0.003391,4,0.000153,WS
9/21/2023 8:00,0.004484,1,0.0,MS
9/22/2023 16:00,0.005068,8,0.000598071,MS
9/26/2023 12:00,0.006791,4,0.0002658,MS
9/26/2023 22:00,0.007418,1,0.0,MS
9/27/2023 0:00,0.008925667,3,-4.6e-05,MS
9/27/2023 9:00,0.009914,1,0.0,MS
9/27/2023 15:00,0.012284833,6,0.000355686,MS
9/29/2023 21:00,0.007832,2,6.2e-05,MS
10/1/2023 15:00,0.0078335,10,0.000600176,MS
10/7/2023 0:00,0.007391143,7,0.00043925,MS
10/8/2023 9:00,0.004628333,3,9.15e-05,MS
10/9/2023 7:00,0.00494,1,0.0,MS
10/10/2023 0:00,0.0050415,2,-0.000117,MS
10/10/2023 4:00,0.005539,1,0.0,MS
10/11/2023 16:00,0.00918,7,0.000487464,MS
10/12/2023 0:00,0.011825,2,-0.000286,MS
10/13/2023 8:00,0.009994667,3,2.45e-05,MS
10/14/2023 8:00,0.0115302,5,7.3e-05,MS
10/16/2023 14:00,0.008495,5,0.0005891,MS
10/16/2023 20:00,0.0105555,2,-0.000473,MS
10/18/2023 15:00,0.001549,1,0.0,MB
10/20/2023 11:00,0.0037746,10,0.001164121,MS
10/22/2023 4:00,0.005589,3,0.000187,MS
10/22/2023 8:00,0.006991,3,0.0005375,MS
10/22/2023 16:00,0.00964075,4,0.0001703,MS
10/23/2023 0:00,0.014508222,9,0.000827117,MS
10/24/2023 2:00,0.02548275,4,0.0012281,MS
10/25/2023 11:00,0.0147732,5,0.0004621,WS
10/26/2023 4:00,0.018666,8,0.000600833,WS
10/27/2023 13:00,0.014594667,3,8.95e-05,MS
10/28/2023 8:00,0.016561667,3,0.0001675,MS
10/29/2023 0:00,0.02216,2,-0.001438,MS
10/29/2023 16:00,0.02756425,8,0.000488643,WB
11/1/2023 0:00,0.015341286,7,0.000276857,MS
11/1/2023 18:00,0.024191714,14,0.001102448,MS
11/5/2023 8:00,0.0185564,5,-0.0002996,MS
11/6/2023 0:00,0.0225725,2,-0.000111,MS
11/8/2023 0:00,0.01165375,4,-0.0002127,MS
11/8/2023 20:00,0.012992,2,-8e-05,MS
11/9/2023 8:00,0.017171667,3,-0.000604,MS
11/9/2023 12:00,0.020619875,8,0.000675583,MS
11/9/2023 21:00,0.0287325,2,0.001865,MS
11/10/2023 0:00,0.062003167,6,-0.000363743,MS
11/12/2023 0:00,0.018841,1,0.0,MS
11/12/2023 19:00,0.028315833,6,0.000509457,MS
11/14/2023 16:00,0.021081333,3,-0.000142,MS
11/18/2023 8:00,0.011532333,3,1e-06,MS
11/20/2023 0:00,0.0112799,10,0.000157909,MS
11/22/2023 0:00,0.010582,4,6.3e-05,WS
11/23/2023 8:00,0.0135124,5,0.0002704,MS
11/24/2023 12:00,0.015704625,8,0.000713107,MS
11/26/2023 15:00,0.012517,1,0.0,WB
12/1/2023 7:00,0.017805636,11,0.000975327,MS
12/3/2023 0:00,0.015493667,3,0.000203,MS
12/3/2023 23:00,0.0280315,12,0.001698462,MS
12/8/2023 0:00,0.022998231,13,0.000961571,MS
12/10/2023 14:00,0.0266122,5,0.0011706,MS
12/12/2023 19:00,0.017771,1,0.0,MS
12/13/2023 0:00,0.02143775,4,-0.0003417,MS
12/15/2023 0:00,0.014655929,14,0.000729699,MS
12/16/2023 8:00,0.0231442,5,8.01e-05,MS
12/16/2023 16:00,0.027251,2,-0.001066,MS
12/17/2023 8:00,0.037466333,3,-0.0015525,MS
12/19/2023 8:00,0.037250333,6,0.000722971,MS
12/21/2023 8:00,0.026681,1,0.0,MS
12/21/2023 10:00,0.028784667,3,0.001308,MS
12/22/2023 8:00,0.066202167,6,-0.000268714,MS
12/24/2023 5:00,0.024286444,9,0.003008267,MS
12/25/2023 8:00,0.035936375,8,0.000381893,WS
12/26/2023 0:00,0.045375333,6,0.0015016,MS
12/28/2023 2:00,0.038316,1,0.0,MS
12/28/2023 8:00,0.055027875,8,0.000886345,MS
12/30/2023 7:00,0.045341833,6,0.000937514,MS
1/1/2024 0:00,0.043714667,6,0.000639429,MS
1/2/2024 0:00,0.063236,3,-0.0001365,MS
1/7/2024 0:00,0.0049015,2,0.000299,MS
1/7/2024 4:00,0.00720075,4,3.43e-05,MS
1/8/2024 20:00,0.014339,9,0.00129445,MS
1/11/2024 16:00,0.034543,4,-0.0016574,MS
1/12/2024 16:00,0.0464252,5,-0.0015922,MS
1/14/2024 1:00,0.0088325,2,6.1e-05,MS
1/14/2024 8:00,0.012894333,3,-0.0004405,MS
1/15/2024 0:00,0.0136605,2,0.000465,MS
1/15/2024 16:00,0.016419,2,0.000462,MS
1/17/2024 20:00,0.009709625,16,0.000435494,MS
1/18/2024 17:00,0.022781714,7,0.001106321,MB
1/20/2024 0:00,0.013683,1,0.0,MS
1/21/2024 15:00,0.007572,7,0.000230464,MS
1/22/2024 0:00,0.0098395,2,-3.7e-05,MS
1/22/2024 17:00,0.0108455,2,0.000321,MS
1/23/2024 16:00,0.01106425,4,-3.3e-06,MS
1/25/2024 12:00,0.010319,3,-9.8e-05,MS
1/26/2024 0:00,0.0120305,2,-0.000501,MS
1/26/2024 16:00,0.0136575,4,2.6e-05,MS
1/28/2024 16:00,0.010602,6,8.41e-05,MS
1/30/2024 8:00,0.01188825,4,-1.65e-05,MS
1/31/2024 16:00,0.008636,1,0.0,MS
2/5/2024 8:00,0.013633444,9,0.0009305,MS
2/8/2024 0:00,0.013896875,8,0.000249393,WS
2/10/2024 22:00,0.014074,10,0.000872109,MS
2/13/2024 0:00,0.0184385,4,-0.0004438,MS
2/14/2024 10:00,0.016859222,9,0.0008186,MS
2/16/2024 0:00,0.017049,1,0.0,MS
2/16/2024 4:00,0.022763125,8,0.001305226,MS
2/18/2024 1:00,0.017190333,3,0.0003205,MS
2/18/2024 23:00,0.02242175,4,0.0004699,MS
2/19/2024 8:00,0.023902,2,0.000378,MS
2/19/2024 12:00,0.026288,2,-6.2e-05,MS
2/21/2024 0:00,0.027388,2,-0.001388,MS
2/22/2024 8:00,0.0290996,5,0.0012503,MS
2/24/2024 5:00,0.016113875,16,0.000767538,MS
2/25/2024 8:00,0.0244858,5,0.0004547,MS
2/26/2024 17:00,0.025441167,6,0.001376314,MS
2/27/2024 2:00,0.060714667,6,0.007034343,MS
2/28/2024 13:00,0.070214,8,0.006998786,MS
3/2/2024 16:00,0.0453808,5,0.0009609,MS
3/3/2024 19:00,0.060960889,9,0.00456365,MS
3/4/2024 8:00,0.0853775,4,0.0031248,MS
3/5/2024 10:00,0.099376,1,0.0,MS
3/5/2024 12:00,0.102738,1,0.0,MS
3/7/2024 14:00,0.043071,1,0.0,MS
3/8/2024 8:00,0.043901,1,0.0,MS
3/8/2024 15:00,0.045105,1,0.0,WS
3/10/2024 1:00,0.059655333,12,0.003050245,MS
3/11/2024 8:00,0.125655571,7,0.007264393,MS
3/12/2024 17:00,0.087200333,3,0.00261,WS
3/14/2024 16:00,0.062932,2,0.005472,MS
3/16/2024 19:00,0.029193,5,0.0005725,MS
3/17/2024 2:00,0.032898,2,0.002494,MS
3/17/2024 9:00,0.037782333,3,0.001931,MS
3/19/2024 9:00,0.0447816,5,0.0003656,MS
3/21/2024 8:00,0.016474,1,0.0,MS
3/21/2024 18:00,0.016103,2,0.000876,MS
3/22/2024 16:00,0.01819275,4,0.0003393,MS
3/24/2024 8:00,0.021872143,7,0.001144429,MS
3/24/2024 16:00,0.024266,1,0.0,MS
3/24/2024 18:00,0.028128,3,0.001181,MS
3/25/2024 17:00,0.035308667,6,0.000175314,MS
3/26/2024 0:00,0.039449,1,0.0,MS
3/27/2024 0:00,0.035076,2,-0.00021,MS
3/27/2024 4:00,0.035444,4,0.0007312,MS
3/27/2024 10:00,0.0447035,6,0.001944257,MS
3/28/2024 12:00,0.053317,3,0.000572,MS
3/30/2024 16:00,0.0416555,2,0.002567,MS
3/31/2024 8:00,0.059522,8,0.002532214,MS
3/31/2024 20:00,0.075181,2,0.001354,MS
4/3/2024 16:00,0.010141,3,-0.0009395,MS
4/6/2024 8:00,0.00932,4,0.000181,MS
4/7/2024 1:00,0.010243,1,0.0,MS
4/7/2024 8:00,0.014957667,3,-0.000305,WS
4/8/2024 9:00,0.025463429,7,0.002316321,MS
4/11/2024 4:00,0.0126705,4,0.0005874,MS
4/12/2024 9:00,0.0142245,4,0.000219,MS
4/13/2024 0:00,0.02138525,4,0.0009161,MS
4/14/2024 0:00,0.029666,3,9.5e-06,MS
4/14/2024 5:00,0.033127,1,0.0,MS
4/15/2024 20:00,0.02477225,8,0.003264833,MS
4/17/2024 16:00,0.0222685,2,-0.009529,MS
