Bucket Type,Count,Local Extrema Closes,Local Extrema Type,First Local Extrema Datetime,Last Local Extrema Datetime
WB,2,[64020.3],['Min'],2024-03-23 23:00:00,2024-03-23 23:00:00
WB,1,[],[],,
WB,1,[],[],,
WB,2,[67539.0],['Max'],2024-03-25 04:00:00,2024-03-25 04:00:00
WB,1,[],[],,
WB,6,"[71191.4, 70734.2, 71168.1]","['Max', 'Min', 'Max']",2024-03-26 09:00:00,2024-03-26 12:00:00
WB,4,"[70125.4, 69523.3]","['Max', 'Min']",2024-03-26 17:00:00,2024-03-26 19:00:00
WB,2,[],[],,
WB,1,[],[],,
WB,2,[69208.2],['Min'],2024-03-28 02:00:00,2024-03-28 02:00:00
WB,2,[],[],,
WB,1,[],[],,
WB,1,[],[],,
WB,2,[],[],,
WB,4,[69802.3],['Min'],2024-03-29 09:00:00,2024-03-29 09:00:00
WB,1,[],[],,
WB,2,[],[],,
WB,1,[],[],,
WB,2,[],[],,
WB,1,[],[],,
WB,1,[],[],,
WB,1,[],[],,
WB,1,[],[],,
WB,4,[65946.8],['Max'],2024-04-02 19:00:00,2024-04-02 19:00:00
WB,3,[],[],,
WB,2,[],[],,
WB,4,[],[],,
WB,1,[],[],,
WB,2,[],[],,
WB,1,[],[],,
WB,5,[67808.4],['Min'],2024-04-04 21:00:00,2024-04-04 21:00:00
WB,3,[],[],,
WB,3,[67573.6],['Min'],2024-04-06 02:00:00,2024-04-06 02:00:00
WB,7,[],[],,
WB,2,[],[],,
WB,1,[],[],,
WB,2,[],[],,
WB,1,[],[],,
WB,1,[],[],,
WB,2,[],[],,
WB,2,[],[],,
WB,2,[69367.5],['Max'],2024-04-09 22:00:00,2024-04-09 22:00:00
WB,1,[],[],,
WB,2,[71040.0],['Max'],2024-04-11 02:00:00,2024-04-11 02:00:00
WB,2,[],[],,
WB,1,[71162.8],['Max'],2024-04-12 04:00:00,2024-04-12 04:00:00
WB,1,[66522.6],['Min'],2024-04-12 18:00:00,2024-04-12 18:00:00
WB,3,[67209.2],['Min'],2024-04-13 08:00:00,2024-04-13 08:00:00
WB,4,[67683.2],['Max'],2024-04-13 15:00:00,2024-04-13 15:00:00
WB,3,"[66755.5, 67181.6]","['Min', 'Max']",2024-04-13 17:00:00,2024-04-13 18:00:00
WB,3,"[64150.2, 64500.1]","['Min', 'Max']",2024-04-14 11:00:00,2024-04-14 12:00:00
WB,1,[64398.6],['Max'],2024-04-14 16:00:00,2024-04-14 16:00:00
WB,4,"[64380.0, 63652.7]","['Max', 'Min']",2024-04-14 18:00:00,2024-04-14 21:00:00
WB,2,[64221.3],['Min'],2024-04-15 14:00:00,2024-04-15 14:00:00
WB,1,[63487.9],['Max'],2024-04-16 07:00:00,2024-04-16 07:00:00
WB,7,[62691.0],['Min'],2024-04-16 19:00:00,2024-04-16 19:00:00
WB,2,[64060.4],['Max'],2024-04-17 04:00:00,2024-04-17 04:00:00
