datetime,sigai_output
2023-12-17 16:00:00,0.0228871
2023-12-26 23:00:00,0.04167954
2023-12-27 00:00:00,0.02856041
2023-12-27 01:00:00,0.02769499
2023-12-27 02:00:00,0.02778377
2023-12-27 03:00:00,0.02803011
2023-12-27 04:00:00,0.02776422
2023-12-27 05:00:00,0.02823195
2023-12-29 08:00:00,0.03524762
2023-12-29 09:00:00,0.03393984
2023-12-29 10:00:00,0.0344854
2023-12-29 11:00:00,0.03493752
2023-12-29 12:00:00,0.03585965
2024-01-01 16:00:00,0.02463193
2024-01-01 17:00:00,0.02419576
2024-01-01 18:00:00,0.02524492
2024-01-01 19:00:00,0.02696425
2024-01-02 22:00:00,0.03800521
2024-01-02 23:00:00,0.03734204
2024-02-29 16:00:00,0.04968585
2024-02-29 22:00:00,0.05353924
2024-02-29 23:00:00,0.0512346
2024-03-01 08:00:00,0.04746439
2024-03-01 11:00:00,0.04663758
2024-03-01 12:00:00,0.04324969
2024-03-01 13:00:00,0.04379689
2024-03-01 19:00:00,0.03798438
2024-03-01 20:00:00,0.03052177
2024-03-01 21:00:00,0.02292249
2024-03-04 21:00:00,0.0420884
2024-03-04 22:00:00,0.03879189
2024-03-04 23:00:00,0.03940096
2024-03-05 20:00:00,0.04603343
2024-03-05 21:00:00,0.03864796
2024-03-05 22:00:00,0.03195149
2024-03-05 23:00:00,0.02562799
2024-03-13 00:00:00,0.04871631
2024-03-13 03:00:00,0.04551176
2024-03-13 04:00:00,0.03750396
2024-03-13 05:00:00,0.03504462
2024-03-13 06:00:00,0.03520007
2024-03-13 19:00:00,0.02832555
2024-03-15 06:00:00,0.02762997
2024-03-17 18:00:00,0.02526761
2024-03-27 23:00:00,0.02967232
2024-03-28 20:00:00,0.03006017
2024-03-28 21:00:00,0.02483264
2024-04-01 06:00:00,0.04437276
2024-04-01 07:00:00,0.03730089
2024-04-01 08:00:00,0.03214978
2024-04-01 09:00:00,0.03030262
2024-04-01 10:00:00,0.03158576
2024-04-01 11:00:00,0.03326753
2024-04-01 13:00:00,0.0236217
2024-04-01 14:00:00,0.02281653
