datetime,sigai_output
2023-04-29 03:00:00,-0.00870053
2023-04-29 04:00:00,-0.01141811
2023-04-29 05:00:00,-0.01060107
2023-04-29 06:00:00,-0.01022766
2023-05-06 20:00:00,-0.01330337
2023-05-06 21:00:00,-0.01364961
2023-05-06 22:00:00,-0.01312122
2023-05-06 23:00:00,-0.01301304
2023-05-07 00:00:00,-0.0218403
2023-05-07 01:00:00,-0.02161504
2023-05-07 02:00:00,-0.02170902
2023-05-07 03:00:00,-0.02137237
2023-05-07 04:00:00,-0.02254944
2023-05-07 05:00:00,-0.02253531
2023-05-08 04:00:00,-0.02690762
2023-05-08 05:00:00,-0.02614346
2023-05-08 06:00:00,-0.02577221
2023-05-08 07:00:00,-0.02578534
2023-05-08 08:00:00,-0.03655279
2023-05-08 09:00:00,-0.03805638
2023-05-08 10:00:00,-0.03907559
2023-05-08 11:00:00,-0.03841334
2023-05-09 12:00:00,-0.01866198
2023-05-09 13:00:00,-0.01925388
2023-05-09 14:00:00,-0.01975674
2023-05-09 15:00:00,-0.01989521
2023-05-09 16:00:00,-0.02030936
2023-05-14 08:00:00,-0.00980171
2023-05-14 09:00:00,-0.01062351
2023-05-14 10:00:00,-0.00883501
2023-05-14 12:00:00,-0.00856117
2023-07-15 00:00:00,-0.01090189
2023-07-15 01:00:00,-0.01035937
2023-07-15 02:00:00,-0.01014409
2023-07-15 03:00:00,-0.01021914
2023-07-15 04:00:00,-0.01484637
2023-07-15 05:00:00,-0.01498173
2023-07-15 06:00:00,-0.01491245
2023-07-15 07:00:00,-0.01466963
2023-08-17 22:00:00,-0.02990046
2023-08-17 23:00:00,-0.02753999
2023-08-18 00:00:00,-0.01568834
2023-08-18 04:00:00,-0.0326917
2023-08-18 05:00:00,-0.03272592
2023-08-20 12:00:00,-0.00834735
2023-09-01 00:00:00,-0.01253395
2023-09-01 01:00:00,-0.01274888
2023-09-01 02:00:00,-0.01128208
2023-09-01 03:00:00,-0.01025362
2023-09-01 04:00:00,-0.01115637
2023-09-25 04:00:00,-0.01078905
2023-09-25 05:00:00,-0.00862324
2023-10-19 16:00:00,-0.01197738
2023-10-19 17:00:00,-0.01129997
2023-10-19 18:00:00,-0.01077659
2023-10-19 19:00:00,-0.01010822
2024-04-13 21:00:00,-0.01560885
2024-04-13 22:00:00,-0.01238583
