datetime,sigai_output
2023-04-19 08:00:00,0.0037707
2023-04-19 12:00:00,0.00228045
2023-04-19 13:00:00,0.00273588
2023-04-19 14:00:00,0.00287965
2023-04-19 15:00:00,0.00272697
2023-04-19 16:00:00,-0.00192903
2023-04-19 17:00:00,-0.00187331
2023-04-19 18:00:00,-0.00192044
2023-04-19 19:00:00,-0.00220155
2023-04-19 20:00:00,-0.0021741
2023-04-22 16:00:00,-1.346e-05
2023-04-22 17:00:00,-0.00032348
2023-04-22 18:00:00,0.00109767
2023-04-22 19:00:00,0.00138209
2023-04-22 20:00:00,-0.00292267
2023-04-22 21:00:00,-0.00287135
2023-04-22 22:00:00,-0.00262609
2023-04-22 23:00:00,-0.00276254
2023-04-23 00:00:00,-0.00758726
2023-04-23 01:00:00,-0.00531865
2023-04-25 00:00:00,-0.00178236
2023-04-25 01:00:00,-0.00242733
2023-04-25 02:00:00,-0.00254338
2023-04-25 04:00:00,-0.00325949
2023-04-25 05:00:00,-0.00327558
2023-04-26 08:00:00,0.00070396
2023-04-26 10:00:00,0.00072964
2023-04-26 11:00:00,0.00049387
2023-04-27 04:00:00,-0.00253973
2023-04-27 05:00:00,-0.00307202
2023-04-27 06:00:00,-0.00315348
2023-04-28 08:00:00,0.00138675
2023-04-28 20:00:00,-0.00020358
2023-04-28 21:00:00,-0.00126498
2023-04-28 22:00:00,-0.00211036
2023-04-28 23:00:00,-0.00262972
2023-04-29 00:00:00,-0.00574901
2023-04-29 01:00:00,-0.00604715
2023-04-29 02:00:00,-0.00763526
2023-05-01 00:00:00,0.000612
2023-05-01 01:00:00,0.00082547
2023-05-01 02:00:00,0.00070912
2023-05-01 03:00:00,0.00027355
2023-05-01 04:00:00,0.00038504
2023-05-01 05:00:00,0.00028078
2023-05-01 06:00:00,-0.00021211
2023-05-02 20:00:00,0.00054682
2023-05-02 21:00:00,0.00038934
2023-05-02 22:00:00,0.00077886
2023-05-02 23:00:00,0.00103182
2023-05-03 00:00:00,-0.0039137
2023-05-03 01:00:00,-0.00303018
2023-05-03 02:00:00,-0.00192265
2023-05-03 03:00:00,-0.00192099
2023-05-03 04:00:00,-0.00303565
2023-05-03 05:00:00,-0.00303565
2023-05-05 00:00:00,0.00445912
2023-05-05 04:00:00,0.00217077
2023-05-05 05:00:00,0.00114899
2023-05-05 06:00:00,0.00102274
2023-05-05 07:00:00,0.00081568
2023-05-05 08:00:00,-0.00088429
2023-05-05 09:00:00,0.00073668
2023-05-06 16:00:00,-0.0036424
2023-05-06 17:00:00,-0.00466115
2023-05-06 18:00:00,-0.0050142
2023-05-06 19:00:00,-0.00546897
2023-05-10 20:00:00,-3.684e-05
2023-05-10 21:00:00,0.00016075
2023-05-10 22:00:00,8.901e-05
2023-05-10 23:00:00,-7.87e-05
2023-05-11 00:00:00,-0.00728379
2023-05-11 01:00:00,-0.00726222
2023-05-11 02:00:00,-0.00663316
2023-05-11 03:00:00,-0.00610271
2023-05-11 04:00:00,-0.00669089
2023-05-13 04:00:00,-0.0023327
2023-05-14 11:00:00,-0.00738327
2023-05-16 09:00:00,-0.00326493
2023-05-18 08:00:00,0.0014254
2023-05-18 09:00:00,0.0008811
2023-05-18 10:00:00,-0.00039984
2023-05-18 11:00:00,-0.00053273
2023-05-18 12:00:00,0.00047573
2023-05-20 03:00:00,0.00036024
2023-05-20 04:00:00,-0.00276038
2023-05-20 05:00:00,-0.00285664
2023-05-20 06:00:00,-0.00193141
2023-05-21 00:00:00,-0.00263126
2023-05-21 12:00:00,-0.00064038
2023-05-24 08:00:00,0.00334784
2023-05-24 09:00:00,0.00304163
2023-05-24 10:00:00,0.00275167
2023-05-24 11:00:00,0.00269491
2023-05-24 12:00:00,-0.00148914
2023-05-24 13:00:00,-0.00145847
2023-05-24 14:00:00,-0.00143755
2023-05-24 15:00:00,-0.00094864
2023-05-25 20:00:00,0.00401003
2023-05-25 21:00:00,0.00401003
2023-05-26 00:00:00,0.00193442
2023-05-26 01:00:00,0.00293553
2023-05-26 02:00:00,0.00241177
2023-05-26 03:00:00,0.00241846
2023-05-27 00:00:00,0.00049511
2023-05-27 01:00:00,0.00130515
2023-05-27 04:00:00,-0.00026529
2023-05-27 05:00:00,-0.00026187
2023-05-27 06:00:00,-0.00036059
2023-05-27 07:00:00,-0.00078303
2023-05-27 08:00:00,-0.00661578
2023-05-27 09:00:00,-0.00375211
2023-05-30 12:00:00,0.00773035
2023-05-30 13:00:00,0.00705077
2023-05-30 14:00:00,0.00672879
2023-05-30 15:00:00,0.00646389
2023-05-30 16:00:00,0.00693405
2023-05-30 17:00:00,0.00695136
2023-05-31 08:00:00,0.00212337
2023-05-31 09:00:00,0.00212578
2023-05-31 10:00:00,0.00212584
2023-05-31 11:00:00,0.00241523
2023-05-31 12:00:00,0.00265748
2023-06-02 16:00:00,0.00187452
2023-06-02 17:00:00,0.0020495
2023-06-02 18:00:00,0.00220179
2023-06-03 16:00:00,0.00154331
2023-06-03 17:00:00,0.00082297
2023-06-03 20:00:00,0.00045898
2023-06-05 08:00:00,0.00289481
2023-06-05 09:00:00,0.00385146
2023-06-05 16:00:00,0.00068866
2023-06-05 23:00:00,0.00180158
2023-06-06 00:00:00,-0.0031814
2023-06-06 01:00:00,-0.00274483
2023-06-06 02:00:00,-0.00165042
2023-06-06 03:00:00,-0.00138203
2023-06-06 04:00:00,-0.00297899
2023-06-06 05:00:00,-0.00240521
2023-06-06 07:00:00,-0.00322307
2023-06-08 07:00:00,0.00558657
2023-06-09 04:00:00,0.00532212
2023-06-09 05:00:00,0.00529121
2023-06-09 08:00:00,0.00416529
2023-06-09 09:00:00,0.00443525
2023-06-09 10:00:00,0.00460141
2023-06-10 12:00:00,-0.00151405
2023-06-10 13:00:00,-0.00136994
2023-06-10 14:00:00,-0.00140697
2023-06-10 15:00:00,-0.00106628
2023-06-13 20:00:00,0.00925719
2023-06-13 21:00:00,0.00845877
2023-06-13 22:00:00,0.00781295
2023-06-13 23:00:00,0.00736315
2023-06-14 00:00:00,0.00790758
2023-06-14 01:00:00,0.00750436
2023-06-14 02:00:00,0.00757238
2023-06-14 03:00:00,0.00740597
2023-06-14 04:00:00,0.00676338
2023-06-14 21:00:00,0.00665382
2023-06-14 22:00:00,0.00597203
2023-06-14 23:00:00,0.00550467
2023-06-15 00:00:00,0.00262317
2023-06-15 01:00:00,0.00267268
2023-06-15 02:00:00,0.00277264
2023-06-15 03:00:00,0.00297786
2023-06-15 04:00:00,-7.4e-06
2023-06-15 05:00:00,4.274e-05
2023-06-15 06:00:00,0.00084888
2023-06-18 00:00:00,0.00905947
2023-06-18 16:00:00,0.00702261
2023-06-18 17:00:00,0.00684841
2023-06-18 18:00:00,0.00715366
2023-06-18 19:00:00,0.00785428
2023-06-20 16:00:00,0.00293881
2023-06-20 17:00:00,0.00435056
2023-06-21 00:00:00,0.0044867
2023-06-24 00:00:00,0.00065589
2023-06-24 01:00:00,0.00262119
2023-06-24 02:00:00,0.00341161
2023-06-24 03:00:00,0.0033801
2023-06-26 02:00:00,0.00927541
2023-06-26 16:00:00,0.00684043
2023-06-26 17:00:00,0.00659448
2023-06-26 18:00:00,0.00663817
2023-06-26 19:00:00,0.00673136
2023-06-26 20:00:00,0.00641456
2023-06-26 21:00:00,0.00641946
2023-06-27 00:00:00,0.00343174
2023-06-27 01:00:00,0.00416415
2023-06-27 02:00:00,0.00430076
2023-06-27 20:00:00,0.00085257
2023-06-27 21:00:00,0.00082079
2023-06-28 00:00:00,0.00034733
2023-06-30 16:00:00,0.00741786
2023-06-30 17:00:00,0.00724427
2023-07-02 21:00:00,0.00947578
2023-07-04 08:00:00,0.00738744
2023-07-04 09:00:00,0.00683444
2023-07-04 10:00:00,0.00720371
2023-07-04 11:00:00,0.00735765
2023-07-04 12:00:00,0.00674829
2023-07-04 13:00:00,0.00675251
2023-07-05 00:00:00,0.0063498
2023-07-05 04:00:00,0.00477612
2023-07-05 05:00:00,0.00492577
2023-07-06 16:00:00,0.00379403
2023-07-06 17:00:00,0.00282516
2023-07-06 18:00:00,0.00224683
2023-07-06 19:00:00,0.00209346
2023-07-06 20:00:00,-0.00152091
2023-07-06 21:00:00,-0.00083659
2023-07-06 22:00:00,-0.00056748
2023-07-06 23:00:00,-0.00100226
2023-07-07 00:00:00,-0.00325517
2023-07-07 01:00:00,-0.0032571
2023-07-07 02:00:00,-0.003369
2023-07-07 15:00:00,-0.00618752
2023-07-09 00:00:00,-0.00583274
2023-07-09 01:00:00,-0.00520015
2023-07-09 02:00:00,-0.0040162
2023-07-09 03:00:00,-0.00341034
2023-07-09 04:00:00,-0.00431718
2023-07-11 16:00:00,0.00351635
2023-07-11 17:00:00,0.00375049
