datetime,sigai_output,rolling_mean,std,0.7std,1.5std,3std,upper_0.7std,lower_0.7std,upper_1.5std,lower_1.5std,upper_3std,lower_3std,SB,MB,WB,A,WS,MS,SS
2023-11-01 00:00:00,0.01546951,0.010259317916666665,0.0017379098826788974,0.0012165369178752281,0.002606864824018346,0.005213729648036692,0.011475854834541893,0.009042780998791437,0.01286618274068501,0.007652453092648319,0.015473047564703357,0.005045588268629973,0,0,0,0,0,0,1
2023-11-01 01:00:00,0.01423514,0.01035514125,0.0018909994361076216,0.001323699605275335,0.0028364991541614325,0.005672998308322865,0.011678840855275334,0.009031441644724665,0.013191640404161433,0.007518642095838567,0.016028139558322864,0.004682142941677135,0,0,0,0,0,0,1
2023-11-01 02:00:00,0.01448009,0.010469597499999999,0.0020541276577371046,0.001437889360415973,0.003081191486605657,0.006162382973211314,0.011907486860415971,0.009031708139584026,0.013550788986605656,0.007388406013394341,0.01663198047321131,0.004307214526788685,0,0,0,0,0,0,1
2023-11-01 03:00:00,0.01416371,0.010585964583333335,0.002182502152004492,0.0015277515064031444,0.0032737532280067384,0.006547506456013477,0.012113716089736479,0.00905821307693019,0.013859717811340072,0.007312211355326596,0.01713347103934681,0.004038458127319858,0,0,0,0,0,0,1
2023-11-01 04:00:00,0.01678272,0.010883089999999998,0.00251053780441909,0.0017573764630933629,0.003765806706628635,0.00753161341325727,0.012640466463093362,0.009125713536906634,0.014648896706628632,0.007117283293371363,0.018414703413257266,0.003351476586742728,0,0,0,0,0,0,1
2023-11-01 05:00:00,0.0164424,0.01117732875,0.0027309436875274803,0.001911660581269236,0.00409641553129122,0.00819283106258244,0.013088989331269237,0.009265668168730763,0.01527374428129122,0.00708091321870878,0.01937015981258244,0.0029844976874175595,0,0,0,0,0,0,1
2023-11-01 06:00:00,0.01581528,0.011459122499999997,0.0028485235736479732,0.001993966501553581,0.00427278536047196,0.00854557072094392,0.013453089001553578,0.009465155998446415,0.015731907860471957,0.007186337139528037,0.020004693220943916,0.002913551779056077,0,0,0,0,0,0,1
2023-11-01 07:00:00,0.01551707,0.01173725875,0.0029071420069685106,0.002034999404877957,0.004360713010452766,0.008721426020905532,0.013772258154877957,0.009702259345122043,0.016097971760452766,0.007376545739547234,0.02045868477090553,0.0030158327290944684,0,0,0,0,0,1,0
2023-11-01 08:00:00,0.01531495,0.012040392916666665,0.0028840393245743033,0.002018827527202012,0.004326058986861455,0.00865211797372291,0.014059220443868677,0.010021565389464653,0.01636645190352812,0.00771433392980521,0.020692510890389575,0.0033882749429437545,0,0,0,0,0,1,0
2023-11-01 09:00:00,0.0152768,0.012353958749999998,0.002805462580836202,0.0019638238065853414,0.004208193871254303,0.008416387742508606,0.01431778255658534,0.010390134943414656,0.0165621526212543,0.008145764878745694,0.020770346492508605,0.003937571007491392,0,0,0,0,0,1,0
2023-11-01 10:00:00,0.01517888,0.012661564583333331,0.002686209918926432,0.0018803469432485023,0.004029314878389648,0.008058629756779297,0.014541911526581833,0.01078121764008483,0.016690879461722978,0.008632249704943683,0.02072019434011263,0.004602934826554035,0,0,0,0,0,1,0
2023-11-01 11:00:00,0.01496639,0.012940213749999999,0.0025554871876700847,0.0017888410313690593,0.003833230781505127,0.007666461563010254,0.014729054781369058,0.01115137271863094,0.016773444531505127,0.00910698296849487,0.020606675313010255,0.0052737521869897445,0,0,0,0,0,1,0
2023-11-01 12:00:00,0.01192661,0.013063433749999999,0.0024235880550230247,0.0016965116385161173,0.003635382082534537,0.007270764165069074,0.014759945388516117,0.011366922111483881,0.016698815832534537,0.009428051667465461,0.020334197915069074,0.005792669584930925,0,0,1,0,0,0,0
2023-11-01 13:00:00,0.01238029,0.01318301375,0.0023087372487664284,0.0016161160741364998,0.0034631058731496426,0.006926211746299285,0.0147991298241365,0.0115668976758635,0.016646119623149644,0.009719907876850358,0.020109225496299284,0.006256802003700715,0,0,1,0,0,0,0
2023-11-01 14:00:00,0.01286579,0.013316870833333333,0.0021850014274015506,0.0015295009991810854,0.003277502141102326,0.006555004282204652,0.014846371832514417,0.011787369834152248,0.01659437297443566,0.010039368692231007,0.019871875115537986,0.006761866551128681,0,0,1,0,0,0,0
2023-11-01 15:00:00,0.01344625,0.013476226666666665,0.0020383324503124587,0.001426832715218721,0.003057498675468688,0.006114997350937376,0.014903059381885386,0.012049393951447945,0.016533725342135354,0.010418727991197977,0.01959122401760404,0.0073612293157292895,0,0,1,0,0,0,0
2023-11-01 16:00:00,0.01600386,0.013671792916666667,0.0020466306912293904,0.0014326414838605733,0.0030699460368440856,0.006139892073688171,0.01510443440052724,0.012239151432806093,0.016741738953510752,0.010601846879822581,0.019811684990354836,0.007531900842978495,0,0,0,0,0,1,0
2023-11-01 17:00:00,0.01552511,0.013829712916666667,0.002036890634050358,0.0014258234438352506,0.003055335951075537,0.006110671902151074,0.015255536360501918,0.012403889472831416,0.016885048867742204,0.01077437696559113,0.01994038481881774,0.007719041014515593,0,0,0,0,0,1,0
2023-11-01 18:00:00,0.01731634,0.014075884583333332,0.0020878923030736548,0.0014615246121515582,0.003131838454610482,0.006263676909220964,0.01553740919548489,0.012614359971181772,0.017207723037943812,0.010944046128722849,0.020339561492554295,0.007812207674112367,0,0,0,0,0,0,1
2023-11-01 19:00:00,0.01856706,0.014390133749999999,0.0021745259881273925,0.0015221681916891747,0.0032617889821910887,0.0065235779643821774,0.015912301941689175,0.012867965558310825,0.017651922732191086,0.01112834476780891,0.020913711714382176,0.007866555785617822,0,0,0,0,0,0,1
2023-11-01 20:00:00,0.01929267,0.014718019999999998,0.0022975419983727124,0.0016082793988608985,0.0034463129975590683,0.006892625995118137,0.016326299398860898,0.0131097406011391,0.01816433299755907,0.01127170700244093,0.021610645995118135,0.007825394004881862,0,0,0,0,0,0,1
2023-11-01 21:00:00,0.02111657,0.015146923333333333,0.0024914156366099153,0.0017439909456269406,0.003737123454914873,0.007474246909829746,0.016890914278960275,0.013402932387706392,0.018884046788248204,0.01140979987841846,0.02262117024316308,0.007672676423503587,0,0,0,0,0,0,1
2023-11-01 22:00:00,0.02201068,0.015619182083333334,0.002674663862153945,0.0018722647035077614,0.0040119957932309176,0.008023991586461835,0.017491446786841097,0.013746917379825573,0.01963117787656425,0.011607186290102416,0.023643173669795167,0.007595190496871499,0,0,0,0,0,0,1
2023-11-01 23:00:00,0.0221919,0.016095252916666667,0.0027877664351301525,0.0019514365045911067,0.0041816496526952286,0.008363299305390457,0.018046689421257773,0.014143816412075561,0.020276902569361897,0.011913603263971438,0.024458552222057124,0.00773195361127621,0,0,0,0,0,0,1
2023-11-02 00:00:00,0.02207687,0.016370559583333333,0.003038283965777246,0.002126798776044072,0.004557425948665869,0.009114851897331739,0.018497358359377405,0.014243760807289261,0.0209279855319992,0.011813133634667464,0.02548541148066507,0.007255707686001594,0,0,0,0,0,0,1
