datetime,sigai_output,rolling_mean,std,0.7std,1.5std,3std,upper_0.7std,lower_0.7std,upper_1.5std,lower_1.5std,upper_3std,lower_3std,SB,MB,WB,A,WS,MS,SS
2023-07-01 00:00:00,0.01135082,0.010135185833333333,0.002587437037518211,0.0018112059262627475,0.0038811555562773166,0.007762311112554633,0.01194639175959608,0.008323979907070586,0.01401634138961065,0.006254030277056016,0.017897496945887964,0.0023728747207786994,0,0,0,0,1,0,0
2023-07-01 01:00:00,0.0114213,0.010235935416666666,0.0025885234585393477,0.0018119664209775433,0.0038827851878090215,0.007765570375618043,0.012047901837644209,0.008423968995689124,0.014118720604475688,0.006353150228857645,0.01800150579228471,0.0024703650410486232,0,0,0,0,1,0,0
2023-07-01 02:00:00,0.01126591,0.010349588333333333,0.0025705616477958325,0.0017993931534570826,0.0038558424716937487,0.007711684943387497,0.012148981486790415,0.008550195179876251,0.014205430805027081,0.006493745861639585,0.01806127327672083,0.0026379033899458356,0,0,0,0,1,0,0
2023-07-01 03:00:00,0.01120884,0.010485707083333332,0.0025235948256345266,0.0017665163779441685,0.00378539223845179,0.00757078447690358,0.0122522234612775,0.008719190705389164,0.014271099321785122,0.006700314844881542,0.018056491560236913,0.0029149226064297522,0,0,0,0,1,0,0
2023-07-01 04:00:00,0.01123232,0.01061454125,0.0024771507831102147,0.0017340055481771502,0.003715726174665322,0.007431452349330644,0.01234854679817715,0.00888053570182285,0.014330267424665321,0.006898815075334678,0.018045993599330644,0.0031830889006693557,0,0,0,0,1,0,0
2023-07-01 05:00:00,0.01156369,0.01069801625,0.002473833074827679,0.0017316831523793753,0.003710749612241519,0.007421499224483038,0.012429699402379375,0.008966333097620623,0.014408765862241518,0.00698726663775848,0.01811951547448304,0.0032765170255169614,0,0,0,0,1,0,0
2023-07-01 06:00:00,0.0116511,0.010741083333333333,0.0024813558835419715,0.00173694911847938,0.0037220338253129573,0.007444067650625915,0.012478032451812714,0.009004134214853953,0.014463117158646292,0.007019049508020376,0.018185150983959248,0.0032970156827074187,0,0,0,0,1,0,0
2023-07-01 07:00:00,0.01196663,0.010786321666666668,0.0024938813685597048,0.0017457169579917931,0.003740822052839557,0.007481644105679114,0.012532038624658461,0.009040604708674875,0.014527143719506225,0.007045499613827111,0.01826796577234578,0.003304677560987554,0,0,0,0,1,0,0
2023-07-01 08:00:00,0.00929274,0.010608571249999999,0.0024391138869150437,0.0017073797208405305,0.0036586708303725656,0.007317341660745131,0.012315950970840529,0.008901191529159469,0.014267242080372564,0.006949900419627434,0.01792591291074513,0.0032912295892548677,0,0,1,0,0,0,0
2023-07-01 09:00:00,0.00922659,0.010412094166666667,0.002347104980260677,0.0016429734861824737,0.003520657470391015,0.00704131494078203,0.01205506765284914,0.008769120680484193,0.013932751637057681,0.006891436696275652,0.0174534091074487,0.0033707792258846365,0,0,1,0,0,0,0
