datetime,average,trend,duration,next-signal,variance
4/24/2023 3:00,0.001135,-3.47e-05,6,WS,1.95e-07
5/26/2023 6:00,0.0034695,2.6e-06,6,SS,1.15e-08
7/1/2023 20:00,0.009727667,-1.6e-05,6,WS,8.76e-09
7/15/2023 8:00,-0.0012275,0.000291571,6,WS,3.44e-07
8/1/2023 8:00,0.002717167,0.000210714,6,WS,1.49e-07
8/27/2023 11:00,0.005858667,1.93e-05,6,SB,9.21e-09
10/30/2023 16:00,0.0166045,-0.000126714,6,WS,5.7e-08
11/15/2023 8:00,0.0143205,1.69e-06,6,WS,1.96e-10
12/6/2023 18:00,0.011012833,-0.000417171,6,SB,7.15e-07
12/19/2023 18:00,0.023051833,-0.000673514,6,WS,1.52e-06
1/16/2024 10:00,0.011530667,0.000101371,6,SB,1.11e-07
1/29/2024 2:00,0.0071495,-2.27e-05,6,MS,9.41e-09
2/2/2024 18:00,0.008423667,-7.48e-05,6,SB,2.3e-08
2/7/2024 10:00,0.008784167,-0.000150657,6,MB,7.71e-08
2/15/2024 18:00,0.0122115,-5.19e-05,6,SS,2.01e-07
3/3/2024 2:00,0.033854833,0.0001522,6,MB,8.2e-07
3/18/2024 4:00,0.0222465,0.000177571,6,WS,1.95e-06
3/26/2024 8:00,0.026293833,0.000183971,6,MB,3.6e-07
