datetime,average,trend,duration,next-signal,variance
4/18/2023 2:00,0.003128,-0.000284,2,MB,2.02e-08
5/7/2023 8:00,-0.005972,0.002184,2,MS,1.19e-06
5/11/2023 21:00,-0.000357,-0.000232,2,WB,1.35e-08
5/13/2023 16:00,0.002991,0.000176,2,MS,7.74e-09
5/20/2023 19:00,0.0016455,0.000431,2,MS,4.64e-08
5/28/2023 16:00,0.007569,0.00077,2,MS,1.48e-07
5/30/2023 4:00,0.0100355,0.000261,2,MS,1.7e-08
6/2/2023 21:00,0.0058875,-4.5e-05,2,WB,5.06e-10
6/13/2023 12:00,0.011276,0.000436,2,MS,4.75e-08
6/19/2023 6:00,0.01055,-0.000294,2,MB,2.16e-08
6/20/2023 18:00,0.0092135,0.001273,2,WB,4.05e-07
6/20/2023 22:00,0.0094105,0.000983,2,SB,2.42e-07
6/24/2023 18:00,0.006331,-2.4e-05,2,WB,1.44e-10
6/24/2023 22:00,0.006304,0.00035,2,SS,3.06e-08
6/25/2023 8:00,0.0098715,0.000351,2,MS,3.08e-08
7/2/2023 2:00,0.010091,6.8e-05,2,MS,1.16e-09
7/8/2023 20:00,0.003924,-0.000314,2,WB,2.46e-08
7/10/2023 12:00,0.0049505,-0.000129,2,MS,4.16e-09
7/15/2023 14:00,-0.000314,0.000564,2,WB,7.95e-08
7/19/2023 10:00,0.005628,-0.000592,2,MS,8.76e-08
7/26/2023 10:00,0.0057535,-9.5e-05,2,MS,2.26e-09
7/30/2023 2:00,0.0037275,-0.000193,2,SS,9.31e-09
8/1/2023 14:00,0.0036705,0.000259,2,MS,1.68e-08
8/3/2023 8:00,0.0125055,0.000463,2,MS,5.36e-08
8/9/2023 2:00,0.011399,0.00061,2,MS,9.3e-08
8/9/2023 14:00,0.0123565,0.000151,2,MB,5.7e-09
8/12/2023 21:00,0.008837,-0.000424,2,WB,4.49e-08
8/22/2023 16:00,0.003818,0.000196,2,MS,9.6e-09
8/23/2023 19:00,0.004413,-0.000238,2,WB,1.42e-08
8/24/2023 2:00,0.0053035,-8.3e-05,2,WB,1.72e-09
8/25/2023 22:00,0.005285,-0.001004,2,WB,2.52e-07
8/27/2023 9:00,0.005939,3.2e-05,2,WB,2.56e-10
9/3/2023 14:00,0.000687,0.000462,2,MS,5.34e-08
9/6/2023 19:00,0.0042635,0.000587,2,MS,8.61e-08
9/9/2023 17:00,0.002655,6e-06,2,MS,9e-12
9/14/2023 6:00,0.0002245,0.000345,2,SS,2.98e-08
9/16/2023 15:00,0.0048585,-0.000275,2,MS,1.89e-08
9/17/2023 19:00,0.002404,0.000934,2,MS,2.18e-07
9/18/2023 6:00,0.0019535,-3.5e-05,2,MS,3.06e-10
9/21/2023 0:00,0.0006195,0.001257,2,MS,3.95e-07
9/30/2023 6:00,0.007241,-0.000146,2,MB,5.33e-09
10/2/2023 18:00,0.0072845,0.000845,2,MS,1.79e-07
10/6/2023 9:00,0.001991,-0.000734,2,WB,1.35e-07
10/6/2023 21:00,0.0005405,0.000841,2,MS,1.77e-07
10/7/2023 10:00,0.0056185,-0.000231,2,WB,1.33e-08
10/13/2023 4:00,0.008073,0.000404,2,MS,4.08e-08
10/15/2023 10:00,0.006043,-9.8e-05,2,MS,2.4e-09
10/27/2023 8:00,0.0130895,0.000367,2,MS,3.37e-08
10/30/2023 22:00,0.0160385,-0.000309,2,MB,2.39e-08
11/5/2023 18:00,0.0142405,0.001785,2,MS,7.97e-07
11/12/2023 14:00,0.018557,-0.00053,2,MS,7.02e-08
11/13/2023 4:00,0.023961,-0.001006,2,WB,2.53e-07
11/15/2023 14:00,0.01427,-5.2e-05,2,MB,6.76e-10
11/28/2023 0:00,0.008123,1e-05,2,MS,2.5e-11
12/4/2023 14:00,0.0281755,-0.000529,2,WB,7e-08
12/6/2023 2:00,0.016735,-0.000176,2,WB,7.74e-09
12/6/2023 6:00,0.0146565,-1.3e-05,2,SB,4.23e-11
12/6/2023 16:00,0.0123195,-7e-06,2,WB,1.23e-11
12/10/2023 8:00,0.021375,-0.000354,2,MS,3.13e-08
12/19/2023 16:00,0.024988,-0.00152,2,WB,5.78e-07
12/31/2023 8:00,0.0392905,0.001639,2,MS,6.72e-07
1/5/2024 8:00,0.007353,0.000636,2,MS,1.01e-07
1/10/2024 8:00,0.0102025,-0.000499,2,WB,6.23e-08
1/11/2024 22:00,0.021615,-0.001698,2,MB,7.21e-07
1/13/2024 21:00,0.006449,0.000246,2,MS,1.51e-08
1/15/2024 6:00,0.012045,-0.000742,2,MS,1.38e-07
1/21/2024 11:00,0.004025,0.000678,2,MS,1.15e-07
1/22/2024 23:00,0.0091025,-0.001091,2,WB,2.98e-07
1/29/2024 0:00,0.007126,-3.4e-05,2,WB,2.89e-10
1/30/2024 13:00,0.0104125,-0.000753,2,WB,1.42e-07
2/1/2024 2:00,0.0080735,-0.000691,2,SB,1.19e-07
2/1/2024 16:00,0.0072465,0.001209,2,MS,3.65e-07
2/2/2024 16:00,0.0093235,-0.000499,2,WB,6.23e-08
2/7/2024 18:00,0.009059,0.000222,2,MS,1.23e-08
2/9/2024 14:00,0.014566,-0.000442,2,MB,4.88e-08
2/10/2024 16:00,0.0056855,9.3e-05,2,MS,2.16e-09
2/12/2024 18:00,0.0128845,0.000705,2,MS,1.24e-07
2/21/2024 6:00,0.018247,-0.00203,2,MB,1.03e-06
2/22/2024 14:00,0.0222815,-0.001747,2,WB,7.63e-07
2/29/2024 12:00,0.072832,-0.000638,2,WB,1.02e-07
3/2/2024 11:00,0.0341,0.00323,2,MS,2.61e-06
3/4/2024 6:00,0.056458,-0.001858,2,SS,8.63e-07
3/6/2024 10:00,0.0539355,0.003745,2,MS,3.51e-06
3/10/2024 16:00,0.0532705,-0.005381,2,WB,7.24e-06
3/11/2024 17:00,0.0949575,-0.012691,2,WB,4.03e-05
3/14/2024 6:00,0.0347335,0.004061,2,MS,4.12e-06
3/17/2024 14:00,0.033003,-0.00175,2,WB,7.66e-07
3/23/2024 0:00,0.014343,-0.001336,2,MB,4.46e-07
3/23/2024 11:00,0.0153925,-0.000727,2,WB,1.32e-07
3/24/2024 22:00,0.023308,0.000486,2,MS,5.9e-08
3/28/2024 0:00,0.0403195,0.001463,2,WB,5.35e-07
3/29/2024 19:00,0.02991,-0.000578,2,WB,8.35e-08
4/3/2024 13:00,0.00755,0.00018,2,MS,8.1e-09
4/4/2024 7:00,0.0075045,0.000713,2,MS,1.27e-07
4/4/2024 17:00,0.007436,0.000842,2,WB,1.77e-07
4/5/2024 4:00,0.007051,0.000134,2,WB,4.49e-09
4/6/2024 0:00,0.0055955,0.000931,2,WB,2.17e-07
4/6/2024 5:00,0.0056105,0.000297,2,MS,2.21e-08
4/8/2024 17:00,0.0190085,-0.001343,2,WB,4.51e-07
4/11/2024 13:00,0.0102405,-0.001227,2,WB,3.76e-07
4/12/2024 5:00,0.008855,0.000816,2,MS,1.66e-07
4/13/2024 5:00,0.014107,-0.002178,2,WB,1.19e-06
4/14/2024 9:00,0.016942,-0.00343,2,WB,2.94e-06
4/14/2024 14:00,0.017155,0.001212,2,WB,3.67e-07
