datetime,average,trend,duration,next-signal,variance
4/19/2023 21:00,-0.0009932,0.0004304,5,WB,4.07e-07
5/2/2023 7:00,0.003334,-0.0002618,5,MS,1.5e-07
5/23/2023 19:00,0.007824,5.75e-05,5,WS,3.19e-08
6/16/2023 8:00,0.0076772,-8.74e-05,5,WB,2.09e-08
6/21/2023 16:00,0.0063226,0.0004339,5,WB,4.3e-07
6/27/2023 3:00,0.0044402,0.000115,5,MS,2.26e-07
7/4/2023 3:00,0.0097572,-9.89e-05,5,SB,3.69e-08
7/29/2023 12:00,0.0030966,6.82e-05,5,WB,1.27e-08
8/3/2023 3:00,0.0099446,3.52e-05,5,WS,7.5e-09
8/15/2023 0:00,0.0101388,-6.55e-05,5,WB,2.62e-08
8/15/2023 16:00,0.0116566,-6.54e-05,5,WB,1.25e-08
8/17/2023 12:00,0.0021744,0.0003862,5,WB,5.55e-07
8/19/2023 11:00,-0.0019836,-0.0002991,5,WB,2.41e-07
8/20/2023 15:00,-0.0065016,-9.74e-05,5,WB,4.25e-07
8/28/2023 3:00,-0.0004262,-8.31e-05,5,WS,1.55e-07
9/11/2023 1:00,-0.0011374,1.82e-05,5,WB,1.07e-07
9/17/2023 9:00,0.0004332,0.0002021,5,WB,9.39e-08
9/20/2023 8:00,-0.0026214,0.0001813,5,WB,8.05e-08
10/5/2023 23:00,0.0004238,0.0001108,5,WB,5.19e-08
10/24/2023 22:00,0.011014,-2.64e-05,5,WB,1.18e-08
11/11/2023 16:00,0.0091874,-9.81e-05,5,WB,5.87e-08
11/17/2023 3:00,0.0078528,-8e-05,5,WS,1.36e-08
11/27/2023 19:00,0.0035238,-2.6e-05,5,WS,7.32e-09
12/4/2023 23:00,0.0153058,0.0003964,5,WB,4.39e-07
12/6/2023 11:00,0.0092518,1.07e-05,5,WS,4.43e-10
12/14/2023 3:00,0.0059232,5.84e-05,5,WB,7.22e-09
12/29/2023 23:00,0.0330514,-0.0003145,5,WB,7.04e-07
2/23/2024 21:00,0.0079184,-0.0001207,5,WB,3.77e-08
3/1/2024 14:00,0.0422306,-0.0005733,5,SB,1.36e-06
3/6/2024 3:00,0.0224788,0.002617,5,WB,1.77e-05
3/15/2024 23:00,0.0098844,-0.0001696,5,WB,2.66e-06
3/18/2024 19:00,0.013992,-0.0007676,5,SB,1.19e-06
3/24/2024 0:00,0.010631,5.92e-05,5,WB,1.44e-07
4/10/2024 15:00,0.0072048,-0.0002481,5,SB,1.63e-07
