datetime,average,trend,duration,next-signal,variance
5/27/2023 16:00,0.008123714,0.000419071,7,MS,8.67e-07
6/9/2023 16:00,0.012786143,0.000528214,7,MS,1.25e-06
7/3/2023 8:00,0.013122857,7.65e-05,7,MS,3.07e-08
7/8/2023 8:00,0.006704429,0.0002405,7,MS,3.13e-07
7/31/2023 8:00,0.011590286,0.000402821,7,MS,9.19e-07
8/5/2023 8:00,0.014414571,0.000202036,7,MS,1.69e-07
8/14/2023 16:00,0.015570571,0.000220607,7,MS,2.1e-07
10/7/2023 0:00,0.007391143,0.00043925,7,MS,9.34e-07
10/11/2023 16:00,0.00918,0.000487464,7,MS,1.15e-06
11/1/2023 0:00,0.015341286,0.000276857,7,MS,9.83e-07
1/18/2024 17:00,0.022781714,0.001106321,7,MB,7.27e-06
1/21/2024 15:00,0.007572,0.000230464,7,MS,2.32e-07
3/11/2024 8:00,0.125655571,0.007264393,7,MS,0.000238323
3/24/2024 8:00,0.021872143,0.001144429,7,MS,7.18e-06
4/8/2024 9:00,0.025463429,0.002316321,7,MS,2.39e-05
