datetime,average,trend,duration,next-signal,variance
4/19/2023 8:00,0.003771,0.0,1,MB,0.0
4/26/2023 8:00,0.000704,0.0,1,MB,0.0
4/28/2023 8:00,0.001387,0.0,1,WB,0.0
5/5/2023 0:00,0.004459,0.0,1,MB,0.0
5/13/2023 4:00,-0.002333,0.0,1,MB,0.0
5/16/2023 9:00,-0.003265,0.0,1,MB,0.0
5/21/2023 0:00,-0.002631,0.0,1,WB,0.0
5/21/2023 12:00,-0.00064,0.0,1,MB,0.0
6/3/2023 20:00,0.000459,0.0,1,MB,0.0
6/5/2023 16:00,0.000689,0.0,1,MB,0.0
6/6/2023 7:00,-0.003223,0.0,1,MB,0.0
6/8/2023 7:00,0.005587,0.0,1,MB,0.0
6/18/2023 0:00,0.009059,0.0,1,MB,0.0
6/21/2023 0:00,0.004487,0.0,1,MB,0.0
6/26/2023 2:00,0.009275,0.0,1,MB,0.0
6/28/2023 0:00,0.000347,0.0,1,MB,0.0
7/2/2023 21:00,0.009476,0.0,1,MB,0.0
7/5/2023 0:00,0.00635,0.0,1,MB,0.0
7/7/2023 15:00,-0.006188,0.0,1,WS,0.0
7/19/2023 16:00,0.002701,0.0,1,MB,0.0
7/21/2023 0:00,0.0018,0.0,1,MB,0.0
7/22/2023 12:00,-0.005367,0.0,1,MB,0.0
7/22/2023 15:00,-0.005151,0.0,1,MB,0.0
7/27/2023 16:00,-0.002785,0.0,1,MB,0.0
8/8/2023 16:00,0.009046,0.0,1,MB,0.0
8/11/2023 0:00,0.008155,0.0,1,MB,0.0
8/11/2023 16:00,0.006781,0.0,1,MB,0.0
8/24/2023 12:00,0.000785,0.0,1,MB,0.0
9/13/2023 0:00,-0.002882,0.0,1,MB,0.0
9/18/2023 20:00,-0.003122,0.0,1,MB,0.0
9/21/2023 19:00,-0.000307,0.0,1,MB,0.0
10/11/2023 0:00,0.0035,0.0,1,MB,0.0
10/14/2023 20:00,0.004834,0.0,1,MB,0.0
10/15/2023 0:00,0.002982,0.0,1,MB,0.0
10/16/2023 8:00,0.002086,0.0,1,MB,0.0
10/26/2023 16:00,0.009812,0.0,1,MB,0.0
11/14/2023 0:00,0.009478,0.0,1,MB,0.0
11/23/2023 21:00,0.009777,0.0,1,MB,0.0
11/26/2023 23:00,0.006474,0.0,1,WS,0.0
11/27/2023 8:00,0.006666,0.0,1,MB,0.0
12/17/2023 16:00,0.022887,0.0,1,MB,0.0
12/24/2023 0:00,0.006558,0.0,1,MB,0.0
1/6/2024 4:00,0.000819,0.0,1,MB,0.0
1/19/2024 4:00,0.003617,0.0,1,MB,0.0
1/27/2024 16:00,0.004251,0.0,1,MB,0.0
2/3/2024 0:00,0.005459,0.0,1,MB,0.0
2/7/2024 8:00,0.005384,0.0,1,MB,0.0
2/8/2024 16:00,0.007103,0.0,1,WS,0.0
2/29/2024 16:00,0.049686,0.0,1,MB,0.0
3/1/2024 8:00,0.047464,0.0,1,MB,0.0
3/13/2024 0:00,0.048716,0.0,1,MB,0.0
3/25/2024 7:00,0.015084,0.0,1,MB,0.0
3/27/2024 23:00,0.029672,0.0,1,WS,0.0
4/5/2024 2:00,0.003002,0.0,1,MB,0.0
4/11/2024 21:00,0.004816,0.0,1,MB,0.0
4/12/2024 21:00,0.003034,0.0,1,MB,0.0
4/17/2024 12:00,-9e-06,0.0,1,MB,0.0
