datetime,average,trend,duration,next-signal,variance
6/4/2023 8:00,0.010346222,0.000552483,9,MS,2.46e-06
6/12/2023 20:00,0.010732222,0.000408017,9,MS,1.12e-06
6/16/2023 16:00,0.015297889,0.00057135,9,MS,2.4e-06
7/10/2023 15:00,0.008794111,0.000739783,9,MS,4.01e-06
8/1/2023 17:00,0.011360111,0.000765767,9,MS,4.57e-06
8/6/2023 15:00,0.016719667,0.000568,9,MS,3.72e-06
10/23/2023 0:00,0.014508222,0.000827117,9,MS,4.82e-06
12/24/2023 5:00,0.024286444,0.003008267,9,MS,9.1e-05
1/8/2024 20:00,0.014339,0.00129445,9,MS,1.59e-05
2/5/2024 8:00,0.013633444,0.0009305,9,MS,6.25e-06
2/14/2024 10:00,0.016859222,0.0008186,9,MS,5.17e-06
3/3/2024 19:00,0.060960889,0.00456365,9,MS,0.000181359
