datetime,average,trend,duration,next-signal,variance
4/23/2023 2:00,-0.004068,0.000556,2,WB,7.73e-08
4/25/2023 6:00,-0.002637,0.00048,2,WS,5.76e-08
5/2/2023 18:00,0.003396,-0.000354,2,SB,3.13e-08
5/3/2023 6:00,-0.0032865,-0.000445,2,WS,4.95e-08
5/7/2023 6:00,-0.0233555,-0.000489,2,WS,5.98e-08
5/12/2023 14:00,-0.00124,-6.4e-05,2,MS,1.02e-09
5/15/2023 16:00,-0.002668,0.001034,2,WB,2.67e-07
5/24/2023 16:00,0.0024105,0.000201,2,WB,1.01e-08
5/25/2023 22:00,0.00401,0.0,2,SB,0.0
5/26/2023 4:00,0.003358,0.000132,2,WB,4.36e-09
5/27/2023 2:00,0.0017955,0.000215,2,SB,1.16e-08
5/27/2023 10:00,-0.0022085,0.000179,2,WB,8.01e-09
6/3/2023 18:00,0.0017955,0.000329,2,SB,2.71e-08
6/6/2023 8:00,-0.0012845,0.000425,2,WB,4.52e-08
6/9/2023 6:00,0.005796,-0.000104,2,SB,2.7e-09
6/9/2023 11:00,0.0052075,0.000669,2,WB,1.12e-07
6/12/2023 12:00,0.0044715,-5.3e-05,2,WB,7.02e-10
6/13/2023 18:00,0.0098295,-0.000267,2,SB,1.78e-08
6/26/2023 22:00,0.0064265,3e-06,2,SB,2.25e-12
6/27/2023 22:00,0.0022735,0.000529,2,SB,7e-08
6/30/2023 3:00,0.008041,0.000198,2,WB,9.8e-09
7/4/2023 14:00,0.006844,0.000134,2,MS,4.49e-09
7/5/2023 6:00,0.0050485,-5.3e-05,2,WS,7.02e-10
7/5/2023 16:00,0.0061445,0.000111,2,WB,3.08e-09
7/11/2023 22:00,0.00474,0.000568,2,WB,8.07e-08
7/16/2023 18:00,-0.001794,6e-06,2,SB,9e-12
7/22/2023 13:00,-0.005189,0.000188,2,SB,8.84e-09
7/24/2023 14:00,-0.0048555,0.000749,2,WS,1.4e-07
7/26/2023 22:00,0.00321,-0.000366,2,SB,3.35e-08
7/29/2023 8:00,0.004297,0.000226,2,WB,1.28e-08
7/30/2023 22:00,0.00094,2e-06,2,WS,1e-12
8/2/2023 17:00,0.0121155,-0.000299,2,SB,2.24e-08
8/6/2023 8:00,0.0102065,0.000275,2,WB,1.89e-08
8/8/2023 22:00,0.009138,0.001006,2,WB,2.53e-07
8/13/2023 3:00,0.006363,-1.2e-05,2,SB,3.6e-11
8/18/2023 6:00,-0.0283975,-0.000273,2,WB,1.86e-08
8/24/2023 10:00,0.002886,0.000228,2,SB,1.3e-08
8/26/2023 7:00,0.003848,-0.000672,2,SB,1.13e-07
8/31/2023 16:00,0.002364,0.000452,2,WB,5.11e-08
9/4/2023 22:00,0.0043555,-0.000243,2,SB,1.48e-08
9/6/2023 16:00,0.0019645,3.1e-05,2,WB,2.4e-10
9/8/2023 3:00,-0.0015955,0.001055,2,WB,2.78e-07
9/9/2023 15:00,0.001645,-0.0004,2,WS,4e-08
9/11/2023 20:00,4e-05,0.00045,2,WB,5.06e-08
9/14/2023 20:00,-0.001832,-0.00011,2,WB,3.03e-09
9/17/2023 15:00,-4.2e-05,-0.000624,2,WB,9.73e-08
