datetime,average,trend,duration,next-signal,variance
4/20/2023 8:00,-0.00109275,1.13e-05,4,MS,3.92e-09
4/23/2023 4:00,-3.63e-05,4.39e-05,4,WS,2.35e-08
4/23/2023 20:00,-0.0004835,-3.1e-05,4,WS,1.39e-08
4/27/2023 0:00,0.003087,5.28e-05,4,SB,6.94e-09
5/7/2023 20:00,-0.0147025,-0.0003856,4,WS,2.09e-07
5/24/2023 4:00,0.01050075,-0.0004745,4,SB,2.96e-07
5/25/2023 16:00,0.00529525,9.63e-05,4,SB,1.9e-08
5/27/2023 12:00,-0.00022425,-0.0002695,4,SS,9.26e-08
5/29/2023 8:00,0.009548,-0.0003,4,MB,1.13e-07
6/1/2023 12:00,0.00511325,4.45e-05,4,WS,2.94e-09
6/10/2023 20:00,0.0038325,-0.0001994,4,MB,5.01e-08
6/12/2023 8:00,0.0046925,-2.16e-05,4,MB,6.86e-10
6/14/2023 11:00,0.0080405,0.000176,4,WS,1.08e-07
6/15/2023 20:00,0.00703875,-0.0002709,4,WS,1.16e-07
6/17/2023 8:00,0.01141225,0.0001187,4,MB,1.98e-08
6/20/2023 8:00,0.00810525,-0.0002693,4,MB,1.11e-07
6/23/2023 16:00,0.00853175,-0.0002017,4,MB,5.78e-08
6/27/2023 16:00,0.00628225,-7.69e-05,4,SB,4.87e-07
6/28/2023 4:00,0.00277675,1.05e-05,4,WS,5.1e-09
7/10/2023 4:00,0.00361875,4.53e-05,4,MB,8.59e-09
7/15/2023 16:00,-0.00687375,-0.0001461,4,WS,8.93e-08
7/19/2023 5:00,0.00474,-9.22e-05,4,MS,1.33e-08
7/20/2023 16:00,0.00475075,-0.0003469,4,MB,1.51e-07
7/22/2023 20:00,-0.0018945,0.000117,4,WS,1.84e-08
7/25/2023 4:00,0.001025,4e-06,4,WS,1.44e-09
7/31/2023 20:00,0.00614075,-4.53e-05,4,SB,1.65e-08
8/4/2023 8:00,0.01294925,0.0001057,4,MB,1.15e-07
8/6/2023 10:00,0.0107295,0.0002162,4,WS,7.02e-08
8/10/2023 16:00,0.01091675,-0.0001019,4,MB,1.49e-08
8/13/2023 20:00,0.00752825,-8.59e-05,4,SS,1.75e-08
8/17/2023 17:00,0.003407,-0.0003548,4,SB,2.98e-07
8/28/2023 12:00,0.0005555,-0.000162,4,MB,3.85e-08
9/8/2023 12:00,0.002061,-5.8e-05,4,WS,5.57e-09
9/14/2023 16:00,-0.0002395,0.0002984,4,MB,1.31e-07
9/20/2023 4:00,-0.00144925,-9.81e-05,4,MB,3.18e-08
9/25/2023 8:00,0.0001505,-0.0001516,4,WS,2.98e-08
9/28/2023 12:00,0.0059595,0.0001486,4,MB,3.93e-08
10/6/2023 4:00,0.00111125,5.77e-05,4,MS,6.38e-09
10/7/2023 12:00,0.00105825,-0.0003047,4,MB,1.17e-07
10/9/2023 20:00,0.00278775,5.07e-05,4,SS,3.26e-09
10/12/2023 16:00,0.00851675,0.0001269,4,WS,2.32e-08
10/17/2023 8:00,0.004434,7e-06,4,MB,1.23e-09
10/19/2023 8:00,-0.0030855,-4.4e-06,4,WS,6.44e-08
10/25/2023 19:00,0.0123595,-0.0001032,4,MB,1.8e-08
10/27/2023 4:00,0.011156,9.8e-05,4,WS,1.64e-08
11/1/2023 12:00,0.01265475,0.0005043,4,MS,3.19e-07
11/16/2023 14:00,0.01061375,-0.0004427,4,MB,2.71e-07
11/19/2023 8:00,0.00857025,-1.03e-05,4,WS,1.84e-10
11/22/2023 12:00,0.00779225,6.75e-05,4,MS,6.18e-09
11/25/2023 20:00,0.006464,5.06e-05,4,WS,3.24e-09
11/26/2023 16:00,0.0079895,5.16e-05,4,MB,4.34e-09
12/19/2023 4:00,0.01337375,0.0007401,4,SS,6.88e-07
12/21/2023 19:00,0.02334025,-0.0002185,4,MB,8.26e-08
1/5/2024 20:00,0.0043115,-0.0001026,4,SB,1.42e-08
1/8/2024 11:00,0.0014135,6.2e-06,4,WS,5.04e-08
1/9/2024 12:00,0.010298,-2.38e-05,4,MB,5e-09
1/10/2024 10:00,0.00883425,-0.0002699,4,MB,9.44e-08
2/1/2024 12:00,0.0047325,-1.8e-06,4,WS,4.28e-11
2/4/2024 16:00,0.00537225,-0.0002287,4,WS,1.12e-07
2/15/2024 1:00,0.01133975,0.0002397,4,MB,6.73e-07
2/22/2024 16:00,0.014684,-0.0003372,4,MB,1.69e-07
2/25/2024 0:00,0.014619,0.0003578,4,MB,5.14e-07
2/25/2024 20:00,0.01724925,0.0008401,4,MS,1.19e-06
2/29/2024 8:00,0.0612845,0.0018224,4,WS,5.62e-06
3/2/2024 7:00,0.02862875,0.0004053,4,WS,2.57e-07
3/7/2024 8:00,0.02973775,0.0008257,4,WS,1.33e-06
3/20/2024 0:00,0.02109125,0.0011835,4,MB,2.87e-06
3/22/2024 8:00,0.01016725,-0.0003383,4,WS,1.99e-07
3/26/2024 17:00,0.02916825,0.0003957,4,WS,4.47e-07
3/29/2024 8:00,0.03229025,0.0016893,4,WS,4.53e-06
4/2/2024 16:00,0.007177,-0.00075,4,MB,7.19e-07
4/3/2024 9:00,0.00678225,-5.17e-05,4,WS,2.73e-08
4/13/2024 12:00,0.00946125,0.0004385,4,WS,3.19e-07
4/14/2024 18:00,0.0111495,0.0004982,4,MB,2.32e-06
