datetime,average,trend,duration,next-signal,variance
4/18/2023 12:00,0.005601667,0.0002165,3,MS,3.12e-08
5/19/2023 8:00,0.008168667,-0.0002565,3,MS,4.44e-08
5/26/2023 12:00,0.006100667,1.15e-05,3,MS,9.09e-11
6/11/2023 13:00,0.004676,6.85e-05,3,WS,5.94e-09
7/18/2023 12:00,0.007243667,1.95e-05,3,MS,8.75e-09
7/19/2023 13:00,0.007783,0.0003485,3,SB,8.61e-08
7/23/2023 12:00,0.002291333,5e-07,3,MS,2.22e-13
7/30/2023 4:00,0.004996333,7.15e-05,3,MS,3.79e-09
8/15/2023 8:00,0.018367333,0.0001005,3,MS,9.16e-09
9/3/2023 20:00,0.005625333,-0.0001605,3,MS,2.41e-08
9/7/2023 0:00,0.005860667,9.75e-05,3,MS,1.26e-08
9/10/2023 17:00,0.005126667,0.000564,3,MS,2.23e-07
9/12/2023 12:00,0.006301333,-0.000523,3,MS,2.1e-07
9/27/2023 0:00,0.008925667,-4.6e-05,3,MS,1.42e-09
10/8/2023 9:00,0.004628333,9.15e-05,3,MS,5.66e-09
10/13/2023 8:00,0.009994667,2.45e-05,3,MS,1.88e-09
10/22/2023 4:00,0.005589,0.000187,3,MS,2.74e-08
10/22/2023 8:00,0.006991,0.0005375,3,MS,2.09e-07
10/27/2023 13:00,0.014594667,8.95e-05,3,MS,6.24e-09
10/28/2023 8:00,0.016561667,0.0001675,3,MS,5.74e-08
11/9/2023 8:00,0.017171667,-0.000604,3,MS,2.44e-07
11/14/2023 16:00,0.021081333,-0.000142,3,MS,3.14e-08
11/18/2023 8:00,0.011532333,1e-06,3,MS,8.89e-13
12/3/2023 0:00,0.015493667,0.000203,3,MS,3.02e-08
12/17/2023 8:00,0.037466333,-0.0015525,3,MS,1.62e-06
12/21/2023 10:00,0.028784667,0.001308,3,MS,1.25e-06
1/2/2024 0:00,0.063236,-0.0001365,3,MS,5.32e-07
1/14/2024 8:00,0.012894333,-0.0004405,3,MS,1.29e-07
1/25/2024 12:00,0.010319,-9.8e-05,3,MS,6.45e-09
2/18/2024 1:00,0.017190333,0.0003205,3,MS,7.52e-08
3/12/2024 17:00,0.087200333,0.00261,3,WS,3.37e-05
3/17/2024 9:00,0.037782333,0.001931,3,MS,2.88e-06
3/24/2024 18:00,0.028128,0.001181,3,MS,1.37e-06
3/28/2024 12:00,0.053317,0.000572,3,MS,5.51e-07
4/3/2024 16:00,0.010141,-0.0009395,3,MS,7.69e-07
4/7/2024 8:00,0.014957667,-0.000305,3,WS,3.16e-07
4/14/2024 0:00,0.029666,9.5e-06,3,MS,1.64e-08
