datetime,average,trend,duration,next-signal,variance
5/5/2023 4:00,0.000835333,-0.000385029,6,MB,8.14e-07
5/27/2023 4:00,-0.0020065,-0.001054829,6,MB,5.76e-06
5/30/2023 12:00,0.0069765,-0.000128886,6,MB,1.5e-07
6/26/2023 16:00,0.006606167,-7.28e-05,6,MB,2.38e-08
7/4/2023 8:00,0.007047333,-9.35e-05,6,MB,7.64e-08
7/11/2023 16:00,0.003616333,4.97e-06,6,MB,1.55e-08
7/12/2023 19:00,0.001466167,-0.000467914,6,MB,9.47e-07
7/24/2023 8:00,-0.004579167,-0.000605629,6,MB,1.62e-06
7/30/2023 16:00,0.0007765,-0.000216371,6,MB,4.17e-07
8/4/2023 18:00,0.0086565,-0.000108829,6,MB,5.16e-08
9/22/2023 0:00,-0.003984333,-0.000475771,6,MB,7.07e-07
10/23/2023 15:00,-0.002964333,-0.001208743,6,MB,1.92e-05
10/31/2023 4:00,0.008786333,-0.000392514,6,MB,4.68e-07
11/2/2023 16:00,0.010306833,-0.000794257,6,MB,2.1e-06
11/25/2023 0:00,0.005437667,-0.000208629,6,MB,1.29e-07
3/1/2024 19:00,0.024778,-0.0035536,6,MB,5.48e-05
3/13/2024 19:00,0.014201167,-0.0031178,6,MB,4.41e-05
