datetime,average,trend,duration,next-signal,variance
4/24/2023 16:00,0.00776525,7.21e-05,4,MS,7.43e-09
5/3/2023 12:00,0.00799525,6.87e-05,4,WS,2.67e-08
5/4/2023 0:00,0.01208175,-2.7e-06,4,MS,1.07e-11
5/9/2023 20:00,0.00462625,-0.0001609,4,MS,3.44e-08
5/16/2023 0:00,0.011485,-0.0002312,4,MS,6.76e-08
5/26/2023 16:00,0.00701725,-9.71e-05,4,WS,1.04e-07
6/3/2023 0:00,0.01151175,8.21e-05,4,MS,2.81e-08
6/20/2023 2:00,0.01171975,0.0001727,4,MS,6.11e-08
6/27/2023 12:00,0.01160975,3.17e-05,4,WB,1.56e-09
7/6/2023 9:00,0.00929925,0.0001461,4,MS,4.23e-08
7/20/2023 10:00,0.009148,0.0004674,4,MS,3.56e-07
7/30/2023 8:00,0.00561225,0.0001461,4,MS,2.97e-08
9/5/2023 17:00,0.0067885,0.0001854,4,MS,4.98e-08
9/20/2023 20:00,0.003391,0.000153,4,WS,5.67e-08
9/26/2023 12:00,0.006791,0.0002658,4,MS,8.85e-08
10/22/2023 16:00,0.00964075,0.0001703,4,MS,4.03e-08
10/24/2023 2:00,0.02548275,0.0012281,4,MS,1.95e-06
11/8/2023 0:00,0.01165375,-0.0002127,4,MS,6.85e-08
11/22/2023 0:00,0.010582,6.3e-05,4,WS,6.15e-09
12/13/2023 0:00,0.02143775,-0.0003417,4,MS,1.68e-07
1/7/2024 4:00,0.00720075,3.43e-05,4,MS,3.5e-09
1/11/2024 16:00,0.034543,-0.0016574,4,MS,1.21e-05
1/23/2024 16:00,0.01106425,-3.3e-06,4,MS,9.48e-09
1/26/2024 16:00,0.0136575,2.6e-05,4,MS,9.07e-08
1/30/2024 8:00,0.01188825,-1.65e-05,4,MS,8.65e-09
2/13/2024 0:00,0.0184385,-0.0004438,4,MS,2.52e-07
2/18/2024 23:00,0.02242175,0.0004699,4,MS,5.21e-06
3/4/2024 8:00,0.0853775,0.0031248,4,MS,2.47e-05
3/22/2024 16:00,0.01819275,0.0003393,4,MS,3.95e-07
3/27/2024 4:00,0.035444,0.0007312,4,MS,9.83e-07
4/6/2024 8:00,0.00932,0.000181,4,MS,6.5e-08
4/11/2024 4:00,0.0126705,0.0005874,4,MS,5.07e-07
4/12/2024 9:00,0.0142245,0.000219,4,MS,2.57e-07
4/13/2024 0:00,0.02138525,0.0009161,4,MS,3.49e-06
