datetime,average,trend,duration,next-signal,variance
4/18/2023 8:00,0.0029515,-0.000315,2,WS,2.48e-08
4/20/2023 12:00,0.0012445,0.000343,2,SS,2.94e-08
4/21/2023 12:00,0.007933,5.2e-05,2,WS,6.76e-10
4/21/2023 22:00,0.011376,-1.4e-05,2,WB,4.9e-11
4/24/2023 14:00,0.0028905,-0.000251,2,SS,1.58e-08
4/26/2023 14:00,0.0040875,0.000535,2,SS,7.16e-08
4/26/2023 22:00,0.0098895,-0.000951,2,WB,2.26e-07
5/17/2023 22:00,0.0080255,1.1e-05,2,SS,3.03e-11
5/18/2023 2:00,0.0084195,-0.000587,2,MB,8.61e-08
5/21/2023 22:00,0.0038715,-1.9e-05,2,SS,9.02e-11
5/22/2023 6:00,0.0087975,-0.000377,2,WS,3.55e-08
5/23/2023 14:00,0.015086,-0.000474,2,WB,5.62e-08
5/25/2023 6:00,0.006799,-4e-06,2,WS,4e-12
5/31/2023 6:00,0.010552,-0.000248,2,SB,1.54e-08
5/31/2023 16:00,0.0093805,-4.9e-05,2,WS,6e-10
6/2/2023 10:00,0.0084815,0.000327,2,WS,2.67e-08
6/6/2023 16:00,0.0034755,0.000481,2,SS,5.78e-08
6/11/2023 22:00,0.0052395,-8.1e-05,2,SS,1.64e-09
6/12/2023 18:00,0.007275,0.000404,2,SS,4.08e-08
6/13/2023 14:00,0.0121765,0.000167,2,WB,6.97e-09
6/15/2023 14:00,0.0140915,-0.000425,2,WS,4.52e-08
6/17/2023 1:00,0.0158775,-0.001185,2,WS,3.51e-07
6/20/2023 0:00,0.0104545,0.000661,2,SS,1.09e-07
6/20/2023 6:00,0.0112945,-0.000419,2,WB,4.39e-08
6/23/2023 14:00,0.010656,0.00025,2,WB,1.56e-08
6/25/2023 6:00,0.0114025,-0.000279,2,WS,1.95e-08
7/2/2023 4:00,0.0107575,0.000343,2,SS,2.94e-08
7/2/2023 8:00,0.0105785,-0.000155,2,WS,6.01e-09
7/2/2023 18:00,0.011103,-0.000278,2,MB,1.93e-08
7/3/2023 4:00,0.011044,0.000138,2,WS,4.76e-09
7/18/2023 10:00,0.005853,0.000174,2,SS,7.57e-09
7/20/2023 14:00,0.009076,-0.000262,2,WB,1.72e-08
7/23/2023 6:00,-0.000956,0.000142,2,SS,5.04e-09
7/23/2023 10:00,0.000686,1e-05,2,SS,2.5e-11
7/23/2023 22:00,0.007458,-0.000438,2,WS,4.8e-08
7/26/2023 8:00,0.006006,-2e-05,2,WS,1e-10
8/3/2023 21:00,0.0159505,-0.000671,2,WS,1.13e-07
8/10/2023 14:00,0.017027,-0.000188,2,WB,8.84e-09
8/12/2023 13:00,0.009687,0.00031,2,SS,2.4e-08
8/13/2023 14:00,0.0097275,0.000401,2,WB,4.02e-08
8/21/2023 22:00,0.0025685,-1.9e-05,2,SB,9.02e-11
8/22/2023 9:00,0.003683,0.001022,2,SS,2.61e-07
8/23/2023 8:00,0.0055725,0.000335,2,SS,2.81e-08
8/24/2023 0:00,0.0059065,-0.000327,2,WS,2.67e-08
8/24/2023 22:00,0.007722,-0.000322,2,MB,2.59e-08
8/29/2023 2:00,0.003212,6.4e-05,2,WS,1.02e-09
8/29/2023 10:00,0.002826,0.000916,2,SS,2.1e-07
9/3/2023 6:00,0.0027085,0.000103,2,WS,2.65e-09
9/7/2023 18:00,0.0064465,-0.000445,2,WS,4.95e-08
9/12/2023 10:00,0.0039,0.000338,2,SS,2.86e-08
9/14/2023 14:00,0.0065445,-0.000993,2,WB,2.47e-07
9/18/2023 4:00,0.002104,-0.000112,2,WS,3.14e-09
9/19/2023 22:00,0.00231,-0.000226,2,MB,1.28e-08
9/27/2023 21:00,0.012002,-0.000674,2,WS,1.14e-07
10/2/2023 1:00,0.008008,-0.000432,2,WS,4.67e-08
10/9/2023 14:00,0.003937,0.000192,2,MB,9.22e-09
10/10/2023 2:00,0.004778,-7e-05,2,SS,1.22e-09
10/13/2023 6:00,0.008712,0.000392,2,SS,3.84e-08
10/13/2023 17:00,0.0095805,6.3e-05,2,WS,9.92e-10
10/16/2023 22:00,0.009417,-0.00021,2,MB,1.1e-08
10/23/2023 9:00,0.0151845,-0.001419,2,WS,5.03e-07
10/24/2023 0:00,0.020802,0.00088,2,SS,1.94e-07
10/25/2023 9:00,0.0135005,-1.9e-05,2,SS,9.02e-11
11/1/2023 16:00,0.0157645,-0.000479,2,SS,5.74e-08
11/10/2023 6:00,0.0610055,0.000323,2,WS,2.61e-08
11/14/2023 19:00,0.0180025,-0.001099,2,WS,3.02e-07
12/6/2023 0:00,0.0170205,-5.9e-05,2,WS,8.7e-10
12/12/2023 17:00,0.016097,0.001244,2,SS,3.87e-07
12/15/2023 14:00,0.018379,-0.00038,2,WS,3.61e-08
12/19/2023 14:00,0.0380475,-0.000653,2,WS,1.07e-07
12/22/2023 14:00,0.0634425,-0.001077,2,WB,2.9e-07
12/24/2023 14:00,0.0296495,-0.000415,2,WS,4.31e-08
1/7/2024 2:00,0.004454,-0.00018,2,SS,8.1e-09
1/7/2024 8:00,0.0054605,-0.000137,2,WS,4.69e-09
1/11/2024 20:00,0.025767,-0.002682,2,WS,1.8e-06
1/13/2024 23:00,0.0072175,0.000967,2,SS,2.34e-07
1/15/2024 18:00,0.0152395,-0.000875,2,WS,1.91e-07
1/21/2024 13:00,0.005258,0.000876,2,SS,1.92e-07
1/21/2024 22:00,0.0083805,1.5e-05,2,SS,5.62e-11
1/28/2024 22:00,0.010881,3.6e-05,2,WS,3.24e-10
2/19/2024 10:00,0.0243,0.00019,2,SS,9.02e-09
2/19/2024 14:00,0.0252255,-0.000591,2,WB,8.73e-08
2/29/2024 19:00,0.0760385,-0.006847,2,MB,1.17e-05
3/4/2024 4:00,0.0644595,-0.005469,2,WS,7.48e-06
3/5/2024 13:00,0.0945135,-0.005999,2,WS,9e-06
3/9/2024 16:00,0.028234,-0.001316,2,WS,4.33e-07
3/11/2024 15:00,0.1185415,-0.022481,2,WS,0.000126349
3/17/2024 12:00,0.036761,-0.002768,2,WS,1.92e-06
3/19/2024 14:00,0.036598,-0.003584,2,WB,3.21e-06
3/21/2024 6:00,0.014681,0.000268,2,SS,1.8e-08
3/21/2024 20:00,0.0151045,-0.001091,2,WB,2.98e-07
3/22/2024 20:00,0.016872,-0.001856,2,WS,8.61e-07
3/23/2024 9:00,0.0159445,8.5e-05,2,WS,1.81e-09
3/23/2024 19:00,0.015101,-0.000188,2,WS,8.84e-09
3/25/2024 0:00,0.026391,0.000294,2,WS,2.16e-08
3/27/2024 2:00,0.033651,0.000136,2,SS,4.62e-09
3/27/2024 8:00,0.035617,-0.000302,2,SS,2.28e-08
3/30/2024 18:00,0.040179,-0.003284,2,WS,2.7e-06
4/3/2024 19:00,0.008701,-0.000876,2,WS,1.92e-07
4/12/2024 7:00,0.0112955,0.001379,2,SS,4.75e-07
4/12/2024 13:00,0.012381,-0.00146,2,WS,5.33e-07
4/14/2024 3:00,0.0269045,0.001495,2,SS,5.59e-07
4/16/2024 4:00,0.0265285,-0.003913,2,WS,3.83e-06
