datetime,average,trend,duration,next-signal,variance
4/19/2023 9:00,0.005265667,0.0001515,3,SB,5.46e-08
4/22/2023 5:00,0.007096,-0.000165,3,WS,2.22e-08
5/5/2023 1:00,0.005,0.000279,3,SB,5.96e-08
5/9/2023 17:00,-0.018544667,0.000247,3,SS,4.08e-08
5/11/2023 5:00,-0.005513667,0.0003785,3,MS,9.78e-08
5/13/2023 5:00,-0.001703,0.000611,3,WS,2.56e-07
5/14/2023 13:00,-0.007588333,0.0001445,3,WS,1.42e-08
5/18/2023 13:00,0.00118,0.0005985,3,WS,2.45e-07
5/19/2023 0:00,0.001377333,0.0001095,3,WB,8e-09
5/20/2023 0:00,0.001736333,-0.000608,3,SB,2.5e-07
5/31/2023 13:00,0.003100333,7.3e-05,3,MS,6.1e-09
6/3/2023 13:00,0.003894667,-0.0007665,3,SB,3.95e-07
6/21/2023 1:00,0.005398333,0.0001435,3,WS,1.63e-08
6/28/2023 1:00,0.000352,5.3e-05,3,WB,2e-09
7/5/2023 1:00,0.006508333,0.000165,3,SB,1.93e-08
7/5/2023 20:00,0.005564333,-2.45e-05,3,WB,6.07e-10
7/9/2023 5:00,-0.004083667,0.0002335,3,WS,3.99e-08
7/12/2023 16:00,0.004693667,-0.000518,3,SB,1.81e-07
7/27/2023 5:00,0.000153,0.000263,3,MS,4.62e-08
8/2/2023 21:00,0.01162,-0.0001235,3,SB,1.02e-08
8/5/2023 0:00,0.008924,0.0001755,3,WB,2.86e-08
8/8/2023 17:00,0.009073,-0.0003985,3,SB,1.28e-07
8/18/2023 1:00,-0.016465667,5e-07,3,SB,9.06e-08
8/19/2023 19:00,-0.001508333,-0.0002515,3,WB,1.24e-07
8/20/2023 1:00,-0.002148,5.2e-05,3,WB,1.8e-09
8/23/2023 5:00,0.001867333,0.000463,3,MS,1.46e-07
8/24/2023 13:00,0.001184667,0.000106,3,MS,8.91e-09
8/25/2023 0:00,0.001753333,0.000101,3,WB,9.34e-09
8/29/2023 20:00,-0.001837333,0.0004855,3,WB,1.57e-07
8/30/2023 20:00,0.001571667,3.7e-05,3,SB,6.05e-09
8/31/2023 1:00,0.00244,0.0003385,3,WS,8.21e-08
9/1/2023 5:00,-0.009114667,0.0008575,3,WS,5.03e-07
9/10/2023 5:00,0.000770667,0.0002635,3,SB,5.95e-08
9/12/2023 1:00,-0.000230333,0.000213,3,WB,8.76e-08
9/12/2023 5:00,0.000205333,-0.0002855,3,WB,6.06e-08
9/21/2023 16:00,0.001047,-0.000508,3,SB,1.74e-07
10/3/2023 13:00,0.005359667,-0.000114,3,WS,2.8e-08
10/14/2023 21:00,0.004691333,5.9e-05,3,SB,3.02e-09
11/23/2023 18:00,0.010327667,-0.0003865,3,SB,1e-07
11/26/2023 20:00,0.007122,0.0002295,3,SB,3.93e-08
11/27/2023 9:00,0.006296667,-0.0001665,3,SB,1.87e-08
12/2/2023 0:00,0.008615333,-0.0004495,3,SB,1.39e-07
12/2/2023 5:00,0.007971333,0.0003795,3,WB,9.89e-08
12/9/2023 5:00,0.011982333,0.0008015,3,MS,4.33e-07
12/18/2023 13:00,0.011021,0.0002155,3,WS,7.57e-08
12/20/2023 13:00,0.010430333,0.000883,3,WB,5.2e-07
1/5/2024 5:00,0.002964333,0.00022,3,WS,3.23e-08
1/6/2024 5:00,0.002111333,0.0007585,3,WB,3.84e-07
1/6/2024 17:00,0.001830333,-1.3e-05,3,SB,6.46e-09
1/10/2024 21:00,0.005282333,0.000168,3,MS,2.47e-08
1/14/2024 16:00,0.006131667,0.000706,3,WB,4.2e-07
1/16/2024 0:00,0.011142,0.000298,3,WB,6.17e-08
1/16/2024 4:00,0.011253667,2.55e-05,3,WB,3.93e-09
1/21/2024 8:00,0.002542333,-0.000169,3,WS,1.52e-07
1/27/2024 17:00,0.005489667,0.000514,3,WS,1.77e-07
2/4/2024 13:00,0.003140333,0.000165,3,WB,2.36e-08
2/11/2024 18:00,0.010008333,-0.0007685,3,SB,3.94e-07
2/15/2024 5:00,0.010395333,-0.000334,3,WS,7.47e-08
2/16/2024 21:00,0.016094,-0.0005605,3,SB,2.1e-07
2/17/2024 5:00,0.010083,0.000174,3,WB,2.02e-08
2/17/2024 20:00,0.007488333,0.000646,3,WB,2.93e-07
2/20/2024 4:00,0.006223,0.001865,3,WB,2.32e-06
2/25/2024 4:00,0.012965,0.000337,3,WB,8.22e-08
3/7/2024 21:00,0.022442,0.000599,3,WB,3.06e-07
3/12/2024 21:00,0.055113333,-0.0029695,3,SB,6.1e-06
3/13/2024 16:00,0.033727667,-0.004283,3,SB,1.23e-05
3/19/2024 3:00,0.012783,0.0010015,3,WB,6.7e-07
3/26/2024 14:00,0.027263,-0.0001865,3,WB,4.38e-07
4/5/2024 16:00,0.004548333,-0.000319,3,SB,7.51e-08
4/15/2024 10:00,0.000236333,0.0006485,3,WB,2.81e-07
4/17/2024 13:00,0.000706,0.000585,3,SS,3.74e-07
