datetime,average,trend,duration,next-signal,variance
4/18/2023 17:00,0.007179333,0.0002875,3,SS,5.73e-08
4/25/2023 12:00,0.006331,-0.000145,3,WS,2.25e-08
4/28/2023 1:00,0.006164,8.5e-05,3,WS,8.4e-08
5/2/2023 12:00,0.006137667,-1.4e-05,3,SS,3.38e-09
5/13/2023 18:00,0.004080333,0.000662,3,SS,4.6e-07
5/20/2023 21:00,0.002726667,0.000203,3,SB,5.15e-08
5/29/2023 5:00,0.015075333,-0.00066,3,WB,2.9e-07
5/31/2023 1:00,0.009634333,-0.0001135,3,SS,1.16e-08
6/1/2023 21:00,0.007571333,-0.000498,3,WB,1.66e-07
6/7/2023 5:00,0.015424333,-0.00016,3,WS,1.83e-08
6/8/2023 19:00,0.008234667,0.0002185,3,SS,3.75e-08
6/9/2023 0:00,0.007973333,-0.000139,3,WB,1.99e-08
6/11/2023 17:00,0.003978333,7.3e-05,3,SS,4.84e-09
6/12/2023 5:00,0.007341667,-0.000211,3,WB,2.97e-08
6/21/2023 5:00,0.009574,0.00035,3,SS,8.99e-08
6/21/2023 13:00,0.016628333,-0.00103,3,MB,7.46e-07
6/25/2023 1:00,0.010494333,8.8e-05,3,SS,5.72e-09
7/7/2023 20:00,-0.000822667,-0.000355,3,WS,8.53e-08
7/13/2023 13:00,0.004900667,-0.0003485,3,SS,8.3e-08
7/20/2023 7:00,0.006958667,0.0006685,3,SS,3.02e-07
7/25/2023 17:00,0.007211,-3.55e-05,3,WS,8.45e-10
7/29/2023 23:00,0.004519333,8.2e-05,3,WS,5.65e-08
7/31/2023 1:00,0.005218333,-3.65e-05,3,WS,1.22e-09
8/3/2023 10:00,0.013784667,0.000362,3,SS,8.74e-08
8/21/2023 1:00,-0.001488,0.0002145,3,SS,3.48e-08
8/22/2023 5:00,0.002862,4.5e-06,3,SS,3.8e-09
9/5/2023 21:00,0.006911333,-0.000128,3,WB,1.16e-08
9/6/2023 21:00,0.004855,-8.8e-05,3,SS,6.31e-09
9/10/2023 20:00,0.003599,-0.00021,3,WS,2.99e-08
9/16/2023 12:00,0.005274,-0.000159,3,WS,1.69e-08
9/17/2023 21:00,0.003225667,0.00017,3,WB,1.95e-08
9/21/2023 2:00,0.002069667,-5.9e-05,3,WS,2.14e-08
9/23/2023 0:00,0.004718333,-0.00023,3,WS,3.55e-08
10/1/2023 12:00,0.003407,0.0001425,3,SS,1.79e-08
10/7/2023 7:00,0.006892,-0.00082,3,WS,8.32e-07
10/9/2023 4:00,0.004433,0.000232,3,SS,3.61e-08
10/13/2023 11:00,0.009823,-0.000221,3,WS,3.66e-08
10/14/2023 13:00,0.010962333,-0.000296,3,SB,5.85e-08
10/15/2023 20:00,0.006657,-9e-06,3,WS,7.74e-09
10/20/2023 8:00,-0.003043,6.1e-05,3,SS,6.23e-08
10/20/2023 21:00,0.006252667,-0.000453,3,WS,1.49e-07
10/24/2023 6:00,0.024672667,-0.0038645,3,WS,1.09e-05
10/27/2023 10:00,0.013859333,0.0001605,3,SS,1.77e-08
11/2/2023 8:00,0.027032,0.0010535,3,WS,1.11e-06
11/5/2023 5:00,0.012153333,0.0001615,3,SS,4.02e-08
11/5/2023 13:00,0.017434667,-0.000143,3,WB,1.45e-08
11/5/2023 20:00,0.017885667,-0.000618,3,WS,2.94e-07
11/6/2023 2:00,0.020993667,-0.001007,3,WS,6.98e-07
11/11/2023 13:00,0.016612667,-0.00054,3,MB,1.94e-07
11/12/2023 16:00,0.023021667,0.000397,3,SS,2.36e-07
11/13/2023 1:00,0.027129667,-0.001116,3,WS,8.41e-07
11/14/2023 12:00,0.015903667,0.00021,3,WS,9.54e-08
11/23/2023 13:00,0.013560667,-0.000158,3,WS,1.67e-08
11/24/2023 20:00,0.016195667,-0.0003235,3,WS,7.11e-08
11/30/2023 13:00,0.008023,-0.000121,3,MB,1e-08
12/1/2023 4:00,0.009483667,0.000227,3,SS,3.66e-08
12/1/2023 18:00,0.019718,-0.0010605,3,WS,8.69e-07
12/2/2023 21:00,0.013793667,3.35e-05,3,SS,1.15e-09
12/3/2023 3:00,0.014460667,-0.0005335,3,WS,1.98e-07
12/3/2023 20:00,0.015668,9.65e-05,3,SS,8.87e-09
12/4/2023 11:00,0.031909,-0.002282,3,WS,3.52e-06
12/8/2023 13:00,0.027222,-0.00071,3,WS,3.41e-07
12/16/2023 13:00,0.022838,0.0001565,3,SS,2.46e-08
12/21/2023 13:00,0.027328,-0.001483,3,WS,1.48e-06
