datetime,average,trend,duration,next-signal,variance
5/20/2023 3:00,-0.001797,-0.000697,4,MB,1.68e-06
5/26/2023 0:00,0.002425,9.28e-05,4,MB,1.26e-07
6/10/2023 12:00,-0.00133925,0.0001307,4,MB,2.77e-08
6/18/2023 16:00,0.00721975,0.0002799,4,MB,1.46e-07
6/24/2023 0:00,0.00251725,0.0008963,4,MB,1.25e-06
7/16/2023 20:00,-0.004368,0.000189,4,WB,4.6e-08
7/29/2023 4:00,0.00233,-7.4e-05,4,MB,1.06e-08
8/17/2023 21:00,-0.01892875,-0.0036943,4,MB,0.000118019
8/29/2023 16:00,-0.0036515,-0.0001104,4,MB,9.9e-07
9/7/2023 8:00,0.0017155,-6.4e-06,4,MB,1.83e-09
9/10/2023 1:00,-4.55e-05,-0.0002002,4,MB,6.42e-08
9/28/2023 17:00,0.0002265,9.14e-05,4,MB,1.22e-08
10/19/2023 16:00,-0.0110405,0.000613,4,MB,4.71e-07
10/30/2023 4:00,0.0129965,-0.0006358,4,MB,5.06e-07
11/4/2023 0:00,0.0038375,0.0002432,4,MB,7.62e-08
11/7/2023 0:00,0.006971,-8.16e-05,4,MB,1.11e-08
11/21/2023 0:00,0.0066875,3e-06,4,MB,1.28e-11
11/22/2023 8:00,0.00629225,2.25e-05,4,WB,6.72e-10
12/7/2023 0:00,0.00556025,-3.9e-06,4,MB,2.67e-11
12/22/2023 0:00,0.01521275,0.0006207,4,MB,5.37e-07
1/1/2024 16:00,0.02525925,0.0008045,4,MB,1.11e-06
1/3/2024 16:00,-0.00427725,-0.0002155,4,MB,7.52e-08
1/6/2024 20:00,-0.0006155,-0.0003186,4,SS,1.55e-07
2/9/2024 0:00,0.0032615,-0.0003694,4,MB,2.08e-06
2/14/2024 0:00,0.00435625,0.0002033,4,MB,5.38e-08
2/17/2024 16:00,0.007286,-0.0002238,4,MB,7.14e-08
3/13/2024 3:00,0.03831525,-0.0033395,4,MB,1.82e-05
3/28/2024 20:00,0.02490575,-0.0025119,4,MB,9.89e-06
4/4/2024 0:00,0.00238375,-0.0001017,4,MB,2.67e-07
4/5/2024 19:00,0.001074,-0.0007858,4,MB,1.21e-06
