datetime,average,trend,duration,next-signal,variance
4/28/2023 12:00,0.001037625,-0.00015656,8,SB,1.45e-07
5/29/2023 12:00,0.008417375,-5.55e-05,8,WB,6.64e-08
6/1/2023 0:00,0.00256225,-0.000378619,8,WS,1.36e-06
8/9/2023 16:00,0.00920425,-7.4e-05,8,WS,3.52e-08
9/16/2023 0:00,-0.000978125,-5.93e-05,8,WS,2.34e-08
10/12/2023 8:00,0.00610125,0.000135214,8,WB,1.33e-07
10/17/2023 0:00,0.002872,-0.000227119,8,WB,3.59e-07
10/30/2023 8:00,0.012750625,-0.000195774,8,WB,6.51e-07
11/8/2023 8:00,0.00773775,-1.4e-05,8,MS,3.56e-09
11/15/2023 0:00,0.0097045,-0.00018381,8,WB,2.25e-07
11/18/2023 0:00,0.0080815,-1.14e-06,8,SS,4.63e-10
11/20/2023 16:00,0.009013875,-5.72e-05,8,SB,2.05e-08
11/30/2023 16:00,0.005014125,-9.68e-06,8,WS,5.12e-09
12/12/2023 0:00,0.00926025,-8.45e-05,8,WS,1.24e-07
12/29/2023 13:00,0.0351525,-0.00022769,8,WB,5.7e-07
12/30/2023 16:00,0.03048125,-0.000512071,8,WB,1.56e-06
1/9/2024 16:00,0.007851125,0.000124369,8,WB,3.63e-07
2/6/2024 0:00,0.00618,3.47e-05,8,WS,2.46e-08
2/7/2024 0:00,0.007923375,9.81e-05,8,SB,2.31e-07
2/9/2024 16:00,0.00351075,-0.000676405,8,WB,2.93e-06
2/21/2024 8:00,0.005568375,-0.000536345,8,WB,2.29e-06
4/8/2024 21:00,0.010065875,-0.000209393,8,WB,6.07e-07
