datetime,average,trend,duration,next-signal,variance
4/23/2023 16:00,0.0007655,-3.46e-05,4,WB,6.84e-08
4/25/2023 8:00,0.003877,6.44e-05,4,MS,1.1e-08
4/28/2023 4:00,0.0048125,4.5e-05,4,SB,3.05e-09
5/1/2023 8:00,0.005447,0.0002272,4,MS,7.8e-08
5/2/2023 0:00,0.00573225,0.0001049,4,WB,2.62e-08
5/7/2023 16:00,-0.009334,0.0004462,4,WB,2.97e-07
5/8/2023 0:00,-0.00871,0.000133,4,SB,4.3e-08
5/12/2023 4:00,0.00395625,-0.0002645,4,MB,1.26e-07
5/14/2023 16:00,0.00108325,-0.0001743,4,MS,9.4e-08
5/15/2023 20:00,0.001828,0.0005002,4,SS,3.22e-07
5/17/2023 18:00,0.00723425,0.0004013,4,MS,2.04e-07
5/21/2023 7:00,0.002076,-2.26e-05,4,WB,4.37e-08
5/24/2023 0:00,0.01187775,4.75e-05,4,WB,4.57e-09
5/25/2023 8:00,0.00599875,-1.35e-05,4,WB,3.8e-10
6/1/2023 8:00,0.0055265,2.06e-05,4,WB,1.72e-09
6/2/2023 12:00,0.00743775,-6.25e-05,4,SB,7.71e-09
6/7/2023 8:00,0.0095,-0.000343,4,WB,1.49e-07
6/15/2023 16:00,0.00895175,-0.0007555,4,WB,7.29e-07
6/24/2023 8:00,0.008675,5.8e-05,4,MS,5.65e-09
6/29/2023 0:00,0.00706425,-4.89e-05,4,MB,1.7e-08
7/1/2023 16:00,0.01006825,7e-07,4,WB,3.75e-09
7/5/2023 12:00,0.0088085,-5.92e-05,4,MB,8.07e-09
7/9/2023 8:00,0.004303,-0.0001138,4,MS,1.73e-08
7/15/2023 20:00,-0.0045445,0.0001152,4,SS,1.87e-08
7/17/2023 3:00,0.002938,0.0005466,4,MS,6.45e-07
7/18/2023 0:00,0.001472,-6.2e-06,4,WB,3.07e-09
7/18/2023 16:00,0.00487675,-7.85e-05,4,WB,1.54e-08
7/22/2023 4:00,0.0033,-0.0001666,4,MB,3.52e-08
7/24/2023 16:00,0.00410425,2.87e-05,4,MS,1.26e-09
7/25/2023 0:00,0.003499,-5.6e-05,4,WB,6.73e-09
7/25/2023 12:00,0.00446375,3.57e-05,4,SS,2.18e-09
7/31/2023 4:00,0.0045975,0.0001566,4,SS,3.5e-08
7/31/2023 16:00,0.00722775,-0.0002619,4,WB,8.76e-08
8/12/2023 9:00,0.00917775,0.0001221,4,MS,1.91e-08
8/18/2023 16:00,-0.0025255,-0.0001102,4,MS,1.69e-08
8/19/2023 4:00,0.00401975,-6.75e-05,4,WB,1.64e-08
8/25/2023 8:00,0.0039885,0.0002324,4,MS,6.84e-08
8/28/2023 8:00,0.00228725,1.5e-06,4,WB,4.82e-09
8/30/2023 16:00,0.0049705,-0.000193,4,MB,6.59e-08
8/31/2023 4:00,0.0053915,0.0001126,4,MS,1.84e-08
9/3/2023 8:00,0.00046325,0.0003629,4,WB,1.68e-07
9/4/2023 11:00,0.004953,0.0001138,4,MS,3.02e-08
9/7/2023 20:00,0.00562875,-0.0001503,4,SB,2.98e-08
9/15/2023 10:00,0.00199325,8.21e-05,4,MS,1.48e-08
9/15/2023 20:00,0.00320875,-6.45e-05,4,MB,1.25e-07
9/16/2023 8:00,0.0042025,0.0001264,4,MS,2.41e-08
9/17/2023 0:00,0.0039345,3.08e-05,4,SB,4.51e-09
9/24/2023 17:00,0.006067,-0.000295,4,WB,1.99e-07
10/8/2023 16:00,0.0019125,7e-06,4,MS,1.6e-09
10/9/2023 0:00,0.00266275,0.0001153,4,MS,3.08e-08
10/27/2023 17:00,0.01271575,-0.0002549,4,WB,8.43e-08
10/28/2023 16:00,0.01377375,0.0001733,4,MS,5.76e-08
11/3/2023 20:00,0.0103705,-0.000365,4,SB,1.68e-07
11/5/2023 1:00,0.01014575,0.0005603,4,MS,4.13e-07
11/7/2023 20:00,0.0088505,5.88e-05,4,SS,6.56e-09
11/17/2023 20:00,0.0100185,-3.76e-05,4,MB,2.18e-09
11/22/2023 4:00,0.00924125,-5.5e-06,4,SB,9.87e-11
11/27/2023 0:00,0.00970075,6.49e-05,4,MS,7.59e-09
11/30/2023 4:00,0.007279,8.58e-05,4,MS,9.3e-09
12/1/2023 0:00,0.0077645,0.0001424,4,MS,2.7e-08
12/3/2023 12:00,0.014343,0.000156,4,WB,3.24e-08
12/7/2023 8:00,0.00946025,1.31e-05,4,MS,2.48e-10
12/7/2023 16:00,0.009852,3.74e-05,4,MS,2.5e-09
12/13/2023 20:00,0.01886625,-0.0004845,4,SB,2.94e-07
12/26/2023 12:00,0.04320225,0.0002629,4,MS,1.12e-07
12/27/2023 16:00,0.03404175,3.99e-05,4,MS,4.6e-09
1/7/2024 10:00,0.00536675,8.03e-05,4,MS,1.04e-08
1/9/2024 8:00,0.01023775,-5.07e-05,4,WB,3.65e-09
1/15/2024 12:00,0.01265125,-0.0001403,4,SS,3.17e-08
1/19/2024 20:00,0.010178,-0.0001304,4,SS,3.01e-08
1/25/2024 7:00,0.00899075,8.27e-05,4,MS,5e-08
1/27/2024 20:00,0.0078065,-3.24e-05,4,SB,8.64e-09
2/4/2024 20:00,0.00659525,-0.0003643,4,MB,1.71e-07
2/16/2024 15:00,0.02039125,-0.0004985,4,WB,3.36e-07
2/27/2024 11:00,0.049243,-0.0011518,4,WB,3.62e-06
3/2/2024 22:00,0.0362555,-0.0008104,4,WB,2.25e-06
3/7/2024 16:00,0.03150625,-0.0013551,4,WB,3.6e-06
3/14/2024 22:00,0.047857,-0.0017676,4,WB,6.53e-06
3/16/2024 12:00,0.0168095,-0.0004868,4,MS,4.04e-07
3/26/2024 4:00,0.03049975,-0.0014163,4,WB,2.68e-06
3/29/2024 12:00,0.03452925,-0.0007695,4,MS,9.86e-07
4/7/2024 20:00,0.01167,-0.000236,4,WB,7.13e-08
4/9/2024 17:00,0.01067,-0.0005214,4,WB,3.95e-07
