datetime,average,trend,duration,next-signal,variance
4/18/2023 22:00,0.008302429,-0.000160893,7,WS,1.46e-07
4/30/2023 13:00,0.007239857,-0.000232857,7,WB,3.18e-07
5/12/2023 16:00,0.005288286,0.000269571,7,WS,4.97e-07
6/4/2023 17:00,0.011567143,-9.11e-05,7,WB,4.14e-08
6/13/2023 5:00,0.011527429,-3.81e-05,7,WS,6.82e-08
7/17/2023 17:00,0.003478571,0.000223607,7,WS,2.99e-07
8/30/2023 1:00,0.004612143,0.000375036,7,SS,6.68e-07
9/2/2023 1:00,0.008826143,0.000266393,7,SB,6.11e-07
9/16/2023 17:00,0.005716571,0.000135071,7,WS,1.38e-07
9/21/2023 9:00,0.003905,0.000166893,7,MB,1.43e-07
9/29/2023 23:00,0.007530286,3.8e-05,7,WS,2.23e-08
11/12/2023 1:00,0.019566857,0.000274857,7,WS,3.49e-07
11/26/2023 8:00,0.011669714,-0.000100857,7,SS,5.57e-08
11/28/2023 2:00,0.008717857,1.6e-05,7,WS,4.23e-07
12/10/2023 19:00,0.027262286,3.37e-05,7,WS,4.31e-07
1/11/2024 9:00,0.011387857,0.000233071,7,SS,3.82e-07
4/17/2024 18:00,0.011356714,0.000246464,7,,9e-07
