datetime,average,trend,duration,next-signal,variance
4/21/2023 16:00,0.011392167,-7.14e-07,6,MS,5.81e-12
4/26/2023 16:00,0.010581,-1.63e-05,6,MS,1.01e-09
5/22/2023 0:00,0.009257333,5.45e-05,6,MS,1.54e-08
5/28/2023 23:00,0.015123333,0.000801029,6,MS,4.31e-06
6/23/2023 8:00,0.011391667,4.56e-05,6,MS,8.27e-08
7/23/2023 16:00,0.007848667,0.000125657,6,MS,8.71e-08
8/10/2023 8:00,0.017280667,-2.73e-05,6,MS,4.96e-09
8/21/2023 4:00,0.001644167,0.000324143,6,MS,3.26e-07
9/14/2023 8:00,0.007066333,0.000138571,6,MS,1.62e-07
9/19/2023 16:00,0.0025175,0.000143114,6,MS,3.15e-07
9/27/2023 15:00,0.012284833,0.000355686,6,MS,4.21e-07
11/10/2023 0:00,0.062003167,-0.000363743,6,MS,3.03e-06
11/12/2023 19:00,0.028315833,0.000509457,6,MS,9.88e-07
12/19/2023 8:00,0.037250333,0.000722971,6,MS,1.55e-06
12/22/2023 8:00,0.066202167,-0.000268714,6,MS,5.52e-07
12/26/2023 0:00,0.045375333,0.0015016,6,MS,7.34e-06
12/30/2023 7:00,0.045341833,0.000937514,6,MS,7.89e-06
1/1/2024 0:00,0.043714667,0.000639429,6,MS,1.26e-06
1/28/2024 16:00,0.010602,8.41e-05,6,MS,5.27e-08
2/26/2024 17:00,0.025441167,0.001376314,6,MS,7.82e-06
2/27/2024 2:00,0.060714667,0.007034343,6,MS,0.000193353
3/25/2024 17:00,0.035308667,0.000175314,6,MS,1.06e-06
3/27/2024 10:00,0.0447035,0.001944257,6,MS,1.14e-05
