datetime,average,trend,duration,next-signal,variance
4/21/2023 0:00,0.006532,5.16e-05,4,WS,8.73e-09
4/24/2023 20:00,0.00640975,-0.0003449,4,SB,1.76e-07
4/29/2023 20:00,-0.0039375,-0.0002248,4,SS,6.61e-08
5/1/2023 12:00,0.00836825,0.0001285,4,WS,2.41e-08
5/4/2023 4:00,0.01205975,-1.99e-05,4,WB,7.62e-10
5/9/2023 8:00,-0.0058855,0.0004744,4,SB,5.01e-07
5/12/2023 0:00,0.0061305,-0.0001516,4,WS,3.13e-08
5/14/2023 20:00,0.00528675,0.0001071,4,WB,2.58e-08
5/16/2023 4:00,0.01038725,-8.63e-05,4,MB,1.17e-08
5/21/2023 3:00,0.0022645,2.32e-05,4,WS,6.95e-10
6/3/2023 4:00,0.01051,0.0002616,4,WB,1.01e-07
6/19/2023 2:00,0.011358,-6.02e-05,4,WS,4.84e-08
6/24/2023 12:00,0.00944175,6.7e-06,4,WB,1.38e-09
6/27/2023 8:00,0.00999475,-0.0001203,4,SS,2.58e-08
7/8/2023 4:00,0.00042625,-2.85e-05,4,SS,4.46e-09
7/9/2023 12:00,0.007461,-1.92e-05,4,WS,2.71e-09
7/21/2023 16:00,0.0042455,0.0001594,4,SS,3.68e-08
7/24/2023 20:00,0.00744875,-0.0002331,4,WS,8.9e-08
7/26/2023 12:00,0.0065665,-8.62e-05,4,MB,9.67e-09
8/12/2023 17:00,0.0097035,-4.2e-05,4,WS,8.37e-09
8/18/2023 12:00,0.00546725,0.0002001,4,WS,6.25e-08
8/22/2023 12:00,0.00435675,3.83e-05,4,WS,6.2e-09
8/22/2023 18:00,0.00438325,0.0001267,4,WS,6.49e-08
8/24/2023 16:00,0.0061445,-0.0001006,4,SS,1.44e-08
8/28/2023 20:00,0.001444,0.000125,4,SS,2.43e-08
9/3/2023 16:00,0.00294825,-1.1e-06,4,SS,5.36e-09
9/9/2023 4:00,0.003587,0.0002378,4,WB,7.11e-08
9/18/2023 8:00,0.002704,5.72e-05,4,SS,4.61e-08
9/20/2023 16:00,0.00175725,1.47e-05,4,SS,1.73e-07
10/4/2023 20:00,0.00596225,-0.0001275,4,WB,3.41e-08
10/8/2023 12:00,0.00267175,-1.31e-05,4,WS,1.49e-09
10/8/2023 20:00,0.003789,-0.0001014,4,WS,1.32e-08
10/15/2023 12:00,0.00719875,-7.97e-05,4,WB,9.39e-09
10/22/2023 20:00,0.00976875,0.0002213,4,SS,6.31e-08
10/28/2023 20:00,0.01809625,0.0003675,4,SS,1.79e-07
11/3/2023 16:00,0.01164275,-0.0002641,4,WS,9.09e-08
11/8/2023 4:00,0.010956,-0.0001288,4,MB,2.1e-08
11/8/2023 16:00,0.01084525,0.0002177,4,SS,6e-08
11/17/2023 16:00,0.01023175,-1.5e-06,4,WS,7.46e-10
11/30/2023 8:00,0.00895725,-4.1e-06,4,WS,6.32e-11
12/7/2023 12:00,0.01098925,9.7e-06,4,WS,1.28e-10
12/7/2023 20:00,0.01093125,0.0002995,4,SS,1.38e-07
12/10/2023 10:00,0.022964,0.0005282,4,SS,4.13e-07
12/12/2023 20:00,0.016563,-0.000728,4,SS,6.92e-07
12/13/2023 4:00,0.02038325,-0.0004333,4,SB,2.36e-07
12/13/2023 16:00,0.02013925,-0.0001021,4,WS,1.58e-08
12/27/2023 20:00,0.036872,-0.0009022,4,WB,1.02e-06
12/28/2023 16:00,0.0521655,0.0006714,4,WS,8.34e-07
1/2/2024 3:00,0.055657,-0.0014242,4,WS,4.3e-06
1/8/2024 16:00,0.004257,9.74e-05,4,SS,3.45e-08
1/14/2024 11:00,0.0113175,-0.0004662,4,WS,2.72e-07
1/15/2024 2:00,0.01352975,-8.99e-05,4,WS,4.82e-08
1/15/2024 8:00,0.013327,0.0001734,4,WS,1.29e-07
1/17/2024 16:00,0.00592525,0.0001055,4,SS,1.43e-08
1/20/2024 1:00,0.01302775,-0.0004267,4,WS,2.31e-07
1/22/2024 19:00,0.01009725,-0.0002925,4,WS,1.33e-07
1/23/2024 20:00,0.01097075,1.79e-05,4,WS,6.57e-09
1/26/2024 20:00,0.013049,-3.76e-05,4,SB,3.69e-09
1/31/2024 12:00,0.008403,-0.0002338,4,SS,6.86e-08
2/5/2024 17:00,0.01516475,-0.0006389,4,WS,5.14e-07
2/7/2024 20:00,0.0092755,3.32e-05,4,SS,1.52e-09
2/10/2024 18:00,0.00725925,0.0004459,4,SS,2.51e-07
2/12/2024 20:00,0.0139165,0.0001764,4,SS,4.27e-08
2/13/2024 4:00,0.0172635,-0.0002704,4,MB,1.11e-07
2/21/2024 2:00,0.0227295,-0.000799,4,WS,1.05e-06
3/5/2024 6:00,0.088586,0.0036812,4,SS,1.93e-05
3/14/2024 18:00,0.06046,-0.0007574,4,WS,2.73e-06
3/30/2024 4:00,0.03627,0.0009528,4,WS,1.98e-06
3/31/2024 16:00,0.06366925,0.0018561,4,SS,9.9e-06
4/6/2024 12:00,0.009209,-0.0002306,4,WB,8.09e-08
4/7/2024 2:00,0.0102225,-8.86e-05,4,WS,1.28e-08
4/15/2024 16:00,0.0114315,0.0002502,4,SS,4.7e-07
