datetime,average,trend,duration,next-signal,variance
4/25/2023 4:00,-0.0032675,-1.7e-05,2,MB,7.22e-11
4/26/2023 10:00,0.000612,-0.000236,2,MB,1.39e-08
5/25/2023 20:00,0.00401,0.0,2,MB,0.0
5/27/2023 0:00,0.0009,0.00081,2,MB,1.64e-07
6/3/2023 16:00,0.001183,-0.00072,2,MB,1.3e-07
6/5/2023 8:00,0.003373,0.000956,2,MB,2.28e-07
6/9/2023 4:00,0.0053065,-3.1e-05,2,MB,2.4e-10
6/20/2023 16:00,0.003645,0.001412,2,WS,4.98e-07
6/27/2023 20:00,0.000837,-3.2e-05,2,MB,2.56e-10
6/30/2023 16:00,0.007331,-0.000174,2,MB,7.57e-09
7/5/2023 4:00,0.004851,0.00015,2,MB,5.62e-09
7/20/2023 0:00,0.0019975,0.000919,2,MB,2.11e-07
7/21/2023 5:00,0.0005575,-0.000489,2,MB,5.98e-08
8/2/2023 19:00,0.011676,1.4e-05,2,MB,4.9e-11
8/8/2023 20:00,0.0077125,-0.000389,2,MB,3.78e-08
8/18/2023 4:00,-0.032709,-3.4e-05,2,MB,2.89e-10
8/24/2023 8:00,-0.0006195,0.003461,2,MB,2.99e-06
8/30/2023 23:00,0.000521,-0.001644,2,MB,6.76e-07
9/10/2023 8:00,-0.0010485,0.000907,2,MB,2.06e-07
9/13/2023 16:00,-0.003525,0.00039,2,MB,3.8e-08
10/14/2023 16:00,0.0053895,-0.000399,2,MB,3.98e-08
10/16/2023 4:00,0.002091,0.000496,2,MB,6.15e-08
10/17/2023 16:00,-0.000171,-0.000592,2,MB,8.76e-08
10/21/2023 16:00,-0.0025105,-0.000505,2,MB,6.38e-08
10/26/2023 19:00,0.0092965,-0.000341,2,MB,2.91e-08
11/6/2023 8:00,0.0125615,-0.000151,2,MB,5.7e-09
11/27/2023 12:00,0.005177,-5.4e-05,2,MB,7.29e-10
12/2/2023 3:00,0.0075465,-0.000249,2,MB,1.55e-08
12/13/2023 8:00,0.0097505,3e-06,2,MB,2.25e-12
12/16/2023 0:00,0.010452,0.000376,2,MB,3.53e-08
1/15/2024 22:00,0.010153,-0.00076,2,MB,1.44e-07
1/17/2024 0:00,0.004583,0.000848,2,MB,1.8e-07
1/24/2024 16:00,0.00743,-8.2e-05,2,MB,1.68e-09
1/27/2024 0:00,0.0074655,0.000589,2,MB,8.67e-08
2/11/2024 21:00,0.009115,0.00029,2,MB,2.1e-08
2/29/2024 22:00,0.052387,-0.002304,2,MB,1.33e-06
3/30/2024 0:00,0.020155,0.002314,2,WB,1.34e-06
