datetime,average,trend,duration,next-signal,variance
5/5/2023 10:00,-8.53e-05,-0.000166229,6,WS,1.33e-07
5/16/2023 10:00,-0.003329833,-0.000259,6,MS,6.09e-07
6/3/2023 21:00,0.0015035,0.000141114,6,WB,1.85e-07
6/5/2023 2:00,0.005443833,-3.85e-05,6,SB,9.41e-08
6/5/2023 10:00,0.004574167,0.000253229,6,SB,2.48e-07
6/5/2023 17:00,0.003206333,-0.000162514,6,SB,1.04e-07
6/14/2023 5:00,0.007224667,8.79e-05,6,WB,2.67e-08
6/30/2023 18:00,0.007702333,1.4e-05,6,WS,1.48e-08
7/3/2023 18:00,0.009915833,-3.34e-05,6,WB,1.31e-08
7/13/2023 1:00,0.001492333,0.000203029,6,WB,1.23e-07
7/17/2023 8:00,-0.002868667,-0.000318057,6,WB,3.52e-07
8/4/2023 12:00,0.011235833,-0.000512029,6,SB,9.4e-07
11/6/2023 10:00,0.012369167,-0.000501229,6,WB,1.03e-06
11/16/2023 18:00,0.010097167,8.67e-05,6,SB,3.8e-08
12/13/2023 10:00,0.010813667,0.000351771,6,MS,3.78e-07
12/16/2023 2:00,0.011328,0.000235943,6,SS,1.73e-07
1/19/2024 5:00,0.004411667,0.000538171,6,WB,9.63e-07
1/24/2024 18:00,0.007235333,-1.78e-05,6,WB,9.45e-09
1/31/2024 1:00,0.002379667,0.000226571,6,WB,2.11e-07
3/2/2024 1:00,0.0250765,0.000781229,6,WB,2.38e-06
3/7/2024 2:00,0.023442667,-0.001208971,6,WB,5.02e-06
3/10/2024 20:00,0.035191833,0.000754086,6,WB,3.58e-06
3/12/2024 5:00,0.0604005,-0.000161,6,WB,5.57e-06
3/23/2024 2:00,0.009538333,0.000180743,6,WS,2.15e-07
4/2/2024 20:00,0.004066833,0.000124371,6,WB,1.28e-07
4/11/2024 22:00,0.005189,0.000106343,6,WB,6.38e-08
