datetime,average,trend,duration,next-signal,variance
4/22/2023 0:00,0.0072136,7e-07,5,MB,6.64e-12
5/11/2023 16:00,-0.0010708,-8.38e-05,5,WS,1.05e-07
5/19/2023 3:00,0.002495,0.000163,5,SS,1.83e-07
5/22/2023 16:00,0.0052512,0.0006242,5,WS,8.64e-07
6/3/2023 8:00,0.006339,-0.0003268,5,MB,2.66e-07
6/10/2023 3:00,0.0077474,-0.0003185,5,MB,2.43e-07
6/14/2023 16:00,0.0074506,5.42e-05,5,SB,1.33e-08
6/19/2023 19:00,0.0078258,8.72e-05,5,MS,8.19e-08
6/23/2023 2:00,0.0076304,0.0002756,5,WS,1.58e-07
7/24/2023 3:00,0.0024258,-0.0002783,5,SB,3.26e-07
7/26/2023 17:00,0.0039132,3.72e-05,5,MB,7.32e-08
7/29/2023 17:00,0.0034586,0.0002147,5,WS,1.36e-07
8/5/2023 3:00,0.0096144,0.0001332,5,SS,4.9e-08
9/2/2023 19:00,0.0003592,0.0003947,5,WS,6.26e-07
9/19/2023 7:00,-0.0023368,0.0001368,5,WS,1.72e-07
10/3/2023 8:00,0.0058708,-0.000237,5,MB,1.2e-07
10/25/2023 3:00,0.0119114,0.0002307,5,WS,1.13e-07
11/10/2023 9:00,0.0300822,-0.001923,5,MB,7.67e-06
12/10/2023 3:00,0.018019,1.85e-05,5,WS,2.67e-08
12/11/2023 3:00,0.0230452,0.0002196,5,SB,1.41e-07
12/18/2023 1:00,0.028818,-0.000896,5,MB,1.65e-06
1/12/2024 11:00,0.0077444,0.0001767,5,SS,9.07e-08
1/19/2024 11:00,0.0093308,0.0005959,5,MS,1.15e-06
2/27/2024 15:00,0.0360188,-0.0012536,5,MB,7.03e-06
3/6/2024 16:00,0.035755,-0.0021615,5,MB,1.21e-05
3/11/2024 2:00,0.0461112,-0.0001422,5,WS,1.18e-06
3/12/2024 11:00,0.06455,0.0008001,5,WS,2.48e-06
4/4/2024 19:00,0.0055474,-3.81e-05,5,MB,2.07e-07
