datetime,sigai_output,signal
2023-07-03 11:00:00,0.01313887,WSS
2023-07-03 12:00:00,0.01321992,WSS
2023-07-03 13:00:00,0.01337475,WSS
2023-07-03 14:00:00,0.01330318,WSS
2023-07-06 09:00:00,0.00894531,WSS
2023-07-06 10:00:00,0.00938947,WSS
2023-07-06 11:00:00,0.00945181,WSS
2023-07-06 12:00:00,0.00941131,WSS
2023-07-07 18:00:00,0.00062024,MSS
2023-07-07 19:00:00,0.00048161,MSS
2023-07-08 08:00:00,0.00608879,MSS
2023-07-08 09:00:00,0.00619934,MSS
2023-07-08 10:00:00,0.0062711,MSS
2023-07-08 11:00:00,0.00636738,MSS
2023-07-08 12:00:00,0.00747958,WSS
2023-07-08 13:00:00,0.00738485,WSS
2023-07-08 14:00:00,0.00713956,WSS
2023-07-10 15:00:00,0.00515751,MSS
2023-07-10 16:00:00,0.0074135,WSS
2023-07-10 17:00:00,0.00779897,WSS
2023-07-10 18:00:00,0.00727378,WSS
2023-07-10 19:00:00,0.00824123,WSS
2023-07-10 20:00:00,0.00995165,WSS
2023-07-10 21:00:00,0.01096211,WSS
2023-07-10 22:00:00,0.01113798,WSS
2023-07-10 23:00:00,0.01121034,WSS
2023-07-13 16:00:00,0.00881956,WSS
2023-07-13 17:00:00,0.00930197,WSS
2023-07-13 18:00:00,0.01012965,WSS
2023-07-13 19:00:00,0.01075776,WSS
2023-07-13 20:00:00,0.01133399,WSS
2023-07-13 21:00:00,0.01181781,WSS
2023-07-13 22:00:00,0.01215729,WSS
2023-07-13 23:00:00,0.01256424,WSS
2023-07-14 00:00:00,0.0144364,WSS
2023-07-14 01:00:00,0.01492827,WSS
2023-07-14 02:00:00,0.01490932,WSS
2023-07-16 00:00:00,0.00410437,MSS
2023-07-16 01:00:00,0.00395669,MSS
2023-07-17 16:00:00,0.00339061,MSS
2023-07-18 09:00:00,0.00565381,MSS
2023-07-18 12:00:00,0.00715853,WSS
2023-07-18 13:00:00,0.00737438,WSS
2023-07-18 14:00:00,0.00719764,WSS
2023-07-19 13:00:00,0.007384,WSS
2023-07-19 14:00:00,0.00788364,WSS
2023-07-19 15:00:00,0.00808128,WSS
2023-07-20 10:00:00,0.00846947,WSS
2023-07-20 11:00:00,0.00864969,WSS
2023-07-20 12:00:00,0.00984432,WSS
2023-07-20 13:00:00,0.00962871,WSS
2023-07-21 20:00:00,0.00702305,WSS
2023-07-21 21:00:00,0.00700278,MSS
2023-07-23 08:00:00,0.00069123,MSS
2023-07-23 09:00:00,0.00066984,MSS
2023-07-23 12:00:00,0.00229123,MSS
2023-07-23 13:00:00,0.00229123,MSS
2023-07-23 14:00:00,0.00229215,MSS
2023-07-23 16:00:00,0.00762167,WSS
2023-07-23 17:00:00,0.00766158,WSS
2023-07-23 18:00:00,0.00766204,WSS
2023-07-23 19:00:00,0.00767913,WSS
2023-07-23 20:00:00,0.00842874,WSS
2023-07-23 21:00:00,0.00803819,WSS
2023-07-25 16:00:00,0.00728164,WSS
2023-07-30 04:00:00,0.00491107,MSS
2023-07-30 05:00:00,0.00502426,MSS
2023-07-30 06:00:00,0.00505387,MSS
2023-07-30 08:00:00,0.00533616,MSS
2023-07-30 09:00:00,0.00563036,MSS
2023-07-30 10:00:00,0.00567497,MSS
2023-07-30 11:00:00,0.00580842,MSS
2023-07-31 08:00:00,0.0107516,WSS
2023-07-31 09:00:00,0.01079298,WSS
2023-07-31 10:00:00,0.01079056,WSS
2023-07-31 11:00:00,0.01071469,WSS
2023-07-31 12:00:00,0.01278289,WSS
2023-07-31 13:00:00,0.01276456,WSS
2023-07-31 14:00:00,0.0125333,WSS
2023-08-01 17:00:00,0.00785299,WSS
2023-08-01 18:00:00,0.0083511,WSS
2023-08-01 19:00:00,0.0090787,WSS
2023-08-01 20:00:00,0.01218971,WSS
2023-08-01 21:00:00,0.01248322,WSS
2023-08-01 22:00:00,0.01260637,WSS
2023-08-01 23:00:00,0.0125977,WSS
2023-08-02 00:00:00,0.01336677,WSS
2023-08-02 01:00:00,0.01371407,WSS
2023-08-03 13:00:00,0.01467654,WSS
2023-08-03 14:00:00,0.01479718,WSS
2023-08-03 15:00:00,0.01500616,WSS
2023-08-03 16:00:00,0.01629289,WSS
2023-08-03 17:00:00,0.01609862,WSS
2023-08-03 18:00:00,0.01677834,WSS
2023-08-03 19:00:00,0.01762392,WSS
2023-08-03 20:00:00,0.01732996,WSS
2023-08-05 08:00:00,0.01367973,WSS
2023-08-05 09:00:00,0.01410967,WSS
2023-08-05 10:00:00,0.01425802,WSS
2023-08-05 11:00:00,0.01438475,WSS
2023-08-05 12:00:00,0.01470281,WSS
2023-08-05 13:00:00,0.01482608,WSS
2023-08-05 14:00:00,0.01494049,WSS
2023-08-06 15:00:00,0.01148889,WSS
2023-08-06 16:00:00,0.01642392,WSS
2023-08-06 17:00:00,0.01669863,WSS
2023-08-06 18:00:00,0.01717189,WSS
2023-08-06 19:00:00,0.01722655,WSS
2023-08-06 20:00:00,0.01740204,WSS
2023-08-06 21:00:00,0.01784039,WSS
2023-08-06 22:00:00,0.01809981,WSS
2023-08-06 23:00:00,0.01812424,WSS
2023-08-07 16:00:00,0.01884696,WSS
2023-08-07 17:00:00,0.01904491,WSS
2023-08-10 08:00:00,0.01733966,WSS
2023-08-10 09:00:00,0.01732486,WSS
2023-08-10 10:00:00,0.01723662,WSS
2023-08-10 11:00:00,0.01737674,WSS
2023-08-10 12:00:00,0.01722264,WSS
2023-08-10 13:00:00,0.01718198,WSS
2023-08-12 15:00:00,0.01004734,WSS
2023-08-12 16:00:00,0.01006892,WSS
2023-08-14 00:00:00,0.01099168,WSS
2023-08-14 01:00:00,0.01138012,WSS
2023-08-14 02:00:00,0.01146897,WSS
2023-08-14 03:00:00,0.01136504,WSS
2023-08-14 04:00:00,0.01279664,WSS
2023-08-14 05:00:00,0.01300469,WSS
2023-08-14 06:00:00,0.01316411,WSS
2023-08-14 07:00:00,0.01298181,WSS
2023-08-14 16:00:00,0.01476555,WSS
2023-08-14 17:00:00,0.01514576,WSS
2023-08-14 18:00:00,0.01542491,WSS
2023-08-14 19:00:00,0.01561581,WSS
2023-08-14 20:00:00,0.01589142,WSS
2023-08-14 21:00:00,0.0161486,WSS
2023-08-14 22:00:00,0.01600099,WSS
2023-08-15 08:00:00,0.01823167,WSS
2023-08-15 09:00:00,0.01843717,WSS
2023-08-15 10:00:00,0.01843301,WSS
2023-08-21 00:00:00,-0.00125051,MSS
2023-08-21 04:00:00,0.00101495,MSS
2023-08-21 05:00:00,0.00107292,MSS
2023-08-21 06:00:00,0.0013897,MSS
2023-08-21 07:00:00,0.0015967,MSS
2023-08-21 08:00:00,0.00225941,MSS
2023-08-21 09:00:00,0.00253097,MSS
2023-08-22 08:00:00,0.00425053,MSS
2023-08-22 11:00:00,0.00511291,MSS
2023-08-23 10:00:00,0.00614195,MSS
2023-08-24 20:00:00,0.00847475,WSS
2023-08-24 21:00:00,0.00820117,WSS
2023-08-29 00:00:00,0.00368748,MSS
2023-08-29 01:00:00,0.00361483,MSS
2023-08-29 12:00:00,0.00439834,MSS
2023-08-29 13:00:00,0.00464467,MSS
2023-08-30 08:00:00,0.00778477,WSS
2023-08-30 09:00:00,0.00777904,WSS
2023-09-02 00:00:00,0.0091031,WSS
2023-09-03 20:00:00,0.00572683,MSS
2023-09-03 21:00:00,0.00574335,MSS
2023-09-03 22:00:00,0.00540589,MSS
2023-09-05 17:00:00,0.00657483,MSS
2023-09-05 18:00:00,0.00665728,MSS
2023-09-05 19:00:00,0.00676474,MSS
2023-09-05 20:00:00,0.00715734,WSS
2023-09-07 00:00:00,0.00570715,MSS
2023-09-07 01:00:00,0.00597335,MSS
2023-09-07 02:00:00,0.00590171,MSS
2023-09-07 16:00:00,0.00854058,WSS
2023-09-07 17:00:00,0.00780645,WSS
2023-09-10 17:00:00,0.00448894,MSS
2023-09-10 18:00:00,0.0052736,MSS
2023-09-10 19:00:00,0.00561667,MSS
2023-09-12 12:00:00,0.00670652,MSS
2023-09-12 13:00:00,0.00653574,MSS
2023-09-12 14:00:00,0.00566136,MSS
2023-09-14 08:00:00,0.00701513,WSS
2023-09-14 09:00:00,0.00691015,MSS
2023-09-14 10:00:00,0.0067015,MSS
2023-09-14 11:00:00,0.00657259,MSS
2023-09-14 12:00:00,0.00760579,WSS
2023-09-14 13:00:00,0.00759327,WSS
2023-09-15 15:00:00,0.00257661,MSS
2023-09-15 16:00:00,0.00780863,WSS
2023-09-15 17:00:00,0.00745051,WSS
2023-09-15 18:00:00,0.00689205,MSS
2023-09-15 19:00:00,0.00628355,MSS
2023-09-18 12:00:00,0.00354675,MSS
2023-09-19 16:00:00,0.00141097,MSS
2023-09-19 17:00:00,0.00263238,MSS
2023-09-19 18:00:00,0.00287933,MSS
2023-09-19 19:00:00,0.00321989,MSS
2023-09-19 20:00:00,0.00259808,MSS
2023-09-19 21:00:00,0.00236537,MSS
2023-09-20 20:00:00,0.00299801,MSS
2023-09-20 21:00:00,0.00347426,MSS
2023-09-20 22:00:00,0.00363925,MSS
2023-09-20 23:00:00,0.00345306,MSS
2023-09-21 08:00:00,0.00448403,MSS
2023-09-22 16:00:00,0.00256967,MSS
2023-09-22 17:00:00,0.00395238,MSS
2023-09-22 18:00:00,0.00406699,MSS
2023-09-22 19:00:00,0.00421504,MSS
2023-09-22 20:00:00,0.00614802,MSS
2023-09-22 21:00:00,0.00639701,MSS
2023-09-22 22:00:00,0.00664972,MSS
2023-09-22 23:00:00,0.00654536,MSS
2023-09-26 12:00:00,0.00640108,MSS
2023-09-26 13:00:00,0.00663713,MSS
2023-09-26 14:00:00,0.00694011,MSS
2023-09-26 15:00:00,0.00718554,WSS
2023-09-26 22:00:00,0.0074178,WSS
2023-09-27 00:00:00,0.0089699,WSS
2023-09-27 01:00:00,0.00892902,WSS
2023-09-27 02:00:00,0.00887775,WSS
2023-09-27 09:00:00,0.00991361,WSS
2023-09-27 15:00:00,0.01108763,WSS
2023-09-27 16:00:00,0.01191448,WSS
2023-09-27 17:00:00,0.01221794,WSS
2023-09-27 18:00:00,0.01264894,WSS
2023-09-27 19:00:00,0.0130004,WSS
2023-09-27 20:00:00,0.01283953,WSS
2023-09-29 21:00:00,0.0078009,WSS
2023-09-29 22:00:00,0.00786283,WSS
2023-10-01 15:00:00,0.00402725,MSS
2023-10-01 16:00:00,0.00645373,MSS
2023-10-01 17:00:00,0.0067334,MSS
2023-10-01 18:00:00,0.00699875,MSS
2023-10-01 19:00:00,0.00745291,WSS
2023-10-01 20:00:00,0.00860406,WSS
2023-10-01 21:00:00,0.00859334,WSS
2023-10-01 22:00:00,0.00918045,WSS
2023-10-01 23:00:00,0.01017265,WSS
2023-10-02 00:00:00,0.01011925,WSS
2023-10-07 00:00:00,0.00620641,MSS
2023-10-07 01:00:00,0.00641142,MSS
2023-10-07 02:00:00,0.00673078,MSS
2023-10-07 03:00:00,0.00697813,MSS
2023-10-07 04:00:00,0.00861572,WSS
2023-10-07 05:00:00,0.00853432,WSS
2023-10-07 06:00:00,0.00826193,WSS
2023-10-08 09:00:00,0.00454303,MSS
2023-10-08 10:00:00,0.00461569,MSS
2023-10-08 11:00:00,0.004726,MSS
2023-10-09 07:00:00,0.00493956,MSS
2023-10-10 00:00:00,0.00510025,MSS
2023-10-10 01:00:00,0.00498285,MSS
2023-10-10 04:00:00,0.00553901,MSS
2023-10-11 16:00:00,0.00746197,WSS
2023-10-11 17:00:00,0.00854695,WSS
2023-10-11 18:00:00,0.00855901,WSS
2023-10-11 19:00:00,0.00868896,WSS
2023-10-11 20:00:00,0.01048635,WSS
2023-10-11 21:00:00,0.01034891,WSS
2023-10-11 22:00:00,0.01016768,WSS
2023-10-12 00:00:00,0.01196818,WSS
2023-10-12 01:00:00,0.01168153,WSS
2023-10-13 08:00:00,0.00994334,WSS
2023-10-13 09:00:00,0.01004856,WSS
2023-10-13 10:00:00,0.00999215,WSS
2023-10-14 08:00:00,0.01126302,WSS
2023-10-14 09:00:00,0.01148144,WSS
2023-10-14 10:00:00,0.01167471,WSS
2023-10-14 11:00:00,0.01172733,WSS
2023-10-14 12:00:00,0.01150471,WSS
2023-10-16 14:00:00,0.00703382,WSS
2023-10-16 15:00:00,0.00745315,WSS
2023-10-16 16:00:00,0.00959954,WSS
2023-10-16 17:00:00,0.00936365,WSS
2023-10-16 18:00:00,0.00902444,WSS
2023-10-16 20:00:00,0.01079175,WSS
2023-10-16 21:00:00,0.01031899,WSS
2023-10-18 15:00:00,0.00154918,MSS
2023-10-20 11:00:00,-0.00151705,MSS
2023-10-20 12:00:00,0.00016913,MSS
2023-10-20 13:00:00,0.00042813,MSS
2023-10-20 14:00:00,0.00077977,MSS
2023-10-20 15:00:00,0.00094196,MSS
2023-10-20 16:00:00,0.0073321,WSS
2023-10-20 17:00:00,0.00747425,WSS
2023-10-20 18:00:00,0.00742789,WSS
2023-10-20 19:00:00,0.00712552,WSS
2023-10-20 20:00:00,0.00758381,WSS
2023-10-22 04:00:00,0.00535654,MSS
2023-10-22 05:00:00,0.00567938,MSS
2023-10-22 06:00:00,0.00573109,MSS
2023-10-22 08:00:00,0.00636328,MSS
2023-10-22 09:00:00,0.00717174,WSS
2023-10-22 10:00:00,0.00743775,WSS
2023-10-22 16:00:00,0.00943078,WSS
2023-10-22 17:00:00,0.00953377,WSS
2023-10-22 18:00:00,0.00963233,WSS
2023-10-22 19:00:00,0.00996639,WSS
2023-10-23 00:00:00,0.01109021,WSS
2023-10-23 01:00:00,0.01168206,WSS
2023-10-23 02:00:00,0.01260987,WSS
2023-10-23 03:00:00,0.01346472,WSS
2023-10-23 04:00:00,0.01518344,WSS
2023-10-23 05:00:00,0.01608863,WSS
2023-10-23 06:00:00,0.01670541,WSS
2023-10-23 07:00:00,0.0167809,WSS
2023-10-23 08:00:00,0.01696872,WSS
2023-10-24 02:00:00,0.02339837,WSS
2023-10-24 03:00:00,0.02510185,WSS
2023-10-24 04:00:00,0.02635797,WSS
2023-10-24 05:00:00,0.02707336,WSS
2023-10-25 11:00:00,0.01356013,WSS
