datetime,sigai_output,signal
2023-05-03 05:00:00,-0.00303565,WSB
2023-05-05 00:00:00,0.00445912,WSB
2023-05-05 04:00:00,0.00217077,WSB
2023-05-05 05:00:00,0.00114899,WSB
2023-05-05 06:00:00,0.00102274,WSB
2023-05-05 07:00:00,0.00081568,WSB
2023-05-05 08:00:00,-0.00088429,WSB
2023-05-05 09:00:00,0.00073668,WSB
2023-05-06 16:00:00,-0.0036424,WSB
2023-05-06 17:00:00,-0.00466115,MSB
2023-05-06 18:00:00,-0.0050142,MSB
2023-05-06 19:00:00,-0.00546897,MSB
2023-05-06 20:00:00,-0.01330337,SSB
2023-05-06 21:00:00,-0.01364961,SSB
2023-05-06 22:00:00,-0.01312122,SSB
2023-05-06 23:00:00,-0.01301304,SSB
2023-05-07 00:00:00,-0.0218403,SSB
2023-05-07 01:00:00,-0.02161504,SSB
2023-05-07 02:00:00,-0.02170902,SSB
2023-05-07 03:00:00,-0.02137237,SSB
2023-05-07 04:00:00,-0.02254944,SSB
2023-05-07 05:00:00,-0.02253531,SSB
2023-05-08 04:00:00,-0.02690762,SSB
2023-05-08 05:00:00,-0.02614346,SSB
2023-05-08 06:00:00,-0.02577221,SSB
2023-05-08 07:00:00,-0.02578534,SSB
2023-05-08 08:00:00,-0.03655279,SSB
2023-05-08 09:00:00,-0.03805638,SSB
2023-05-08 10:00:00,-0.03907559,SSB
2023-05-08 11:00:00,-0.03841334,SSB
2023-05-09 12:00:00,-0.01866198,SSB
2023-05-09 13:00:00,-0.01925388,SSB
2023-05-09 14:00:00,-0.01975674,SSB
2023-05-09 15:00:00,-0.01989521,SSB
2023-05-09 16:00:00,-0.02030936,SSB
2023-05-10 20:00:00,-3.684e-05,WSB
2023-05-10 21:00:00,0.00016075,WSB
2023-05-10 22:00:00,8.901e-05,WSB
2023-05-10 23:00:00,-7.87e-05,WSB
2023-05-11 00:00:00,-0.00728379,MSB
2023-05-11 01:00:00,-0.00726222,MSB
2023-05-11 02:00:00,-0.00663316,MSB
2023-05-11 03:00:00,-0.00610271,MSB
2023-05-11 04:00:00,-0.00669089,MSB
2023-05-13 04:00:00,-0.0023327,WSB
2023-05-14 08:00:00,-0.00980171,MSB
2023-05-14 09:00:00,-0.01062351,MSB
2023-05-14 10:00:00,-0.00883501,MSB
2023-05-14 11:00:00,-0.00738327,MSB
2023-05-14 12:00:00,-0.00856117,MSB
2023-05-16 09:00:00,-0.00326493,WSB
2023-05-18 08:00:00,0.0014254,WSB
2023-05-18 09:00:00,0.0008811,WSB
2023-05-18 10:00:00,-0.00039984,WSB
2023-05-18 11:00:00,-0.00053273,WSB
2023-05-18 12:00:00,0.00047573,WSB
2023-05-20 03:00:00,0.00036024,WSB
2023-05-20 04:00:00,-0.00276038,WSB
2023-05-20 05:00:00,-0.00285664,WSB
2023-05-20 06:00:00,-0.00193141,WSB
2023-05-21 00:00:00,-0.00263126,WSB
2023-05-21 12:00:00,-0.00064038,WSB
2023-05-24 08:00:00,0.00334784,WSB
2023-05-24 09:00:00,0.00304163,WSB
2023-05-24 10:00:00,0.00275167,WSB
2023-05-24 11:00:00,0.00269491,WSB
2023-05-24 12:00:00,-0.00148914,WSB
2023-05-24 13:00:00,-0.00145847,WSB
2023-05-24 14:00:00,-0.00143755,WSB
2023-05-24 15:00:00,-0.00094864,WSB
2023-05-25 20:00:00,0.00401003,WSB
2023-05-25 21:00:00,0.00401003,WSB
2023-05-26 00:00:00,0.00193442,WSB
2023-05-26 01:00:00,0.00293553,WSB
2023-05-26 02:00:00,0.00241177,WSB
2023-05-26 03:00:00,0.00241846,WSB
2023-05-27 00:00:00,0.00049511,WSB
2023-05-27 01:00:00,0.00130515,WSB
2023-05-27 04:00:00,-0.00026529,WSB
2023-05-27 05:00:00,-0.00026187,WSB
2023-05-27 06:00:00,-0.00036059,WSB
2023-05-27 07:00:00,-0.00078303,WSB
2023-05-27 08:00:00,-0.00661578,MSB
2023-05-27 09:00:00,-0.00375211,WSB
2023-05-30 12:00:00,0.00773035,WSB
2023-05-30 13:00:00,0.00705077,WSB
2023-05-30 14:00:00,0.00672879,WSB
2023-05-30 15:00:00,0.00646389,WSB
2023-05-30 16:00:00,0.00693405,WSB
2023-05-30 17:00:00,0.00695136,WSB
2023-05-31 08:00:00,0.00212337,WSB
2023-05-31 09:00:00,0.00212578,WSB
2023-05-31 10:00:00,0.00212584,WSB
2023-05-31 11:00:00,0.00241523,WSB
2023-05-31 12:00:00,0.00265748,WSB
2023-06-02 16:00:00,0.00187452,WSB
2023-06-02 17:00:00,0.0020495,WSB
2023-06-02 18:00:00,0.00220179,WSB
2023-06-03 16:00:00,0.00154331,WSB
2023-06-03 17:00:00,0.00082297,WSB
2023-06-03 20:00:00,0.00045898,WSB
2023-06-05 08:00:00,0.00289481,WSB
2023-06-05 09:00:00,0.00385146,WSB
2023-06-05 16:00:00,0.00068866,WSB
2023-06-05 23:00:00,0.00180158,WSB
2023-06-06 00:00:00,-0.0031814,WSB
2023-06-06 01:00:00,-0.00274483,WSB
2023-06-06 02:00:00,-0.00165042,WSB
2023-06-06 03:00:00,-0.00138203,WSB
2023-06-06 04:00:00,-0.00297899,WSB
2023-06-06 05:00:00,-0.00240521,WSB
2023-06-06 07:00:00,-0.00322307,WSB
2023-06-08 07:00:00,0.00558657,WSB
2023-06-09 04:00:00,0.00532212,WSB
2023-06-09 05:00:00,0.00529121,WSB
2023-06-09 08:00:00,0.00416529,WSB
2023-06-09 09:00:00,0.00443525,WSB
2023-06-09 10:00:00,0.00460141,WSB
2023-06-10 12:00:00,-0.00151405,WSB
2023-06-10 13:00:00,-0.00136994,WSB
2023-06-10 14:00:00,-0.00140697,WSB
2023-06-10 15:00:00,-0.00106628,WSB
2023-06-13 20:00:00,0.00925719,WSB
2023-06-13 21:00:00,0.00845877,WSB
2023-06-13 22:00:00,0.00781295,WSB
2023-06-13 23:00:00,0.00736315,WSB
2023-06-14 00:00:00,0.00790758,WSB
2023-06-14 01:00:00,0.00750436,WSB
2023-06-14 02:00:00,0.00757238,WSB
2023-06-14 03:00:00,0.00740597,WSB
2023-06-14 04:00:00,0.00676338,WSB
2023-06-14 21:00:00,0.00665382,WSB
2023-06-14 22:00:00,0.00597203,WSB
2023-06-14 23:00:00,0.00550467,WSB
2023-06-15 00:00:00,0.00262317,WSB
2023-06-15 01:00:00,0.00267268,WSB
2023-06-15 02:00:00,0.00277264,WSB
2023-06-15 03:00:00,0.00297786,WSB
2023-06-15 04:00:00,-7.4e-06,WSB
2023-06-15 05:00:00,4.274e-05,WSB
2023-06-15 06:00:00,0.00084888,WSB
2023-06-18 00:00:00,0.00905947,WSB
2023-06-18 16:00:00,0.00702261,WSB
2023-06-18 17:00:00,0.00684841,WSB
2023-06-18 18:00:00,0.00715366,WSB
2023-06-18 19:00:00,0.00785428,WSB
2023-06-20 16:00:00,0.00293881,WSB
2023-06-20 17:00:00,0.00435056,WSB
2023-06-21 00:00:00,0.0044867,WSB
2023-06-24 00:00:00,0.00065589,WSB
2023-06-24 01:00:00,0.00262119,WSB
2023-06-24 02:00:00,0.00341161,WSB
2023-06-24 03:00:00,0.0033801,WSB
2023-06-26 02:00:00,0.00927541,WSB
2023-06-26 16:00:00,0.00684043,WSB
2023-06-26 17:00:00,0.00659448,WSB
2023-06-26 18:00:00,0.00663817,WSB
2023-06-26 19:00:00,0.00673136,WSB
2023-06-26 20:00:00,0.00641456,WSB
2023-06-26 21:00:00,0.00641946,WSB
2023-06-27 00:00:00,0.00343174,WSB
2023-06-27 01:00:00,0.00416415,WSB
2023-06-27 02:00:00,0.00430076,WSB
2023-06-27 20:00:00,0.00085257,WSB
2023-06-27 21:00:00,0.00082079,WSB
2023-06-28 00:00:00,0.00034733,WSB
2023-06-30 16:00:00,0.00741786,WSB
2023-06-30 17:00:00,0.00724427,WSB
2023-07-02 21:00:00,0.00947578,WSB
2023-07-04 08:00:00,0.00738744,WSB
2023-07-04 09:00:00,0.00683444,WSB
2023-07-04 10:00:00,0.00720371,WSB
2023-07-04 11:00:00,0.00735765,WSB
2023-07-04 12:00:00,0.00674829,WSB
2023-07-04 13:00:00,0.00675251,WSB
2023-07-05 00:00:00,0.0063498,WSB
2023-07-05 04:00:00,0.00477612,WSB
2023-07-05 05:00:00,0.00492577,WSB
2023-07-06 16:00:00,0.00379403,WSB
2023-07-06 17:00:00,0.00282516,WSB
2023-07-06 18:00:00,0.00224683,WSB
2023-07-06 19:00:00,0.00209346,WSB
2023-07-06 20:00:00,-0.00152091,WSB
2023-07-06 21:00:00,-0.00083659,WSB
2023-07-06 22:00:00,-0.00056748,WSB
2023-07-06 23:00:00,-0.00100226,WSB
2023-07-07 00:00:00,-0.00325517,WSB
2023-07-07 01:00:00,-0.0032571,WSB
2023-07-07 02:00:00,-0.003369,WSB
2023-07-07 15:00:00,-0.00618752,MSB
2023-07-09 00:00:00,-0.00583274,MSB
2023-07-09 01:00:00,-0.00520015,MSB
2023-07-09 02:00:00,-0.0040162,MSB
2023-07-09 03:00:00,-0.00341034,WSB
2023-07-09 04:00:00,-0.00431718,MSB
2023-07-11 16:00:00,0.00351635,WSB
2023-07-11 17:00:00,0.00375049,WSB
2023-07-11 18:00:00,0.00371103,WSB
2023-07-11 19:00:00,0.00348101,WSB
2023-07-11 20:00:00,0.00348338,WSB
2023-07-11 21:00:00,0.00375749,WSB
2023-07-12 19:00:00,0.00356362,WSB
2023-07-12 20:00:00,0.00154568,WSB
2023-07-12 21:00:00,0.00109993,WSB
2023-07-12 22:00:00,0.00097686,WSB
2023-07-12 23:00:00,0.00092275,WSB
2023-07-13 00:00:00,0.00068685,WSB
2023-07-14 20:00:00,0.0098302,WSB
2023-07-14 21:00:00,0.00824217,WSB
2023-07-14 22:00:00,0.00667613,WSB
2023-07-14 23:00:00,0.00562496,WSB
2023-07-15 00:00:00,-0.01090189,MSB
2023-07-15 01:00:00,-0.01035937,MSB
2023-07-15 02:00:00,-0.01014409,MSB
2023-07-15 03:00:00,-0.01021914,MSB
2023-07-15 04:00:00,-0.01484637,SSB
2023-07-15 05:00:00,-0.01498173,SSB
2023-07-15 06:00:00,-0.01491245,SSB
2023-07-15 07:00:00,-0.01466963,SSB
2023-07-16 20:00:00,-0.00469239,MSB
2023-07-16 21:00:00,-0.00440396,MSB
2023-07-16 22:00:00,-0.00426857,MSB
2023-07-16 23:00:00,-0.00410749,MSB
2023-07-19 16:00:00,0.00270124,WSB
2023-07-20 00:00:00,0.00153755,WSB
2023-07-20 01:00:00,0.00245667,WSB
2023-07-21 00:00:00,0.00179958,WSB
2023-07-21 05:00:00,0.00080192,WSB
2023-07-21 06:00:00,0.00031259,WSB
2023-07-21 08:00:00,-0.00481061,MSB
2023-07-21 09:00:00,-0.00473589,MSB
2023-07-21 10:00:00,-0.00409122,MSB
2023-07-21 11:00:00,-0.00380804,MSB
2023-07-21 12:00:00,-0.00463057,MSB
2023-07-21 13:00:00,-0.0050176,MSB
2023-07-21 14:00:00,-0.00567606,MSB
2023-07-21 15:00:00,-0.0060605,MSB
2023-07-22 12:00:00,-0.00536672,MSB
2023-07-22 15:00:00,-0.00515134,MSB
2023-07-24 08:00:00,-0.00380879,MSB
2023-07-24 09:00:00,-0.00324752,WSB
2023-07-24 10:00:00,-0.00385546,MSB
2023-07-24 11:00:00,-0.00390352,MSB
2023-07-24 12:00:00,-0.00667894,MSB
2023-07-24 13:00:00,-0.00598012,MSB
2023-07-27 00:00:00,-0.00170987,WSB
2023-07-27 01:00:00,-0.00087545,WSB
2023-07-27 02:00:00,-0.00059576,WSB
2023-07-27 03:00:00,-0.00036029,WSB
2023-07-27 04:00:00,-0.0004541,WSB
2023-07-27 16:00:00,-0.00278528,WSB
2023-07-29 04:00:00,0.00250773,WSB
2023-07-29 05:00:00,0.00227713,WSB
2023-07-29 06:00:00,0.00227213,WSB
2023-07-29 07:00:00,0.00226319,WSB
2023-07-30 16:00:00,0.00214332,WSB
2023-07-30 17:00:00,0.00048952,WSB
2023-07-30 18:00:00,0.00068492,WSB
2023-07-30 19:00:00,0.00017791,WSB
2023-07-30 20:00:00,0.00034769,WSB
2023-07-30 21:00:00,0.00081497,WSB
2023-08-01 00:00:00,-0.00070864,WSB
2023-08-01 01:00:00,0.00146331,WSB
2023-08-01 02:00:00,0.00105748,WSB
2023-08-01 03:00:00,0.00082329,WSB
2023-08-01 04:00:00,-0.00169631,WSB
2023-08-01 05:00:00,-0.00137615,WSB
2023-08-01 06:00:00,-0.00115887,WSB
2023-08-02 19:00:00,0.01166947,MSB
2023-08-02 20:00:00,0.01168299,MSB
2023-08-03 00:00:00,0.01000342,WSB
2023-08-03 01:00:00,0.00981853,WSB
2023-08-03 02:00:00,0.00986957,WSB
2023-08-04 18:00:00,0.00897047,WSB
2023-08-04 19:00:00,0.00868126,WSB
2023-08-04 20:00:00,0.00868372,WSB
2023-08-04 21:00:00,0.00872614,WSB
2023-08-04 22:00:00,0.00867398,WSB
2023-08-04 23:00:00,0.00820364,WSB
2023-08-08 00:00:00,0.01241133,MSB
2023-08-08 01:00:00,0.01225671,MSB
2023-08-08 02:00:00,0.01234463,MSB
2023-08-08 03:00:00,0.01237406,MSB
2023-08-08 04:00:00,0.0124033,MSB
2023-08-08 16:00:00,0.00904638,WSB
2023-08-08 20:00:00,0.00790737,WSB
2023-08-08 21:00:00,0.00751837,WSB
2023-08-11 00:00:00,0.00815511,WSB
2023-08-11 16:00:00,0.00678132,WSB
2023-08-13 00:00:00,0.00588479,WSB
2023-08-13 01:00:00,0.00598698,WSB
2023-08-13 02:00:00,0.00630996,WSB
2023-08-13 05:00:00,0.00601525,WSB
2023-08-13 06:00:00,0.00574098,WSB
2023-08-13 07:00:00,0.00564086,WSB
2023-08-17 04:00:00,0.00614237,WSB
2023-08-17 05:00:00,0.00608985,WSB
2023-08-17 06:00:00,0.00633507,WSB
2023-08-17 07:00:00,0.00653076,WSB
2023-08-17 08:00:00,0.00059003,WSB
2023-08-17 09:00:00,0.00058612,WSB
2023-08-17 10:00:00,0.00060078,WSB
2023-08-17 11:00:00,0.00063569,WSB
2023-08-17 21:00:00,-0.00258708,WSB
2023-08-17 22:00:00,-0.02990046,SSB
2023-08-17 23:00:00,-0.02753999,SSB
2023-08-18 00:00:00,-0.01568834,SSB
2023-08-18 04:00:00,-0.0326917,SSB
2023-08-18 05:00:00,-0.03272592,SSB
2023-08-20 08:00:00,-0.00613125,MSB
2023-08-20 09:00:00,-0.00592778,MSB
2023-08-20 10:00:00,-0.0059557,MSB
2023-08-20 11:00:00,-0.00590346,MSB
2023-08-20 12:00:00,-0.00834735,MSB
2023-08-20 13:00:00,-0.00793999,MSB
2023-08-20 14:00:00,-0.0074312,MSB
2023-08-22 00:00:00,-0.00101595,WSB
2023-08-22 01:00:00,-0.00140469,WSB
2023-08-22 02:00:00,-0.00064275,WSB
2023-08-23 02:00:00,0.00117284,WSB
2023-08-23 03:00:00,-0.00019107,WSB
2023-08-23 04:00:00,0.00088632,WSB
2023-08-24 08:00:00,-0.00234999,WSB
2023-08-24 09:00:00,0.00111051,WSB
2023-08-24 12:00:00,0.00078477,WSB
2023-08-26 09:00:00,0.00155524,WSB
2023-08-26 10:00:00,0.00132003,WSB
2023-08-26 11:00:00,0.001515,WSB
2023-08-27 17:00:00,0.00410214,WSB
2023-08-27 18:00:00,0.0034367,WSB
2023-08-27 19:00:00,0.00373887,WSB
2023-08-27 20:00:00,0.00083264,WSB
2023-08-27 21:00:00,0.00073502,WSB
2023-08-27 22:00:00,0.00039517,WSB
2023-08-27 23:00:00,-0.00024264,WSB
2023-08-28 00:00:00,-0.0026127,WSB
2023-08-28 01:00:00,-0.00288388,WSB
2023-08-28 02:00:00,-0.00158562,WSB
2023-08-29 16:00:00,-0.00240729,WSB
2023-08-29 17:00:00,-0.00508903,MSB
2023-08-29 18:00:00,-0.00395804,MSB
2023-08-29 19:00:00,-0.00315192,WSB
2023-08-30 23:00:00,0.00134274,WSB
2023-08-31 00:00:00,-0.00030052,WSB
2023-08-31 20:00:00,-0.00091587,WSB
2023-08-31 21:00:00,-0.00215414,WSB
2023-08-31 22:00:00,-0.00249839,WSB
2023-08-31 23:00:00,-0.00310947,WSB
2023-09-01 00:00:00,-0.01253395,MSB
2023-09-01 01:00:00,-0.01274888,SSB
2023-09-01 02:00:00,-0.01128208,MSB
2023-09-01 03:00:00,-0.01025362,MSB
2023-09-01 04:00:00,-0.01115637,MSB
2023-09-02 08:00:00,-0.00207952,WSB
2023-09-02 09:00:00,-0.00268818,WSB
2023-09-02 10:00:00,-0.00313634,WSB
2023-09-02 11:00:00,-0.00386845,MSB
2023-09-02 12:00:00,-0.00604891,MSB
2023-09-02 13:00:00,-0.0060811,MSB
2023-09-02 14:00:00,-0.00577001,MSB
2023-09-05 00:00:00,0.00284628,WSB
2023-09-05 01:00:00,0.00316701,WSB
2023-09-05 02:00:00,0.00351687,WSB
2023-09-05 03:00:00,0.00351684,WSB
2023-09-05 04:00:00,0.00212595,WSB
2023-09-05 05:00:00,0.00182018,WSB
2023-09-05 06:00:00,0.00173408,WSB
2023-09-05 07:00:00,0.0019479,WSB
2023-09-05 08:00:00,-0.00216117,WSB
2023-09-05 09:00:00,-0.00186451,WSB
2023-09-05 10:00:00,-0.00111872,WSB
2023-09-05 11:00:00,-0.00109845,WSB
2023-09-07 08:00:00,0.00173914,WSB
2023-09-07 09:00:00,0.00173283,WSB
2023-09-07 10:00:00,0.0016424,WSB
2023-09-07 11:00:00,0.00174802,WSB
2023-09-08 00:00:00,-0.00760128,MSB
2023-09-08 01:00:00,-0.0064026,MSB
2023-09-08 02:00:00,-0.0037023,WSB
2023-09-10 01:00:00,0.00017878,WSB
2023-09-10 02:00:00,7.689e-05,WSB
2023-09-10 03:00:00,3.715e-05,WSB
2023-09-10 04:00:00,-0.00047479,WSB
2023-09-10 08:00:00,-0.00150237,WSB
2023-09-10 09:00:00,-0.00059479,WSB
2023-09-13 00:00:00,-0.00288197,WSB
2023-09-13 16:00:00,-0.00371988,WSB
2023-09-13 17:00:00,-0.00332996,WSB
2023-09-17 04:00:00,-0.00058587,WSB
2023-09-17 05:00:00,-0.00083006,WSB
2023-09-17 06:00:00,-0.0013524,WSB
2023-09-17 07:00:00,-0.00159026,WSB
2023-09-17 08:00:00,-0.00124731,WSB
2023-09-18 16:00:00,-0.00569897,MSB
2023-09-18 17:00:00,-0.00453707,MSB
2023-09-18 18:00:00,-0.00288513,WSB
2023-09-18 20:00:00,-0.00312196,WSB
2023-09-21 19:00:00,-0.00030706,WSB
2023-09-22 00:00:00,-0.00253454,WSB
2023-09-22 01:00:00,-0.00345522,WSB
2023-09-22 02:00:00,-0.00387302,MSB
2023-09-22 03:00:00,-0.00417209,MSB
2023-09-22 04:00:00,-0.00498134,MSB
2023-09-22 05:00:00,-0.00488999,MSB
2023-09-23 16:00:00,-0.00072701,WSB
2023-09-23 17:00:00,-0.00428363,MSB
2023-09-23 18:00:00,-0.00485513,MSB
2023-09-23 19:00:00,-0.00508848,MSB
2023-09-23 20:00:00,-0.00421147,MSB
2023-09-24 23:00:00,0.00306834,WSB
2023-09-25 00:00:00,-0.00775407,MSB
2023-09-25 01:00:00,-0.00641804,MSB
2023-09-25 02:00:00,-0.00649811,MSB
2023-09-25 03:00:00,-0.00595471,MSB
2023-09-25 04:00:00,-0.01078905,MSB
2023-09-25 05:00:00,-0.00862324,MSB
2023-09-28 00:00:00,0.00641839,WSB
2023-09-28 01:00:00,0.00582884,WSB
2023-09-28 02:00:00,0.0053158,WSB
2023-09-28 03:00:00,0.0048619,WSB
2023-09-28 04:00:00,0.00422371,WSB
2023-09-28 05:00:00,0.00412168,WSB
2023-09-28 06:00:00,0.00398585,WSB
2023-09-28 07:00:00,0.00393578,WSB
2023-09-28 17:00:00,0.00012221,WSB
2023-09-28 18:00:00,0.0001609,WSB
2023-09-28 19:00:00,0.00021422,WSB
2023-09-28 20:00:00,0.00040862,WSB
2023-09-30 12:00:00,0.00502026,WSB
2023-09-30 13:00:00,0.00489215,WSB
2023-09-30 14:00:00,0.0049593,WSB
2023-09-30 16:00:00,0.00282616,WSB
2023-09-30 17:00:00,0.00294708,WSB
2023-09-30 18:00:00,0.00295997,WSB
2023-09-30 19:00:00,0.00296717,WSB
2023-09-30 20:00:00,0.00158214,WSB
2023-09-30 21:00:00,0.00149055,WSB
2023-09-30 22:00:00,0.00106745,WSB
2023-09-30 23:00:00,0.00084916,WSB
2023-10-02 13:00:00,0.00298045,WSB
2023-10-02 14:00:00,0.00245689,WSB
2023-10-02 15:00:00,0.00256427,WSB
2023-10-04 04:00:00,0.00462243,WSB
2023-10-04 05:00:00,0.00452171,WSB
2023-10-04 06:00:00,0.00454647,WSB
2023-10-04 08:00:00,0.00390767,WSB
2023-10-04 09:00:00,0.00374528,WSB
2023-10-04 10:00:00,0.00336417,WSB
2023-10-04 11:00:00,0.00303136,WSB
2023-10-04 12:00:00,0.00292448,WSB
2023-10-04 13:00:00,0.00261577,WSB
2023-10-04 14:00:00,0.00256705,WSB
2023-10-05 14:00:00,0.00298013,WSB
2023-10-05 15:00:00,0.00187101,WSB
2023-10-05 16:00:00,-4.44e-05,WSB
2023-10-05 17:00:00,0.00035638,WSB
2023-10-05 18:00:00,0.00059788,WSB
2023-10-05 19:00:00,0.00056036,WSB
2023-10-05 20:00:00,0.00020796,WSB
2023-10-05 21:00:00,0.00028052,WSB
2023-10-05 22:00:00,9.676e-05,WSB
2023-10-06 12:00:00,-0.00062452,WSB
2023-10-06 13:00:00,-0.00097897,WSB
2023-10-06 14:00:00,-0.00115888,WSB
2023-10-06 15:00:00,-0.00119027,WSB
2023-10-06 16:00:00,-0.00551635,MSB
2023-10-06 17:00:00,-0.00453907,MSB
2023-10-06 18:00:00,-0.00340259,WSB
2023-10-11 00:00:00,0.00350027,WSB
2023-10-11 03:00:00,0.00297929,WSB
2023-10-11 04:00:00,0.00030549,WSB
2023-10-11 05:00:00,4.19e-06,WSB
2023-10-11 06:00:00,-9.957e-05,WSB
2023-10-11 07:00:00,0.00013664,WSB
2023-10-14 01:00:00,0.00737405,WSB
2023-10-14 02:00:00,0.00711908,WSB
2023-10-14 03:00:00,0.00684151,WSB
2023-10-14 04:00:00,0.0067345,WSB
2023-10-14 05:00:00,0.00656421,WSB
2023-10-14 16:00:00,0.00558949,WSB
2023-10-14 17:00:00,0.00519016,WSB
2023-10-14 20:00:00,0.00483395,WSB
2023-10-15 00:00:00,0.00298232,WSB
2023-10-16 04:00:00,0.00184343,WSB
2023-10-16 05:00:00,0.00233906,WSB
2023-10-16 08:00:00,0.00208641,WSB
2023-10-17 16:00:00,0.00012453,WSB
2023-10-17 17:00:00,-0.00046727,WSB
2023-10-18 20:00:00,-0.00174295,WSB
2023-10-18 21:00:00,-0.00267845,WSB
2023-10-18 22:00:00,-0.00315832,WSB
2023-10-18 23:00:00,-0.00361861,WSB
2023-10-19 00:00:00,-0.00548432,MSB
2023-10-19 01:00:00,-0.00600287,MSB
2023-10-19 02:00:00,-0.00624552,MSB
2023-10-19 03:00:00,-0.00598587,MSB
2023-10-19 04:00:00,-0.00653069,MSB
2023-10-19 05:00:00,-0.00619453,MSB
2023-10-19 16:00:00,-0.01197738,MSB
2023-10-19 17:00:00,-0.01129997,MSB
2023-10-19 18:00:00,-0.01077659,MSB
2023-10-19 19:00:00,-0.01010822,MSB
2023-10-21 16:00:00,-0.00225813,WSB
2023-10-21 17:00:00,-0.00276287,WSB
2023-10-23 15:00:00,0.00657562,WSB
2023-10-23 16:00:00,-0.00617314,MSB
2023-10-23 17:00:00,-0.00561676,MSB
2023-10-23 18:00:00,-0.00524328,MSB
2023-10-23 19:00:00,-0.00416344,MSB
2023-10-23 20:00:00,-0.00316581,WSB
2023-10-26 16:00:00,0.0098123,WSB
2023-10-26 19:00:00,0.00946659,WSB
2023-10-26 20:00:00,0.00912578,WSB
2023-10-27 23:00:00,0.01019934,WSB
2023-10-28 00:00:00,0.00728982,WSB
2023-10-28 01:00:00,0.00745909,WSB
2023-10-28 02:00:00,0.00761224,WSB
2023-10-28 03:00:00,0.00779949,WSB
2023-10-30 04:00:00,0.01396885,MSB
2023-10-30 05:00:00,0.01329125,MSB
2023-10-30 06:00:00,0.01266903,MSB
2023-10-30 07:00:00,0.01205698,MSB
2023-10-31 04:00:00,0.00965171,WSB
2023-10-31 05:00:00,0.00938067,WSB
2023-10-31 06:00:00,0.00905223,WSB
2023-10-31 07:00:00,0.0088418,WSB
2023-10-31 08:00:00,0.00803973,WSB
2023-10-31 09:00:00,0.00775122,WSB
2023-11-02 16:00:00,0.01211934,MSB
2023-11-02 17:00:00,0.01142895,WSB
2023-11-02 18:00:00,0.01094384,WSB
2023-11-02 19:00:00,0.01060074,WSB
2023-11-02 20:00:00,0.00815664,WSB
2023-11-02 21:00:00,0.00859131,WSB
2023-11-04 00:00:00,0.00352255,WSB
2023-11-04 01:00:00,0.00365883,WSB
